provincia,canton,disponibilidad_hospitalizacion,disponibilidad_uci,disponibilidad_hospitalizacion_covid,disponibilidad_uci_adulto_covid,porcentaje_ocupadas_hospitalizacion,porcentaje_ocupadas_uci,porcentaje_ocupadas_hospitalizacion_covid,porcentaje_ocupadas_uci_adulto_covid,created_at
Pichincha,Rumiñahui,20,0,10,0,55,0,30,0,27/08/2020
Pichincha,Rumiñahui,13,0,0,0,69,0,0,0,03/09/2020
Pichincha,Rumiñahui,13,0,0,0,38,0,0,0,10/09/2020
Pichincha,Rumiñahui,13,0,0,0,85,0,0,0,17/09/2020
Pichincha,Rumiñahui,13,0,5,0,69,0,0,0,24/09/2020
Pichincha,Rumiñahui,13,0,5,0,46,0,0,0,30/09/2020
Pichincha,Rumiñahui,13,0,5,0,62,0,0,0,08/10/2020
Pichincha,Rumiñahui,13,0,5,0,77,0,0,0,15/10/2020
Pichincha,Rumiñahui,13,0,5,0,77,0,0,0,22/10/2020
Pichincha,Rumiñahui,6,0,5,0,0,0,0,0,29/10/2020
Pichincha,Rumiñahui,6,0,5,0,83,0,0,0,05/11/2020
Pichincha,Rumiñahui,6,0,5,0,33,0,40,0,12/11/2020
Santa Elena,La Libertad,20,0,2,0,80,0,0,0,07/04/2020
Santa Elena,La Libertad,20,0,2,0,95,0,0,0,18/04/2020
Santa Elena,La Libertad,20,0,2,0,80,0,0,0,26/04/2020
Santa Elena,La Libertad,20,0,2,0,100,0,0,0,07/05/2020
Santa Elena,La Libertad,20,0,2,0,80,0,0,0,14/05/2020
Santa Elena,La Libertad,20,0,2,0,80,0,0,0,21/05/2020
Santa Elena,La Libertad,20,0,2,0,80,0,0,0,28/05/2020
Santa Elena,La Libertad,20,0,2,0,75,0,0,0,04/06/2020
Santa Elena,La Libertad,20,0,2,0,100,0,0,0,11/06/2020
Santa Elena,La Libertad,20,0,2,0,100,0,0,0,18/06/2020
Santa Elena,La Libertad,20,0,2,0,90,0,0,0,25/06/2020
Santa Elena,La Libertad,20,0,2,0,100,0,0,0,01/07/2020
Santa Elena,La Libertad,20,0,2,0,100,0,0,0,08/07/2020
Santa Elena,La Libertad,20,0,2,0,100,0,0,0,15/07/2020
Santa Elena,La Libertad,20,0,2,0,80,0,0,0,23/07/2020
Santa Elena,La Libertad,20,0,2,0,95,0,0,0,30/07/2020
Santa Elena,La Libertad,20,0,2,0,90,0,0,0,06/08/2020
Santa Elena,La Libertad,20,0,2,0,95,0,0,0,13/08/2020
Santa Elena,La Libertad,20,0,2,0,95,0,0,0,20/08/2020
Santa Elena,La Libertad,20,0,2,0,85,0,0,0,27/08/2020
Santa Elena,La Libertad,20,0,2,0,75,0,0,0,03/09/2020
Santa Elena,La Libertad,20,0,2,0,70,0,0,0,10/09/2020
Santa Elena,La Libertad,20,0,2,0,65,0,0,0,17/09/2020
Santa Elena,La Libertad,20,0,2,0,100,0,0,0,24/09/2020
Santa Elena,La Libertad,20,0,2,0,100,0,0,0,30/09/2020
Santa Elena,La Libertad,20,0,2,0,95,0,0,0,08/10/2020
Santa Elena,La Libertad,20,0,2,0,75,0,0,0,15/10/2020
Santa Elena,La Libertad,20,0,2,0,75,0,0,0,22/10/2020
Santa Elena,La Libertad,20,0,2,0,80,0,50,0,29/10/2020
Santa Elena,La Libertad,20,0,2,0,60,0,0,0,05/11/2020
Santa Elena,La Libertad,20,0,2,0,70,0,0,0,12/11/2020
Santa Elena,Salinas,22,0,0,0,41,0,0,0,07/04/2020
Santa Elena,Salinas,22,0,0,0,73,0,0,0,18/04/2020
Santa Elena,Salinas,22,0,0,0,73,0,0,0,26/04/2020
Santa Elena,Salinas,22,0,0,0,100,0,0,0,07/05/2020
Santa Elena,Salinas,22,0,0,0,68,0,0,0,14/05/2020
Santa Elena,Salinas,22,0,0,0,68,0,0,0,21/05/2020
Santa Elena,Salinas,22,0,0,0,59,0,0,0,28/05/2020
Santa Elena,Salinas,22,0,0,0,36,0,0,0,04/06/2020
Santa Elena,Salinas,22,0,0,0,36,0,0,0,11/06/2020
Santa Elena,Salinas,22,0,0,0,91,0,0,0,18/06/2020
Santa Elena,Salinas,22,0,0,0,50,0,0,0,25/06/2020
Santa Elena,Salinas,22,0,0,0,68,0,0,0,01/07/2020
Santa Elena,Salinas,22,0,0,0,73,0,0,0,08/07/2020
Santa Elena,Salinas,24,0,0,0,75,0,0,0,15/07/2020
Santa Elena,Salinas,24,0,0,0,54,0,0,0,23/07/2020
Santa Elena,Salinas,24,0,0,0,33,0,0,0,30/07/2020
Santa Elena,Salinas,24,0,0,0,83,0,0,0,06/08/2020
Santa Elena,Salinas,24,0,0,0,54,0,0,0,13/08/2020
Santa Elena,Salinas,24,0,0,0,92,0,0,0,20/08/2020
Santa Elena,Salinas,24,0,0,0,54,0,0,0,27/08/2020
Santa Elena,Salinas,24,0,0,0,38,0,0,0,03/09/2020
Santa Elena,Salinas,24,0,0,0,33,0,0,0,10/09/2020
Santa Elena,Salinas,24,0,0,0,50,0,0,0,17/09/2020
Santa Elena,Salinas,24,0,0,0,46,0,0,0,24/09/2020
Santa Elena,Salinas,24,0,0,0,33,0,0,0,30/09/2020
Santa Elena,Salinas,24,0,0,0,42,0,0,0,08/10/2020
Santa Elena,Salinas,24,0,0,0,25,0,0,0,15/10/2020
Santa Elena,Salinas,24,0,0,0,25,0,0,0,22/10/2020
Santa Elena,Salinas,24,0,0,0,54,0,0,0,29/10/2020
Santa Elena,Salinas,24,0,0,0,33,0,0,0,05/11/2020
Santa Elena,Salinas,24,0,0,0,21,0,0,0,12/11/2020
Santa Elena,Santa Elena,25,0,88,6,24,0,20,100,07/04/2020
Santa Elena,Santa Elena,15,0,102,10,67,0,10,60,18/04/2020
Santa Elena,Santa Elena,15,0,111,10,67,0,23,60,26/04/2020
Santa Elena,Santa Elena,15,0,113,10,73,0,35,60,07/05/2020
Santa Elena,Santa Elena,15,0,113,10,47,0,33,40,14/05/2020
Santa Elena,Santa Elena,15,0,113,10,93,0,25,80,21/05/2020
Santa Elena,Santa Elena,15,0,113,10,40,0,45,80,28/05/2020
Santa Elena,Santa Elena,15,0,113,10,33,0,33,30,04/06/2020
Santa Elena,Santa Elena,15,0,113,10,60,0,15,50,11/06/2020
Santa Elena,Santa Elena,15,0,113,10,73,0,14,40,18/06/2020
Santa Elena,Santa Elena,15,0,113,10,20,0,14,40,25/06/2020
Santa Elena,Santa Elena,15,0,112,10,80,0,14,30,01/07/2020
Santa Elena,Santa Elena,15,0,112,10,40,0,12,40,08/07/2020
Santa Elena,Santa Elena,15,0,112,10,47,0,7,40,15/07/2020
Santa Elena,Santa Elena,15,0,112,10,93,0,4,40,23/07/2020
Santa Elena,Santa Elena,15,0,112,10,100,0,6,40,30/07/2020
Santa Elena,Santa Elena,15,0,113,10,47,0,7,50,06/08/2020
Santa Elena,Santa Elena,15,0,113,10,33,0,7,50,13/08/2020
Santa Elena,Santa Elena,15,0,113,15,47,0,8,40,20/08/2020
Santa Elena,Santa Elena,15,0,113,15,40,0,11,47,27/08/2020
Santa Elena,Santa Elena,15,0,95,0,100,0,7,0,03/09/2020
Santa Elena,Santa Elena,15,0,95,15,40,0,11,33,10/09/2020
Santa Elena,Santa Elena,15,0,95,15,100,0,8,40,17/09/2020
Santa Elena,Santa Elena,15,0,113,15,87,0,9,40,24/09/2020
Santa Elena,Santa Elena,15,0,113,15,60,0,10,33,30/09/2020
Santa Elena,Santa Elena,15,0,113,15,67,0,7,27,08/10/2020
Santa Elena,Santa Elena,15,0,113,15,87,0,12,7,15/10/2020
Santa Elena,Santa Elena,15,0,113,15,87,0,12,7,22/10/2020
Santa Elena,Santa Elena,15,0,113,15,53,0,11,27,29/10/2020
Santa Elena,Santa Elena,15,0,113,15,20,0,11,47,05/11/2020
Santa Elena,Santa Elena,81,0,46,15,53,0,26,47,12/11/2020
Sto. Domingo Tsáchilas,Santo Domingo,217,0,59,8,74,0,14,100,07/04/2020
Sto. Domingo Tsáchilas,Santo Domingo,111,0,67,8,92,0,30,100,18/04/2020
Sto. Domingo Tsáchilas,Santo Domingo,111,0,37,12,89,0,62,83,26/04/2020
Sto. Domingo Tsáchilas,Santo Domingo,111,2,67,12,77,50,24,83,07/05/2020
Sto. Domingo Tsáchilas,Santo Domingo,111,2,67,12,90,0,22,100,14/05/2020
Sto. Domingo Tsáchilas,Santo Domingo,126,0,62,14,73,0,34,100,21/05/2020
Sto. Domingo Tsáchilas,Santo Domingo,123,0,62,13,76,0,35,92,28/05/2020
Sto. Domingo Tsáchilas,Santo Domingo,141,2,53,17,67,100,83,100,04/06/2020
Sto. Domingo Tsáchilas,Santo Domingo,123,2,58,16,73,100,78,100,11/06/2020
Sto. Domingo Tsáchilas,Santo Domingo,123,2,58,14,74,100,60,93,18/06/2020
Sto. Domingo Tsáchilas,Santo Domingo,123,2,63,14,75,100,67,93,25/06/2020
Sto. Domingo Tsáchilas,Santo Domingo,123,2,63,14,80,100,78,93,01/07/2020
Sto. Domingo Tsáchilas,Santo Domingo,123,2,63,14,85,100,100,93,08/07/2020
Sto. Domingo Tsáchilas,Santo Domingo,123,2,59,14,89,100,100,100,15/07/2020
Sto. Domingo Tsáchilas,Santo Domingo,133,1,59,14,80,100,76,100,23/07/2020
Sto. Domingo Tsáchilas,Santo Domingo,133,1,59,14,70,100,73,86,30/07/2020
Sto. Domingo Tsáchilas,Santo Domingo,133,1,59,14,74,100,81,100,06/08/2020
Sto. Domingo Tsáchilas,Santo Domingo,133,1,59,14,71,100,66,100,13/08/2020
Sto. Domingo Tsáchilas,Santo Domingo,133,1,59,14,80,100,78,79,20/08/2020
Sto. Domingo Tsáchilas,Santo Domingo,138,2,59,14,77,100,66,100,27/08/2020
Sto. Domingo Tsáchilas,Santo Domingo,143,2,45,2,78,100,78,100,03/09/2020
Sto. Domingo Tsáchilas,Santo Domingo,144,2,44,10,90,100,68,100,10/09/2020
Sto. Domingo Tsáchilas,Santo Domingo,157,6,28,10,87,67,61,100,17/09/2020
Sto. Domingo Tsáchilas,Santo Domingo,164,6,33,14,79,67,52,64,24/09/2020
Sto. Domingo Tsáchilas,Santo Domingo,164,6,33,14,77,83,48,50,30/09/2020
Sto. Domingo Tsáchilas,Santo Domingo,164,6,33,14,85,83,61,57,08/10/2020
Sto. Domingo Tsáchilas,Santo Domingo,164,6,33,14,86,83,58,43,15/10/2020
Sto. Domingo Tsáchilas,Santo Domingo,164,6,33,14,86,83,58,43,22/10/2020
Sto. Domingo Tsáchilas,Santo Domingo,174,6,33,14,87,67,42,57,29/10/2020
Sto. Domingo Tsáchilas,Santo Domingo,174,4,33,16,82,100,64,38,05/11/2020
Sto. Domingo Tsáchilas,Santo Domingo,174,6,33,14,90,83,67,29,12/11/2020
Sucumbíos,Lago Agrio,78,6,16,7,59,0,56,0,07/04/2020
Sucumbíos,Lago Agrio,92,6,15,9,47,17,53,11,18/04/2020
Sucumbíos,Lago Agrio,94,5,22,9,53,0,32,11,26/04/2020
Sucumbíos,Lago Agrio,79,2,22,9,58,100,32,33,07/05/2020
Sucumbíos,Lago Agrio,79,2,22,9,53,100,55,33,14/05/2020
Sucumbíos,Lago Agrio,79,2,28,9,65,50,64,100,21/05/2020
Sucumbíos,Lago Agrio,79,2,28,9,75,50,79,78,28/05/2020
Sucumbíos,Lago Agrio,79,2,41,9,81,0,49,67,04/06/2020
Sucumbíos,Lago Agrio,79,2,41,15,73,0,41,40,11/06/2020
Sucumbíos,Lago Agrio,79,2,41,15,89,0,34,40,18/06/2020
Sucumbíos,Lago Agrio,79,2,41,15,89,0,54,93,25/06/2020
Sucumbíos,Lago Agrio,79,2,45,15,89,0,91,73,01/07/2020
Sucumbíos,Lago Agrio,79,2,55,15,97,100,96,100,08/07/2020
Sucumbíos,Lago Agrio,79,2,55,15,97,100,95,80,15/07/2020
Sucumbíos,Lago Agrio,79,2,55,15,95,100,96,93,23/07/2020
Sucumbíos,Lago Agrio,79,2,55,15,95,100,56,93,30/07/2020
Sucumbíos,Lago Agrio,79,2,55,15,96,100,78,93,06/08/2020
Sucumbíos,Lago Agrio,79,2,55,15,96,100,95,87,13/08/2020
Sucumbíos,Lago Agrio,79,2,55,15,95,100,58,40,20/08/2020
Sucumbíos,Lago Agrio,79,2,55,15,89,100,58,33,27/08/2020
Sucumbíos,Lago Agrio,79,2,38,2,91,100,55,100,03/09/2020
Sucumbíos,Lago Agrio,79,2,38,15,89,100,58,33,10/09/2020
Sucumbíos,Lago Agrio,79,2,38,15,89,100,47,40,17/09/2020
Sucumbíos,Lago Agrio,79,2,55,15,89,100,25,27,24/09/2020
Sucumbíos,Lago Agrio,79,2,55,15,89,100,24,33,30/09/2020
Sucumbíos,Lago Agrio,79,2,55,15,91,100,27,40,08/10/2020
Sucumbíos,Lago Agrio,79,2,55,15,89,100,31,33,15/10/2020
Sucumbíos,Lago Agrio,79,2,55,15,89,100,31,33,22/10/2020
Sucumbíos,Lago Agrio,83,2,32,9,95,100,59,67,29/10/2020
Sucumbíos,Lago Agrio,83,2,32,9,90,100,53,67,05/11/2020
Sucumbíos,Lago Agrio,83,2,32,9,93,100,63,100,12/11/2020
Sucumbíos,Shushufindi,32,0,0,0,53,0,0,0,07/04/2020
Sucumbíos,Shushufindi,32,0,0,0,44,0,0,0,18/04/2020
Sucumbíos,Shushufindi,32,0,0,0,50,0,0,0,26/04/2020
Sucumbíos,Shushufindi,32,0,0,0,63,0,0,0,07/05/2020
Sucumbíos,Shushufindi,32,0,0,0,47,0,0,0,14/05/2020
Sucumbíos,Shushufindi,32,0,6,0,50,0,17,0,21/05/2020
Sucumbíos,Shushufindi,32,0,6,0,53,0,0,0,28/05/2020
Sucumbíos,Shushufindi,32,0,6,0,44,0,33,0,04/06/2020
Sucumbíos,Shushufindi,32,0,6,0,38,0,67,0,11/06/2020
Sucumbíos,Shushufindi,32,0,6,0,56,0,33,0,18/06/2020
Sucumbíos,Shushufindi,32,0,8,0,41,0,63,0,25/06/2020
Sucumbíos,Shushufindi,32,0,8,0,44,0,75,0,01/07/2020
Sucumbíos,Shushufindi,32,0,20,0,50,0,65,0,08/07/2020
Sucumbíos,Shushufindi,32,0,20,0,31,0,45,0,15/07/2020
Sucumbíos,Shushufindi,32,0,20,0,22,0,45,0,23/07/2020
Sucumbíos,Shushufindi,32,0,20,0,22,0,60,0,30/07/2020
Sucumbíos,Shushufindi,32,0,20,0,50,0,25,0,06/08/2020
Sucumbíos,Shushufindi,32,0,20,0,50,0,30,0,13/08/2020
Sucumbíos,Shushufindi,32,0,20,0,38,0,30,0,20/08/2020
Sucumbíos,Shushufindi,32,0,20,0,47,0,20,0,27/08/2020
Sucumbíos,Shushufindi,32,0,0,0,50,0,0,0,03/09/2020
Sucumbíos,Shushufindi,32,0,0,0,78,0,0,0,10/09/2020
Sucumbíos,Shushufindi,32,0,0,0,41,0,0,0,17/09/2020
Sucumbíos,Shushufindi,32,0,20,0,75,0,20,0,24/09/2020
Sucumbíos,Shushufindi,32,0,20,0,100,0,0,0,30/09/2020
Sucumbíos,Shushufindi,32,0,20,0,78,0,5,0,08/10/2020
Sucumbíos,Shushufindi,32,0,20,0,94,0,0,0,15/10/2020
Sucumbíos,Shushufindi,32,0,20,0,94,0,0,0,22/10/2020
Sucumbíos,Shushufindi,32,0,20,0,81,0,0,0,29/10/2020
Sucumbíos,Shushufindi,32,0,20,0,63,0,0,0,05/11/2020
Sucumbíos,Shushufindi,32,0,20,0,100,0,5,0,12/11/2020
Tungurahua,Ambato,118,0,61,14,45,0,69,79,07/04/2020
Tungurahua,Ambato,118,0,70,18,41,0,69,89,18/04/2020
Tungurahua,Ambato,118,0,70,19,51,0,90,89,26/04/2020
Tungurahua,Ambato,118,0,70,19,47,0,89,89,07/05/2020
Tungurahua,Ambato,118,0,70,19,45,0,90,84,14/05/2020
Tungurahua,Ambato,118,0,70,19,37,0,60,95,21/05/2020
Tungurahua,Ambato,118,0,70,19,48,0,77,95,28/05/2020
Tungurahua,Ambato,118,0,75,21,55,0,85,76,04/06/2020
Tungurahua,Ambato,118,0,75,21,49,0,92,86,11/06/2020
Tungurahua,Ambato,118,0,75,21,61,0,92,90,18/06/2020
Tungurahua,Ambato,118,0,75,21,66,0,87,86,25/06/2020
Tungurahua,Ambato,118,0,75,21,63,0,91,86,01/07/2020
Tungurahua,Ambato,118,0,75,21,55,0,93,86,08/07/2020
Tungurahua,Ambato,118,0,77,21,47,0,99,90,15/07/2020
Tungurahua,Ambato,118,0,78,21,55,0,97,86,23/07/2020
Tungurahua,Ambato,118,0,88,21,50,0,95,90,30/07/2020
Tungurahua,Ambato,118,0,88,21,53,0,90,90,06/08/2020
Tungurahua,Ambato,118,3,78,21,64,100,95,95,13/08/2020
Tungurahua,Ambato,118,3,78,21,40,67,49,71,20/08/2020
Tungurahua,Ambato,118,3,78,21,58,67,37,71,27/08/2020
Tungurahua,Ambato,118,3,76,3,58,67,37,67,03/09/2020
Tungurahua,Ambato,118,3,76,19,66,33,41,68,10/09/2020
Tungurahua,Ambato,118,3,76,20,71,0,38,40,17/09/2020
Tungurahua,Ambato,118,3,78,21,62,0,41,52,24/09/2020
Tungurahua,Ambato,118,3,78,21,67,0,36,57,30/09/2020
Tungurahua,Ambato,118,3,78,21,58,100,28,86,08/10/2020
Tungurahua,Ambato,118,3,78,21,64,0,27,95,15/10/2020
Tungurahua,Ambato,118,3,78,21,64,0,27,95,22/10/2020
Tungurahua,Ambato,118,0,78,21,81,0,15,33,29/10/2020
Tungurahua,Ambato,118,0,78,21,79,0,27,19,05/11/2020
Tungurahua,Ambato,118,0,78,21,83,0,18,33,12/11/2020
Tungurahua,Baños,28,0,0,0,29,0,0,0,07/04/2020
Tungurahua,Baños,28,0,0,0,7,0,0,0,18/04/2020
Tungurahua,Baños,28,0,0,0,11,0,0,0,26/04/2020
Tungurahua,Baños,28,0,0,0,29,0,0,0,07/05/2020
Tungurahua,Baños,28,0,0,0,18,0,0,0,14/05/2020
Tungurahua,Baños,28,0,0,0,36,0,0,0,21/05/2020
Tungurahua,Baños,28,0,0,0,39,0,0,0,28/05/2020
Tungurahua,Baños,28,0,0,0,21,0,0,0,04/06/2020
Tungurahua,Baños,28,0,1,0,36,0,100,0,11/06/2020
Tungurahua,Baños,28,0,1,0,32,0,0,0,18/06/2020
Tungurahua,Baños,28,0,1,0,36,0,0,0,25/06/2020
Tungurahua,Baños,28,0,1,0,32,0,0,0,01/07/2020
Tungurahua,Baños,28,0,1,0,11,0,0,0,08/07/2020
Tungurahua,Baños,28,0,3,0,29,0,0,0,15/07/2020
Tungurahua,Baños,28,0,3,0,25,0,67,0,23/07/2020
Tungurahua,Baños,28,0,3,0,25,0,0,0,30/07/2020
Tungurahua,Baños,28,0,3,0,25,0,0,0,06/08/2020
Tungurahua,Baños,28,0,3,0,18,0,33,0,13/08/2020
Tungurahua,Baños,28,0,3,0,7,0,33,0,20/08/2020
Tungurahua,Baños,28,0,3,0,18,0,0,0,27/08/2020
Tungurahua,Baños,28,0,0,0,32,0,0,0,03/09/2020
Tungurahua,Baños,28,0,0,0,7,0,0,0,10/09/2020
Tungurahua,Baños,28,0,0,0,14,0,0,0,17/09/2020
Tungurahua,Baños,28,0,3,0,25,0,0,0,24/09/2020
Tungurahua,Baños,28,0,3,0,7,0,0,0,30/09/2020
Tungurahua,Baños,28,0,3,0,18,0,0,0,08/10/2020
Tungurahua,Baños,28,0,3,0,14,0,0,0,15/10/2020
Tungurahua,Baños,28,0,3,0,14,0,0,0,22/10/2020
Tungurahua,Baños,28,0,3,0,18,0,0,0,29/10/2020
Tungurahua,Baños,28,0,3,0,21,0,0,0,05/11/2020
Tungurahua,Baños,28,0,3,0,21,0,0,0,12/11/2020
Tungurahua,Pelileo,19,0,0,0,26,0,0,0,07/04/2020
Tungurahua,Pelileo,19,0,0,0,47,0,0,0,18/04/2020
Tungurahua,Pelileo,19,0,0,0,42,0,0,0,26/04/2020
Tungurahua,Pelileo,19,0,0,0,21,0,0,0,07/05/2020
Tungurahua,Pelileo,19,0,0,0,37,0,0,0,14/05/2020
Tungurahua,Pelileo,19,0,0,0,26,0,0,0,21/05/2020
Tungurahua,Pelileo,19,0,0,0,53,0,0,0,28/05/2020
Tungurahua,Pelileo,19,0,0,0,37,0,0,0,04/06/2020
Tungurahua,Pelileo,19,0,1,0,26,0,100,0,11/06/2020
Tungurahua,Pelileo,19,0,1,0,32,0,100,0,18/06/2020
Tungurahua,Pelileo,19,0,1,0,32,0,0,0,25/06/2020
Tungurahua,Pelileo,19,0,1,0,42,0,0,0,01/07/2020
Tungurahua,Pelileo,19,0,1,0,32,0,0,0,08/07/2020
Tungurahua,Pelileo,19,0,1,0,37,0,0,0,15/07/2020
Tungurahua,Pelileo,19,0,1,0,58,0,100,0,23/07/2020
Tungurahua,Pelileo,19,0,1,0,21,0,0,0,30/07/2020
Tungurahua,Pelileo,19,0,1,0,74,0,0,0,06/08/2020
Tungurahua,Pelileo,19,0,1,0,53,0,0,0,13/08/2020
Tungurahua,Pelileo,19,0,1,0,21,0,0,0,20/08/2020
Tungurahua,Pelileo,19,0,1,0,16,0,0,0,27/08/2020
Tungurahua,Pelileo,19,0,0,0,37,0,0,0,03/09/2020
Tungurahua,Pelileo,19,0,0,0,16,0,0,0,10/09/2020
Tungurahua,Pelileo,19,0,0,0,37,0,0,0,17/09/2020
Tungurahua,Pelileo,19,0,1,0,32,0,0,0,24/09/2020
Tungurahua,Pelileo,19,0,1,0,37,0,0,0,30/09/2020
Tungurahua,Pelileo,19,0,1,0,21,0,0,0,08/10/2020
Tungurahua,Pelileo,19,0,1,0,58,0,0,0,15/10/2020
Tungurahua,Pelileo,19,0,1,0,58,0,0,0,22/10/2020
Tungurahua,Pelileo,19,0,1,0,58,0,0,0,29/10/2020
Tungurahua,Pelileo,19,0,1,0,37,0,0,0,05/11/2020
Tungurahua,Pelileo,19,0,1,0,53,0,0,0,12/11/2020
Tungurahua,Píllaro,20,0,0,0,20,0,0,0,07/04/2020
Tungurahua,Píllaro,20,0,0,0,30,0,0,0,18/04/2020
Tungurahua,Píllaro,20,0,0,0,35,0,0,0,26/04/2020
Tungurahua,Píllaro,20,0,0,0,35,0,0,0,07/05/2020
Tungurahua,Píllaro,20,0,0,0,30,0,0,0,14/05/2020
Tungurahua,Píllaro,20,0,0,0,15,0,0,0,21/05/2020
Tungurahua,Píllaro,20,0,0,0,5,0,0,0,28/05/2020
Tungurahua,Píllaro,20,0,0,0,5,0,0,0,04/06/2020
Tungurahua,Píllaro,20,0,1,0,10,0,100,0,11/06/2020
Tungurahua,Píllaro,20,0,1,0,15,0,0,0,18/06/2020
Tungurahua,Píllaro,20,0,1,0,40,0,0,0,25/06/2020
Tungurahua,Píllaro,20,0,1,0,30,0,0,0,01/07/2020
Tungurahua,Píllaro,20,0,1,0,15,0,0,0,08/07/2020
Tungurahua,Píllaro,20,0,1,0,25,0,100,0,15/07/2020
Tungurahua,Píllaro,20,0,1,0,25,0,100,0,23/07/2020
Tungurahua,Píllaro,20,0,1,0,30,0,100,0,30/07/2020
Tungurahua,Píllaro,20,0,1,0,25,0,0,0,06/08/2020
Tungurahua,Píllaro,20,0,1,0,15,0,0,0,13/08/2020
Tungurahua,Píllaro,20,0,1,0,25,0,0,0,20/08/2020
Tungurahua,Píllaro,20,0,1,0,15,0,0,0,27/08/2020
Tungurahua,Píllaro,20,0,0,0,10,0,0,0,03/09/2020
Tungurahua,Píllaro,20,0,0,0,30,0,0,0,10/09/2020
Tungurahua,Píllaro,20,0,0,0,25,0,0,0,17/09/2020
Tungurahua,Píllaro,20,0,0,0,35,0,0,0,24/09/2020
Tungurahua,Píllaro,20,0,0,0,15,0,0,0,30/09/2020
Tungurahua,Píllaro,20,0,0,0,75,0,0,0,08/10/2020
Tungurahua,Píllaro,20,0,0,0,15,0,0,0,15/10/2020
Tungurahua,Píllaro,20,0,0,0,15,0,0,0,22/10/2020
Tungurahua,Píllaro,20,0,0,0,45,0,0,0,29/10/2020
Tungurahua,Píllaro,20,0,0,0,10,0,0,0,05/11/2020
Tungurahua,Píllaro,20,0,0,0,15,0,0,0,12/11/2020
Zamora Chinchipe,Chinchipe,15,0,2,0,33,0,0,0,07/04/2020
Zamora Chinchipe,Chinchipe,15,0,2,0,13,0,0,0,18/04/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,46,0,0,0,26/04/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,46,0,0,0,07/05/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,23,0,0,0,14/05/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,100,0,0,0,21/05/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,46,0,0,0,28/05/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,23,0,0,0,04/06/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,23,0,0,0,11/06/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,31,0,0,0,18/06/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,77,0,0,0,25/06/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,54,0,0,0,01/07/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,8,0,0,0,08/07/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,38,0,0,0,15/07/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,54,0,0,0,23/07/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,62,0,50,0,30/07/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,23,0,0,0,06/08/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,46,0,0,0,13/08/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,23,0,0,0,20/08/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,31,0,0,0,27/08/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,38,0,0,0,03/09/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,46,0,0,0,10/09/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,38,0,0,0,17/09/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,77,0,50,0,24/09/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,46,0,0,0,30/09/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,46,0,0,0,08/10/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,46,0,100,0,15/10/2020
Zamora Chinchipe,Chinchipe,13,0,2,0,46,0,100,0,22/10/2020
Zamora Chinchipe,Chinchipe,14,0,1,0,71,0,100,0,29/10/2020
Zamora Chinchipe,Chinchipe,14,0,1,0,57,0,0,0,05/11/2020
Zamora Chinchipe,Chinchipe,14,0,1,0,36,0,0,0,12/11/2020
Zamora Chinchipe,Yantzaza,54,0,2,0,63,0,0,0,07/04/2020
Zamora Chinchipe,Yantzaza,54,0,2,0,56,0,0,0,18/04/2020
Zamora Chinchipe,Yantzaza,52,0,2,0,29,0,50,0,26/04/2020
Zamora Chinchipe,Yantzaza,52,0,2,0,46,0,0,0,07/05/2020
Zamora Chinchipe,Yantzaza,52,0,2,0,58,0,50,0,14/05/2020
Zamora Chinchipe,Yantzaza,52,0,2,0,48,0,0,0,21/05/2020
Zamora Chinchipe,Yantzaza,52,0,2,0,63,0,100,0,28/05/2020
Zamora Chinchipe,Yantzaza,50,0,6,0,48,0,83,0,04/06/2020
Zamora Chinchipe,Yantzaza,54,0,6,0,57,0,67,0,11/06/2020
Zamora Chinchipe,Yantzaza,54,0,8,0,50,0,100,0,18/06/2020
Zamora Chinchipe,Yantzaza,54,0,7,0,37,0,57,0,25/06/2020
Zamora Chinchipe,Yantzaza,54,0,11,0,30,0,82,0,01/07/2020
Zamora Chinchipe,Yantzaza,54,0,11,0,43,0,55,0,08/07/2020
