zona,region,provincia,provincia_poblacion,canton,canton_poblacion,dosis_total,primera_dosis,segunda_dosis,lat,lng,created_at
5,costa,Los Ríos,921763,Palenque,23638,4309,3246,1063,-1.432800000000000,-79.74950000000000,06/07/2021
6,amazonia,Morona Santiago,196535,Santiago,11087,4919,3192,1727,-3.429800000000000,-78.56560000000000,06/07/2021
8,costa,Guayas,4387434,Palestina,18451,4017,3110,907,-1.626300000000000,-79.97700000000000,06/07/2021
7,sierra,Loja,521154,Pindal,10540,4401,3079,1322,-4.116100000000000,-80.10760000000001,06/07/2021
8,costa,Guayas,4387434,Balao,26348,3926,3059,867,-2.910000000000000,-79.81000000000000,06/07/2021
6,sierra,Azuay,881394,Chordeleg,15176,4360,2927,1433,-2.933333000000000,-78.76666700000000,06/07/2021
5,insular,Galápagos,33042,Isabela,3073,4974,2926,2048,-0.4724000000000000,-90.68110000000000,06/07/2021
8,costa,Guayas,4387434,Colimes,26169,4122,2924,1198,-1.550000000000000,-80.01666700000000,06/07/2021
1,sierra,Carchi,186869,San Pedro de Huaca,8931,4372,2922,1450,0.6311110000000000,-77.72527800000000,06/07/2021
7,costa,El Oro,715751,Atahualpa,6436,4322,2856,1466,-2.900000000000000,-78.93333300000000,06/07/2021
3,sierra,Chimborazo,524004,Penipe,6955,3828,2830,998,-1.557300000000000,-78.53959999999999,06/07/2021
8,costa,Guayas,4387434,General Antonio Elizalde,13156,4184,2792,1392,-2.200000000000000,-79.17000000000000,06/07/2021
3,sierra,Tungurahua,590600,Patate,15825,4283,2739,1544,-1.316667000000000,-78.51666700000000,06/07/2021
3,sierra,Chimborazo,524004,Cumandá,17973,4216,2706,1510,-2.200000000000000,-79.13333299999999,06/07/2021
8,costa,Guayas,4387434,Nobol,26444,3833,2660,1173,-1.916671000000000,-80.01153900000000,06/07/2021
3,sierra,Chimborazo,524004,Pallatanga,12277,3660,2592,1068,-1.983333000000000,-78.95000000000000,06/07/2021
2,amazonia,Sucumbíos,230503,Cuyabeno,7154,3540,2562,978,-0.1288890000000000,-76.41388900000000,06/07/2021
8,costa,Guayas,4387434,Coronel Marcelino Maridueña,13132,3732,2558,1174,-2.200000000000000,-79.42000000000000,06/07/2021
3,sierra,Tungurahua,590600,Tisaleo,14317,3056,2555,501,-1.350000000000000,-78.66666700000000,06/07/2021
8,costa,Guayas,4387434,Lomas de Sargentillo,24220,3248,2532,716,-1.883333000000000,-80.08333300000000,06/07/2021
6,sierra,Cañar,281396,Biblían,23741,4144,2512,1632,-2.710000000000000,-78.88000000000000,06/07/2021
3,sierra,Tungurahua,590600,Cevallos,9936,4653,2439,2214,-1.350000000000000,-78.61666700000001,06/07/2021
7,amazonia,Zamora Chinchipe,120416,Yacuambi,7121,3299,2388,911,-3.634440000000000,-78.92810000000000,06/07/2021
3,sierra,Chimborazo,524004,Chambo,13378,3239,2299,940,-1.733333000000000,-78.58333300000000,06/07/2021
7,costa,El Oro,715751,Balsas,9233,2820,2291,529,-3.762600000000000,-79.82530000000000,06/07/2021
7,amazonia,Zamora Chinchipe,120416,El Pangui,10945,3311,2290,1021,-3.624900000000000,-78.58710000000001,06/07/2021
6,sierra,Azuay,881394,Pucará,10584,3392,2173,1219,-3.233780000000000,-79.46120000000001,06/07/2021
7,costa,El Oro,715751,Las Lajas,4963,2998,2170,828,-3.785000000000000,-80.06166700000000,06/07/2021
7,costa,El Oro,715751,Chilla,2379,2743,2142,601,-3.450000000000000,-79.58000000000000,06/07/2021
7,costa,El Oro,715751,Marcabelí,6259,3185,2115,1070,-3.786000000000000,-79.89780000000000,06/07/2021
2,amazonia,Orellana,161338,Loreto,24579,3072,1895,1177,-0.6904000000000000,-77.30830000000000,06/07/2021
3,sierra,Bolívar,209933,Las Naves,7428,2658,1848,810,-1.283330000000000,-79.30000000000000,06/07/2021
7,sierra,Loja,521154,Chaguarpamba,6620,2427,1837,590,-3.850000000000000,-79.65000000000001,06/07/2021
6,sierra,Cañar,281396,El Tambo,12462,2139,1666,473,-2.508100000000000,-78.92489999999999,06/07/2021
7,sierra,Loja,521154,Quilanga,4197,2576,1614,962,-4.298000000000000,-79.39860000000000,06/07/2021
3,sierra,Tungurahua,590600,Mocha,7336,1958,1527,431,-1.416667000000000,-78.66666700000000,06/07/2021
7,amazonia,Zamora Chinchipe,120416,Palanda,10144,2062,1435,627,-4.649800000000000,-79.13209999999999,06/07/2021
6,amazonia,Morona Santiago,196535,Palora,7719,2034,1323,711,-1.700000000000000,-77.94000000000000,06/07/2021
7,amazonia,Zamora Chinchipe,120416,Paquisha,5992,1808,1300,508,-3.932750000000000,-78.67426000000000,06/07/2021
7,sierra,Loja,521154,Sozoranga,7121,1703,1233,470,-4.327778000000000,-79.78972200000000,06/07/2021
6,sierra,Azuay,881394,San Fernando,4156,2005,1177,828,-3.144500000000000,-79.25200000000000,06/07/2021
6,amazonia,Morona Santiago,196535,Taisha,26773,1626,1154,472,-2.339950000000000,-77.45808000000000,06/07/2021
7,amazonia,Zamora Chinchipe,120416,Centinela del Cóndor,8313,1837,1131,706,-3.894910000000000,-78.78140999999999,06/07/2021
6,sierra,Cañar,281396,Déleg,6782,2156,1124,1032,-2.772600000000000,-78.91830000000000,06/07/2021
6,sierra,Cañar,281396,Suscal,6516,1754,1124,630,-2.436400000000000,-79.05220000000000,06/07/2021
5,costa,Los Ríos,921763,Quinsaloma,20428,1501,1086,415,-1.206200000000000,-79.31450000000000,06/07/2021
6,amazonia,Morona Santiago,196535,Limón Indanza,10349,1668,1084,584,-2.966250000000000,-78.43052800000000,06/07/2021
2,amazonia,Pastaza,114202,Arajuno,8128,1374,1070,304,-1.234370000000000,-77.68750000000000,06/07/2021
6,amazonia,Morona Santiago,196535,Huamboya,12382,1538,1066,472,-1.785000000000000,-78.23194400000000,06/07/2021
6,sierra,Azuay,881394,Sevilla de Oro,6890,1768,1044,724,-2.799833000000000,-78.65569400000000,06/07/2021
2,amazonia,Pastaza,114202,Santa Clara,4150,1728,1027,701,-1.267100000000000,-77.88820000000000,06/07/2021
2,amazonia,Napo,133705,Carlos Julio Arosemena Tola,4466,1004,852,152,-1.166667000000000,-77.84999999999999,06/07/2021
7,amazonia,Zamora Chinchipe,120416,Nangaritza,8014,1183,808,375,-4.048333000000000,-78.68222200000000,06/07/2021
2,amazonia,Sucumbíos,230503,Putumayo,16106,880,771,109,0.1000000000000000,-75.84999999999999,06/07/2021
6,sierra,Azuay,881394,Oña,4128,1311,734,577,-3.469640000000000,-79.15431000000000,06/07/2021
6,sierra,Azuay,881394,Guachapala,3859,1264,693,571,-2.769000000000000,-78.70900000000000,06/07/2021
6,sierra,Azuay,881394,El Pan,3091,1201,655,546,-2.786111000000000,-78.66500000000001,06/07/2021
2,amazonia,Sucumbíos,230503,Cascales,15882,1054,480,574,-0.06750000000000000,-77.21694400000000,06/07/2021
6,amazonia,Morona Santiago,196535,San Juan Bosco,4985,695,430,265,-3.092300000000000,-78.51320000000000,06/07/2021
2,amazonia,Sucumbíos,230503,Sucumbíos,3811,640,416,224,0.4592000000000000,-77.52300000000000,06/07/2021
6,amazonia,Morona Santiago,196535,Logroño,7643,328,233,95,-2.624800000000000,-78.18960000000000,06/07/2021
6,amazonia,Morona Santiago,196535,Tiwintza,11041,530,205,325,-2.917670000000000,-77.80170000000000,06/07/2021
6,amazonia,Morona Santiago,196535,Pablo Sexto,2897,100,35,65,-1.803056000000000,-77.92111100000000,06/07/2021
9,sierra,Pichincha,3228233,Quito,2781641,1102171,744855,357316,-0.2186110000000000,-78.50972200000000,07/07/2021
8,costa,Guayas,4387434,Guayaquil,2723665,773026,529219,243807,-2.183333000000000,-79.88333299999999,07/07/2021
6,sierra,Azuay,881394,Cuenca,636996,271058,181985,89073,-2.897414000000000,-79.00448100000000,07/07/2021
3,sierra,Tungurahua,590600,Ambato,387309,138409,100199,38210,-1.241667000000000,-78.61972200000000,07/07/2021
7,sierra,Loja,521154,Loja,274112,134821,93530,41291,-3.983333000000000,-79.20000000000000,07/07/2021
3,sierra,Chimborazo,524004,Riobamba,264048,121660,86599,35061,-1.674347000000000,-78.64829400000001,07/07/2021
4,costa,Manabí,1562079,Portoviejo,321800,113618,82007,31611,-1.056181000000000,-80.45521700000000,07/07/2021
4,costa,Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,103634,73971,29663,-0.2541670000000000,-79.17194400000000,07/07/2021
7,costa,El Oro,715751,Machala,289141,91823,64856,26967,-3.266667000000000,-79.96666700000000,07/07/2021
1,sierra,Imbabura,476257,Ibarra,221149,90445,64741,25704,0.3626780000000000,-78.13066700000000,07/07/2021
8,costa,Guayas,4387434,Samborondón,102404,87447,64237,23210,-2.183333000000000,-79.88333299999999,07/07/2021
9,sierra,Pichincha,3228233,Rumiñahui,115433,86308,62395,23913,-0.3345000000000000,-78.44750000000001,07/07/2021
4,costa,Manabí,1562079,Manta,264281,77597,56326,21271,-0.9500220000000000,-80.71620000000000,07/07/2021
3,sierra,Cotopaxi,488716,Latacunga,205624,80457,54860,25597,-0.9333330000000000,-78.61666700000001,07/07/2021
1,costa,Esmeraldas,591083,Esmeraldas,218727,64243,49126,15117,1.050000000000000,-79.20000000000000,07/07/2021
5,costa,Los Ríos,921763,Quevedo,213842,61545,45037,16508,-1.033333000000000,-79.45000000000000,07/07/2021
8,costa,Guayas,4387434,Milagro,199835,61858,44268,17590,-2.126944000000000,-79.59916699999999,07/07/2021
5,costa,Los Ríos,921763,Babahoyo,175281,49369,36966,12403,-1.800000000000000,-79.53333300000000,07/07/2021
8,costa,Guayas,4387434,Durán,315724,48293,35547,12746,-2.166667000000000,-79.83333300000000,07/07/2021
4,costa,Manabí,1562079,Chone,131002,47801,35360,12441,-0.6833330000000000,-80.09999999999999,07/07/2021
5,costa,Santa Elena,401178,Santa Elena,188821,49076,35351,13725,-2.226700000000000,-80.85830000000000,07/07/2021
1,sierra,Carchi,186869,Tulcán,102395,39213,29070,10143,0.8121800000000000,-77.71633000000000,07/07/2021
3,sierra,Bolívar,209933,Guaranda,108763,41105,27934,13171,-1.605556000000000,-79.00305600000000,07/07/2021
8,costa,Guayas,4387434,Daule,173684,37087,27039,10048,-1.866667000000000,-79.98333300000000,07/07/2021
6,sierra,Cañar,281396,Azogues,86276,38603,26762,11841,-2.733333000000000,-78.83333300000000,07/07/2021
1,sierra,Imbabura,476257,Otavalo,125785,37950,26637,11313,0.2333330000000000,-78.26666700000000,07/07/2021
9,sierra,Pichincha,3228233,Cayambe,107660,35203,25296,9907,0.04388900000000000,-78.15610000000000,07/07/2021
2,amazonia,Napo,133705,Tena,79182,31462,24090,7372,-0.9890000000000000,-77.81590000000000,07/07/2021
2,amazonia,Sucumbíos,230503,Lago Agrio,119594,29818,23882,5936,0.08472200000000001,-76.88277800000000,07/07/2021
9,sierra,Pichincha,3228233,Mejía,108167,31318,23536,7782,-0.5101000000000000,-78.56980000000000,07/07/2021
1,costa,Esmeraldas,591083,Quinindé,145879,32640,23473,9167,0.3300000000000000,-79.48000000000000,07/07/2021
5,costa,Santa Elena,401178,La Libertad,117767,30488,22746,7742,-2.233333000000000,-80.90000000000001,07/07/2021
4,costa,Manabí,1562079,Jipijapa,74645,28529,20879,7650,-1.333330000000000,-80.58329999999999,07/07/2021
3,sierra,Cotopaxi,488716,Salcedo,67100,27214,19847,7367,-1.050000000000000,-78.58333300000000,07/07/2021
4,costa,Manabí,1562079,El Carmen,111344,26640,19164,7476,-1.314700000000000,-80.01690000000001,07/07/2021
4,costa,Manabí,1562079,Sucre,62443,23066,17332,5734,-0.6000000000000000,-80.41666700000000,07/07/2021
5,insular,Galápagos,33042,Santa Cruz,20302,30256,17081,13175,-0.6333330000000000,-90.36666700000001,07/07/2021
2,amazonia,Orellana,161338,Orellana,93778,21083,16791,4292,-0.4666670000000000,-76.96666700000000,07/07/2021
7,costa,El Oro,715751,Santa Rosa,82171,24503,16568,7935,-3.452222000000000,-79.96166700000001,07/07/2021
4,costa,Manabí,1562079,Montecristi,107785,22391,16322,6069,-1.033330000000000,-80.65000000000001,07/07/2021
8,costa,Guayas,4387434,Empalme,86073,22163,16160,6003,-1.046111000000000,-79.63361100000000,07/07/2021
7,costa,El Oro,715751,Pasaje,87723,23595,16013,7582,-3.326900000000000,-79.80490000000000,07/07/2021
5,costa,Los Ríos,921763,Vinces,82329,21463,15953,5510,-1.558333000000000,-79.75000000000000,07/07/2021
3,sierra,Tungurahua,590600,Pelileo,66836,22673,15913,6760,-1.327500000000000,-78.54083300000001,07/07/2021
3,sierra,Cotopaxi,488716,Pujilí,79772,20248,15091,5157,-0.9500000000000000,-78.69000000000000,07/07/2021
5,costa,Santa Elena,401178,Salinas,94590,19376,14287,5089,-2.216667000000000,-80.95000000000000,07/07/2021
2,amazonia,Sucumbíos,230503,Shushufindi,57949,17496,14256,3240,-0.1871000000000000,-76.64500000000000,07/07/2021
1,sierra,Imbabura,476257,Cotacachi,44203,20292,14248,6044,0.3000000000000000,-78.26666700000000,07/07/2021
5,costa,Los Ríos,921763,Buena Fe,83654,18209,14115,4094,-0.8985720000000000,-79.48891600000000,07/07/2021
1,sierra,Imbabura,476257,Antonio Ante,54311,19405,14051,5354,0.3200000000000000,-78.20999999999999,07/07/2021
4,costa,Manabí,1562079,Bolívar,45493,18477,13706,4771,-0.8419440000000000,-80.16194400000001,07/07/2021
6,sierra,Azuay,881394,Gualaceo,49104,20355,13421,6934,-2.900000000000000,-78.78333300000000,07/07/2021
5,costa,Los Ríos,921763,Ventanas,75146,17903,13181,4722,-1.450000000000000,-79.47000000000000,07/07/2021
2,amazonia,Pastaza,114202,Pastaza,84377,18010,13035,4975,-1.066667000000000,-78.00111099999999,07/07/2021
6,amazonia,Morona Santiago,196535,Morona,58281,17946,12628,5318,-2.300000000000000,-78.11666700000001,07/07/2021
8,costa,Guayas,4387434,Salitre,65765,16782,12405,4377,-1.829444000000000,-79.81555600000000,07/07/2021
6,sierra,Cañar,281396,Cañar,68747,18177,12378,5799,-2.483700000000000,-78.97839999999999,07/07/2021
8,costa,Guayas,4387434,Naranjal,95052,16978,12370,4608,-2.672800000000000,-79.61499999999999,07/07/2021
3,sierra,Chimborazo,524004,Guano,48395,17714,12186,5528,-1.583333000000000,-78.63333299999999,07/07/2021
8,costa,Guayas,4387434,Playas,59628,15266,11817,3449,-2.623330000000000,-80.38750000000000,07/07/2021
4,costa,Manabí,1562079,Santa Ana,48152,17068,11488,5580,-1.206900000000000,-80.37090000000001,07/07/2021
7,costa,El Oro,715751,Piñas,30206,15245,11212,4033,-3.666667000000000,-79.65000000000001,07/07/2021
8,costa,Guayas,4387434,San Jacinto De Yaguachi,78204,15373,10819,4554,-2.120000000000000,-79.69000000000000,07/07/2021
7,costa,El Oro,715751,El Guabo,63645,14666,10603,4063,-3.238800000000000,-79.82920000000000,07/07/2021
1,sierra,Carchi,186869,Montúfar,34229,14324,10438,3886,0.6100000000000000,-77.84000000000000,07/07/2021
1,costa,Esmeraldas,591083,Atacames,55495,14058,10129,3929,0.8666670000000000,-79.83333300000000,07/07/2021
9,sierra,Pichincha,3228233,Pedro Moncayo,43281,13099,10088,3011,0.04369700000000000,-78.34923999999999,07/07/2021
4,costa,Manabí,1562079,Jaramijó,28439,13869,10035,3834,-0.9487300000000000,-80.63630000000001,07/07/2021
8,costa,Guayas,4387434,Balzar,60260,14580,10009,4571,-1.360000000000000,-79.90000000000001,07/07/2021
6,sierra,Azuay,881394,Paute,29214,13739,9941,3798,-2.781800000000000,-78.76000000000001,07/07/2021
1,costa,Esmeraldas,591083,Eloy Alfaro,45629,13170,9813,3357,1.250000000000000,-79,07/07/2021
3,sierra,Bolívar,209933,San Miguel,29004,14564,9745,4819,-1.700000000000000,-79.03333300000000,07/07/2021
4,costa,Sto. Domingo Tsáchilas,511151,La Concordia,52571,13537,9587,3950,0.002300000000000000,-79.38460000000001,07/07/2021
5,insular,Galápagos,33042,San Cristóbal,9667,16226,9407,6819,-0.8000000000000000,-89.40000000000001,07/07/2021
7,costa,El Oro,715751,Zaruma,25654,13488,9392,4096,-3.433333000000000,-79.59999999999999,07/07/2021
7,sierra,Loja,521154,Catamayo,35961,13713,9332,4381,-3.980000000000000,-79.34999999999999,07/07/2021
6,sierra,Cañar,281396,La Troncal,76872,14026,9222,4804,-2.400000000000000,-79.33000000000000,07/07/2021
3,sierra,Chimborazo,524004,Alausí,45054,13185,9102,4083,-2.200000000000000,-78.84999999999999,07/07/2021
5,costa,Los Ríos,921763,Valencia,54637,12268,9096,3172,-0.9525000000000000,-79.35310000000000,07/07/2021
4,costa,Manabí,1562079,Rocafuerte,37312,12627,9088,3539,-0.9200000000000000,-80.45999999999999,07/07/2021
1,costa,Esmeraldas,591083,San Lorenzo,62772,11673,8870,2803,1.265800000000000,-78.84139999999999,07/07/2021
3,sierra,Tungurahua,590600,Píllaro,43371,13680,8866,4814,-1.175833000000000,-78.55527800000000,07/07/2021
4,costa,Manabí,1562079,Veinticuatro de Mayo,28514,12266,8551,3715,-1.278889000000000,-80.42000000000000,07/07/2021
7,costa,El Oro,715751,Huaquillas,60440,12201,8443,3758,-3.481380000000000,-80.24320700000000,07/07/2021
4,costa,Manabí,1562079,Tosagua,42297,11074,8333,2741,-0.7800000000000000,-80.26000000000001,07/07/2021
7,sierra,Loja,521154,Calvas,29565,12237,8102,4135,-4.320000000000000,-79.56000000000000,07/07/2021
8,costa,Guayas,4387434,Pedro Carbo,51802,10964,7970,2994,-1.833333000000000,-80.23333300000000,07/07/2021
3,sierra,Cotopaxi,488716,La Maná,56905,11251,7923,3328,-0.9300000000000000,-79.22000000000000,07/07/2021
4,costa,Manabí,1562079,Pedernales,63441,9543,7839,1704,0.07010000000000000,-80.05360000000000,07/07/2021
6,sierra,Azuay,881394,Santa Isabel,20935,11502,7730,3772,-3.274170000000000,-79.31560000000000,07/07/2021
3,sierra,Tungurahua,590600,Baños,25043,10408,7622,2786,-1.396389000000000,-78.42472200000000,07/07/2021
7,costa,El Oro,715751,Arenillas,33473,10984,7613,3371,-3.550000000000000,-80.06000000000000,07/07/2021
3,sierra,Chimborazo,524004,Colta,44838,9865,7456,2409,-1.700000000000000,-78.75000000000000,07/07/2021
7,sierra,Loja,521154,Saraguro,33506,11065,7359,3706,-3.625300000000000,-79.24110000000000,07/07/2021
8,costa,Guayas,4387434,El Triunfo,59636,10193,7314,2879,-2.330000000000000,-79.40000000000001,07/07/2021
3,sierra,Tungurahua,590600,Quero,20627,9362,7242,2120,-1.379300000000000,-78.60700000000000,07/07/2021
5,costa,Los Ríos,921763,Mocache,43316,9808,7147,2661,-1.183850000000000,-79.50552999999999,07/07/2021
4,costa,Manabí,1562079,Paján,37093,9554,7139,2415,-1.570000000000000,-80.42000000000000,07/07/2021
7,sierra,Loja,521154,Paltas,23471,11104,6990,4114,-4.050000000000000,-79.65000000000001,07/07/2021
7,amazonia,Zamora Chinchipe,120416,Zamora,32761,10143,6893,3250,-4.120000000000000,-78.80000000000000,07/07/2021
6,sierra,Azuay,881394,Sígsig,30509,9921,6860,3061,-3.089700000000000,-78.80320000000000,07/07/2021
8,costa,Guayas,4387434,Naranjito,43862,9485,6844,2641,-2.173000000000000,-79.46710000000000,07/07/2021
5,costa,Los Ríos,921763,Puebloviejo,44725,9069,6815,2254,-1.550000000000000,-79.53388900000000,07/07/2021
5,costa,Los Ríos,921763,Baba,43429,8990,6584,2406,-1.784167000000000,-79.67666699999999,07/07/2021
5,costa,Los Ríos,921763,Urdaneta,32618,9021,6526,2495,-1.570556000000000,-79.47111099999999,07/07/2021
7,costa,El Oro,715751,Portovelo,14028,8626,6392,2234,-3.720000000000000,-79.62000000000000,07/07/2021
7,sierra,Loja,521154,Macará,20269,10051,6379,3672,-4.383333000000000,-79.95000000000000,07/07/2021
1,sierra,Carchi,186869,Espejo,13817,8640,6315,2325,0.6210000000000000,-77.94000000000000,07/07/2021
2,amazonia,Orellana,161338,La Joya de los Sachas,39352,8535,6250,2285,-0.3000000000000000,-76.84999999999999,07/07/2021
3,sierra,Cotopaxi,488716,Saquisilí,31426,8908,6197,2711,-0.8300000000000000,-78.67000000000000,07/07/2021
1,sierra,Carchi,186869,Mira,11969,8419,6138,2281,0.5538999999999999,-78.04930000000000,07/07/2021
6,amazonia,Morona Santiago,196535,Gualaquiza,19555,8524,6098,2426,-3.380000000000000,-78.58000000000000,07/07/2021
3,sierra,Bolívar,209933,Chillanes,16850,7809,5730,2079,-1.933333000000000,-79.06666700000000,07/07/2021
9,sierra,Pichincha,3228233,Puerto Quito,24911,7705,5699,2006,0.1170000000000000,-79.26400000000000,07/07/2021
6,sierra,Azuay,881394,Camilo Ponce Enríquez,36423,7823,5663,2160,-3.050000000000000,-79.73333300000000,07/07/2021
4,costa,Manabí,1562079,Junín,18820,8192,5636,2556,-0.9291600000000000,-80.20569000000000,07/07/2021
7,sierra,Loja,521154,Puyango,15925,8462,5634,2828,-3.870000000000000,-80.09000000000000,07/07/2021
9,sierra,Pichincha,3228233,San Miguel de Los Bancos,29969,6935,5551,1384,0.02300000000000000,-78.89200000000000,07/07/2021
5,costa,Los Ríos,921763,Montalvo,28720,7386,5530,1856,-1.793800000000000,-79.28570000000001,07/07/2021
8,costa,Guayas,4387434,Santa Lucía,45004,7545,5501,2044,-1.713889000000000,-79.98500000000000,07/07/2021
4,costa,Manabí,1562079,Flavio Alfaro,23822,7328,5381,1947,-0.4054000000000000,-79.90580000000000,07/07/2021
4,costa,Manabí,1562079,Pichincha,29599,6930,5355,1575,-1.047300000000000,-79.81860000000000,07/07/2021
3,sierra,Chimborazo,524004,Guamote,58291,7040,5146,1894,-1.933333000000000,-78.71666700000000,07/07/2021
4,costa,Manabí,1562079,San Vicente,24799,7350,5137,2213,-0.5893000000000000,-80.40880000000000,07/07/2021
