zona,region,inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,lat,lng,created_at
9,sierra,17,Pichincha,3228233,1708,Pedro Vicente Maldonado,17171,27039,13296,12136,631,976,0.1666670000000000,-79,07/01/2022
9,sierra,17,Pichincha,3228233,1709,Puerto Quito,24911,36538,18579,15389,1105,1465,0.1170000000000000,-79.26400000000000,07/01/2022
9,sierra,17,Pichincha,3228233,1705,Rumiñahui,115433,284544,146296,114386,1629,22233,-0.3345000000000000,-78.44750000000001,07/01/2022
9,sierra,17,Pichincha,3228233,1707,San Miguel de Los Bancos,29969,32512,16135,13892,777,1708,0.02300000000000000,-78.89200000000000,07/01/2022
5,costa,24,Santa Elena,401178,2402,La Libertad,117767,163451,86804,69526,2513,4608,-2.233333000000000,-80.90000000000001,07/01/2022
5,costa,24,Santa Elena,401178,2403,Salinas,94590,136159,71664,58006,1493,4996,-2.216667000000000,-80.95000000000000,07/01/2022
5,costa,24,Santa Elena,401178,2401,Santa Elena,188821,280574,144202,117871,5599,12902,-2.226700000000000,-80.85830000000000,07/01/2022
4,costa,23,Sto. Domingo Tsáchilas,511151,2302,La Concordia,52571,101557,50328,45970,2506,2753,0.002300000000000000,-79.38460000000001,07/01/2022
4,costa,23,Sto. Domingo Tsáchilas,511151,2301,Santo Domingo,458580,633061,317884,265860,28746,20571,-0.2541670000000000,-79.17194400000000,07/01/2022
2,amazonia,21,Sucumbíos,230503,2106,Cascales,15882,15024,7045,6653,711,615,-0.06750000000000000,-77.21694400000000,07/01/2022
2,amazonia,21,Sucumbíos,230503,2107,Cuyabeno,7154,15011,7890,6399,304,418,-0.1288890000000000,-76.41388900000000,07/01/2022
2,amazonia,21,Sucumbíos,230503,2102,Gonzalo Pizarro,10007,20755,10762,8721,354,918,0.04700000000000000,-77.32280000000000,07/01/2022
2,amazonia,21,Sucumbíos,230503,2101,Lago Agrio,119594,165060,85332,70018,4456,5254,0.08472200000000001,-76.88277800000000,07/01/2022
2,amazonia,21,Sucumbíos,230503,2103,Putumayo,16106,12774,6124,5132,846,672,0.1000000000000000,-75.84999999999999,07/01/2022
2,amazonia,21,Sucumbíos,230503,2104,Shushufindi,57949,92123,47546,40580,1934,2063,-0.1871000000000000,-76.64500000000000,07/01/2022
2,amazonia,21,Sucumbíos,230503,2105,Sucumbíos,3811,5565,2619,2506,37,403,0.4592000000000000,-77.52300000000000,07/01/2022
3,sierra,18,Tungurahua,590600,1801,Ambato,387309,680921,324996,297761,19772,38392,-1.241667000000000,-78.61972200000000,07/01/2022
3,sierra,18,Tungurahua,590600,1802,Baños,25043,45260,21174,19570,1398,3118,-1.396389000000000,-78.42472200000000,07/01/2022
3,sierra,18,Tungurahua,590600,1803,Cevallos,9936,22469,9080,11071,730,1588,-1.350000000000000,-78.61666700000001,07/01/2022
3,sierra,18,Tungurahua,590600,1804,Mocha,7336,12765,5834,5656,311,964,-1.416667000000000,-78.66666700000000,07/01/2022
3,sierra,18,Tungurahua,590600,1805,Patate,15825,24360,10328,10712,783,2537,-1.316667000000000,-78.51666700000000,07/01/2022
3,sierra,18,Tungurahua,590600,1806,Quero,20627,30762,16063,11594,917,2188,-1.379300000000000,-78.60700000000000,07/01/2022
3,sierra,18,Tungurahua,590600,1807,Pelileo,66836,106622,50505,46479,3035,6603,-1.327500000000000,-78.54083300000001,07/01/2022
3,sierra,18,Tungurahua,590600,1808,Píllaro,43371,64152,29281,28193,2144,4534,-1.175833000000000,-78.55527800000000,07/01/2022
3,sierra,18,Tungurahua,590600,1809,Tisaleo,14317,17108,8141,7175,354,1438,-1.350000000000000,-78.66666700000000,07/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1907,Centinela del Cóndor,8313,10383,5200,4582,130,471,-3.894910000000000,-78.78140999999999,07/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1902,Chinchipe,10679,18648,9190,8104,236,1118,-4.862800000000000,-79.13280000000000,07/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1906,El Pangui,10945,21451,10982,9401,155,913,-3.624900000000000,-78.58710000000001,07/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1903,Nangaritza,8014,7985,4263,3325,161,236,-4.048333000000000,-78.68222200000000,07/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1908,Palanda,10144,13726,6841,6204,175,506,-4.649800000000000,-79.13209999999999,07/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1909,Paquisha,5992,9628,5112,3949,132,435,-3.932750000000000,-78.67426000000000,07/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1904,Yacuambi,7121,8002,4721,2958,227,96,-3.634440000000000,-78.92810000000000,07/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1905,Yantzaza,26447,39109,20432,16490,450,1737,-3.850000000000000,-78.75000000000000,07/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1901,Zamora,32761,47882,22769,20759,1185,3169,-4.120000000000000,-78.80000000000000,07/01/2022
6,sierra,01,Azuay,881394,0115,Camilo Ponce Enríquez,36423,49134,25145,20623,2036,1330,-3.050000000000000,-79.73333300000000,08/01/2022
6,sierra,01,Azuay,881394,0111,Chordeleg,15176,21334,10391,9289,312,1342,-2.933333000000000,-78.76666700000000,08/01/2022
6,sierra,01,Azuay,881394,0101,Cuenca,636996,1107331,521992,497170,10602,77567,-2.897414000000000,-79.00448100000000,08/01/2022
6,sierra,01,Azuay,881394,0112,El Pan,3091,4694,2014,2050,39,591,-2.786111000000000,-78.66500000000001,08/01/2022
6,sierra,01,Azuay,881394,0102,Girón,13037,23755,11995,10148,143,1469,-3.159028000000000,-79.14756800000001,08/01/2022
6,sierra,01,Azuay,881394,0114,Guachapala,3859,5224,2343,2355,21,505,-2.769000000000000,-78.70900000000000,08/01/2022
6,sierra,01,Azuay,881394,0103,Gualaceo,49104,77891,37774,34127,1162,4828,-2.900000000000000,-78.78333300000000,08/01/2022
6,sierra,01,Azuay,881394,0104,Nabón,17292,25016,12425,10561,362,1668,-3.336060000000000,-79.06368000000001,08/01/2022
6,sierra,01,Azuay,881394,0110,Oña,4128,6399,2821,3053,89,436,-3.469640000000000,-79.15431000000000,08/01/2022
6,sierra,01,Azuay,881394,0105,Paute,29214,55083,26757,24459,405,3462,-2.781800000000000,-78.76000000000001,08/01/2022
6,sierra,01,Azuay,881394,0106,Pucará,10584,14631,7295,6476,146,714,-3.233780000000000,-79.46120000000001,08/01/2022
6,sierra,01,Azuay,881394,0107,San Fernando,4156,7111,3356,3288,7,460,-3.144500000000000,-79.25200000000000,08/01/2022
6,sierra,01,Azuay,881394,0108,Santa Isabel,20935,45132,22249,19424,780,2679,-3.274170000000000,-79.31560000000000,08/01/2022
6,sierra,01,Azuay,881394,0113,Sevilla de Oro,6890,6981,3218,3167,36,560,-2.799833000000000,-78.65569400000000,08/01/2022
6,sierra,01,Azuay,881394,0109,Sígsig,30509,44974,22407,19363,546,2658,-3.089700000000000,-78.80320000000000,08/01/2022
3,sierra,02,Bolívar,209933,0206,Caluma,16429,27685,14303,11204,391,1787,-1.633330000000000,-79.25000000000000,08/01/2022
3,sierra,02,Bolívar,209933,0202,Chillanes,16850,35724,17332,15128,1644,1620,-1.933333000000000,-79.06666700000000,08/01/2022
3,sierra,02,Bolívar,209933,0203,Chimbo,17378,24964,11190,10655,975,2144,-1.700000000000000,-79.01666700000000,08/01/2022
3,sierra,02,Bolívar,209933,0204,Echeandía,14081,27501,13687,11440,706,1668,-1.433330000000000,-79.26667000000000,08/01/2022
3,sierra,02,Bolívar,209933,0201,Guaranda,108763,164114,86313,68366,831,8604,-1.605556000000000,-79.00305600000000,08/01/2022
3,sierra,02,Bolívar,209933,0207,Las Naves,7428,12417,6669,5014,100,634,-1.283330000000000,-79.30000000000000,08/01/2022
3,sierra,02,Bolívar,209933,0205,San Miguel,29004,52262,23271,22117,2256,4618,-1.700000000000000,-79.03333300000000,08/01/2022
6,sierra,03,Cañar,281396,0301,Azogues,86276,154280,75457,66326,1491,11006,-2.733333000000000,-78.83333300000000,08/01/2022
6,sierra,03,Cañar,281396,0302,Biblían,23741,25166,11174,11136,407,2449,-2.710000000000000,-78.88000000000000,08/01/2022
6,sierra,03,Cañar,281396,0303,Cañar,68747,86317,40548,37325,1331,7113,-2.483700000000000,-78.97839999999999,08/01/2022
6,sierra,03,Cañar,281396,0306,Déleg,6782,10156,4313,4758,75,1010,-2.772600000000000,-78.91830000000000,08/01/2022
6,sierra,03,Cañar,281396,0305,El Tambo,12462,19234,9268,8597,214,1155,-2.508100000000000,-78.92489999999999,08/01/2022
6,sierra,03,Cañar,281396,0304,La Troncal,76872,93458,46878,38668,4839,3073,-2.400000000000000,-79.33000000000000,08/01/2022
6,sierra,03,Cañar,281396,0307,Suscal,6516,10031,5012,4281,324,414,-2.436400000000000,-79.05220000000000,08/01/2022
1,sierra,04,Carchi,186869,0402,Bolivar,15528,26373,12615,11852,451,1455,0.5070990000000000,-77.86245400000000,08/01/2022
1,sierra,04,Carchi,186869,0403,Espejo,13817,28426,13123,12653,453,2197,0.6210000000000000,-77.94000000000000,08/01/2022
1,sierra,04,Carchi,186869,0404,Mira,11969,31126,15488,13340,347,1951,0.5538999999999999,-78.04930000000000,08/01/2022
1,sierra,04,Carchi,186869,0405,Montúfar,34229,56945,27343,25345,971,3286,0.6100000000000000,-77.84000000000000,08/01/2022
1,sierra,04,Carchi,186869,0406,San Pedro de Huaca,8931,18479,9106,8353,217,803,0.6311110000000000,-77.72527800000000,08/01/2022
1,sierra,04,Carchi,186869,0401,Tulcán,102395,189900,97132,78700,5156,8912,0.8121800000000000,-77.71633000000000,08/01/2022
3,sierra,06,Chimborazo,524004,0602,Alausí,45054,56790,29307,22392,980,4111,-2.200000000000000,-78.84999999999999,08/01/2022
3,sierra,06,Chimborazo,524004,0604,Chambo,13378,20955,9565,9880,409,1101,-1.733333000000000,-78.58333300000000,08/01/2022
3,sierra,06,Chimborazo,524004,0605,Chunchi,12795,19428,9581,8264,247,1336,-2.283333000000000,-78.91666700000000,08/01/2022
3,sierra,06,Chimborazo,524004,0603,Colta,44838,52863,25939,22560,1594,2770,-1.700000000000000,-78.75000000000000,08/01/2022
3,sierra,06,Chimborazo,524004,0610,Cumandá,17973,29365,14311,13099,943,1012,-2.200000000000000,-79.13333299999999,08/01/2022
3,sierra,06,Chimborazo,524004,0606,Guamote,58291,47558,25856,18225,2224,1253,-1.933333000000000,-78.71666700000000,08/01/2022
3,sierra,06,Chimborazo,524004,0607,Guano,48395,66903,32429,28469,667,5338,-1.583333000000000,-78.63333299999999,08/01/2022
3,sierra,06,Chimborazo,524004,0608,Pallatanga,12277,19443,9489,7970,681,1303,-1.983333000000000,-78.95000000000000,08/01/2022
3,sierra,06,Chimborazo,524004,0609,Penipe,6955,17965,8029,8022,181,1733,-1.557300000000000,-78.53959999999999,08/01/2022
3,sierra,06,Chimborazo,524004,0601,Riobamba,264048,478472,232688,207902,7103,30779,-1.674347000000000,-78.64829400000001,08/01/2022
3,sierra,05,Cotopaxi,488716,0502,La Maná,56905,78612,40561,32214,3108,2729,-0.9300000000000000,-79.22000000000000,08/01/2022
3,sierra,05,Cotopaxi,488716,0501,Latacunga,205624,375274,176687,159682,16211,22694,-0.9333330000000000,-78.61666700000001,08/01/2022
3,sierra,05,Cotopaxi,488716,0503,Pangua,24612,36423,18246,15792,812,1573,-1.133333000000000,-79.06666700000000,08/01/2022
3,sierra,05,Cotopaxi,488716,0504,Pujilí,79772,106879,52410,46071,2466,5932,-0.9500000000000000,-78.69000000000000,08/01/2022
3,sierra,05,Cotopaxi,488716,0505,Salcedo,67100,126477,59133,55389,3467,8488,-1.050000000000000,-78.58333300000000,08/01/2022
3,sierra,05,Cotopaxi,488716,0506,Saquisilí,31426,54765,26678,24173,1220,2694,-0.8300000000000000,-78.67000000000000,08/01/2022
3,sierra,05,Cotopaxi,488716,0507,Sigchos,23277,31551,16168,13172,748,1463,-0.7000000000000000,-78.88333299999999,08/01/2022
7,costa,07,El Oro,715751,0702,Arenillas,33473,56493,28728,24513,465,2787,-3.550000000000000,-80.06000000000000,08/01/2022
7,costa,07,El Oro,715751,0703,Atahualpa,6436,13540,6238,6078,69,1155,-2.900000000000000,-78.93333300000000,08/01/2022
7,costa,07,El Oro,715751,0704,Balsas,9233,17180,8293,8113,148,626,-3.762600000000000,-79.82530000000000,08/01/2022
7,costa,07,El Oro,715751,0705,Chilla,2379,6509,3755,2476,50,228,-3.450000000000000,-79.58000000000000,08/01/2022
7,costa,07,El Oro,715751,0706,El Guabo,63645,103464,52809,46420,1504,2731,-3.238800000000000,-79.82920000000000,08/01/2022
7,costa,07,El Oro,715751,0707,Huaquillas,60440,98745,49294,43346,1436,4669,-3.481380000000000,-80.24320700000000,08/01/2022
7,costa,07,El Oro,715751,0714,Las Lajas,4963,12094,6043,5065,137,849,-3.785000000000000,-80.06166700000000,08/01/2022
7,costa,07,El Oro,715751,0701,Machala,289141,491614,241461,216247,6921,26985,-3.266667000000000,-79.96666700000000,08/01/2022
7,costa,07,El Oro,715751,0708,Marcabelí,6259,13543,6623,6044,130,746,-3.786000000000000,-79.89780000000000,08/01/2022
7,costa,07,El Oro,715751,0709,Pasaje,87723,139952,67759,63030,1995,7168,-3.326900000000000,-79.80490000000000,08/01/2022
7,costa,07,El Oro,715751,0710,Piñas,30206,57128,27227,25607,387,3907,-3.666667000000000,-79.65000000000001,08/01/2022
7,costa,07,El Oro,715751,0711,Portovelo,14028,32858,15961,14884,272,1741,-3.720000000000000,-79.62000000000000,08/01/2022
7,costa,07,El Oro,715751,0712,Santa Rosa,82171,136866,66604,61719,1621,6922,-3.452222000000000,-79.96166700000001,08/01/2022
7,costa,07,El Oro,715751,0713,Zaruma,25654,48878,24037,21714,263,2864,-3.433333000000000,-79.59999999999999,08/01/2022
1,costa,08,Esmeraldas,591083,0806,Atacames,55495,85052,42400,37389,2678,2585,0.8666670000000000,-79.83333300000000,08/01/2022
1,costa,08,Esmeraldas,591083,0802,Eloy Alfaro,45629,68391,35687,28766,1999,1939,1.250000000000000,-79,08/01/2022
1,costa,08,Esmeraldas,591083,0801,Esmeraldas,218727,344940,171401,148941,10976,13622,1.050000000000000,-79.20000000000000,08/01/2022
1,costa,08,Esmeraldas,591083,0803,Muisne,31106,44352,23990,16880,2252,1230,0.6067000000000000,-80.01830000000000,08/01/2022
1,costa,08,Esmeraldas,591083,0804,Quinindé,145879,211182,105634,91106,5502,8940,0.3300000000000000,-79.48000000000000,08/01/2022
1,costa,08,Esmeraldas,591083,0807,Rioverde,31475,43829,21248,18970,2771,840,1.060200000000000,-79.40440000000000,08/01/2022
1,costa,08,Esmeraldas,591083,0805,San Lorenzo,62772,68726,35801,26919,4503,1503,1.265800000000000,-78.84139999999999,08/01/2022
5,insular,20,Galápagos,33042,2002,Isabela,3073,7027,2833,2704,0,1490,-0.4724000000000000,-90.68110000000000,08/01/2022
5,insular,20,Galápagos,33042,2001,San Cristóbal,9667,21984,9158,8757,0,4069,-0.8000000000000000,-89.40000000000001,08/01/2022
5,insular,20,Galápagos,33042,2003,Santa Cruz,20302,42175,17918,17160,0,7097,-0.6333330000000000,-90.36666700000001,08/01/2022
8,costa,09,Guayas,4387434,0902,Alfredo Baquerizo Moreno,32110,39112,20642,16972,496,1002,-1.916667000000000,-79.51666700000000,08/01/2022
8,costa,09,Guayas,4387434,0903,Balao,26348,34395,18482,14987,387,539,-2.910000000000000,-79.81000000000000,08/01/2022
8,costa,09,Guayas,4387434,0904,Balzar,60260,85006,45540,35878,1211,2377,-1.360000000000000,-79.90000000000001,08/01/2022
8,costa,09,Guayas,4387434,0905,Colimes,26169,26534,14936,10786,321,491,-1.550000000000000,-80.01666700000000,08/01/2022
8,costa,09,Guayas,4387434,0923,Coronel Marcelino Maridueña,13132,21372,11301,8745,256,1070,-2.200000000000000,-79.42000000000000,08/01/2022
8,costa,09,Guayas,4387434,0906,Daule,173684,214662,107492,95485,2413,9272,-1.866667000000000,-79.98333300000000,08/01/2022
8,costa,09,Guayas,4387434,0907,Durán,315724,348949,172353,158272,5161,13163,-2.166667000000000,-79.83333300000000,08/01/2022
8,costa,09,Guayas,4387434,0908,Empalme,86073,119494,60885,50021,4738,3850,-1.046111000000000,-79.63361100000000,08/01/2022
8,costa,09,Guayas,4387434,0909,El Triunfo,59636,77287,41323,32765,1471,1728,-2.330000000000000,-79.40000000000001,08/01/2022
8,costa,09,Guayas,4387434,0927,General Antonio Elizalde,13156,28321,14398,12624,401,898,-2.200000000000000,-79.17000000000000,08/01/2022
8,costa,09,Guayas,4387434,0901,Guayaquil,2723665,4225193,2123475,1865298,63845,172575,-2.183333000000000,-79.88333299999999,08/01/2022
8,costa,09,Guayas,4387434,0928,Isidro Ayora,14582,26195,13026,12143,275,751,-1.883333000000000,-80.16666700000000,08/01/2022
8,costa,09,Guayas,4387434,0924,Lomas de Sargentillo,24220,34588,18483,14921,462,722,-1.883333000000000,-80.08333300000000,08/01/2022
8,costa,09,Guayas,4387434,0910,Milagro,199835,285242,146916,125116,3416,9794,-2.126944000000000,-79.59916699999999,08/01/2022
8,costa,09,Guayas,4387434,0911,Naranjal,95052,131713,70503,56085,1498,3627,-2.672800000000000,-79.61499999999999,08/01/2022
8,costa,09,Guayas,4387434,0912,Naranjito,43862,64721,35273,26168,1345,1935,-2.173000000000000,-79.46710000000000,08/01/2022
8,costa,09,Guayas,4387434,0925,Nobol,26444,40827,21618,17761,526,922,-1.916671000000000,-80.01153900000000,08/01/2022
8,costa,09,Guayas,4387434,0913,Palestina,18451,24234,13384,9969,182,699,-1.626300000000000,-79.97700000000000,08/01/2022
8,costa,09,Guayas,4387434,0914,Pedro Carbo,51802,68675,36718,28459,1520,1978,-1.833333000000000,-80.23333300000000,08/01/2022
8,costa,09,Guayas,4387434,0921,Playas,59628,94211,49229,41370,939,2673,-2.623330000000000,-80.38750000000000,08/01/2022
8,costa,09,Guayas,4387434,0919,Salitre,65765,83572,45774,34512,711,2575,-1.829444000000000,-79.81555600000000,08/01/2022
8,costa,09,Guayas,4387434,0916,Samborondón,102404,300405,143892,130193,1554,24766,-2.183333000000000,-79.88333299999999,08/01/2022
8,costa,09,Guayas,4387434,0920,San Jacinto De Yaguachi,78204,91764,47949,38859,1989,2967,-2.120000000000000,-79.69000000000000,08/01/2022
8,costa,09,Guayas,4387434,0918,Santa Lucía,45004,64029,33531,28426,691,1381,-1.713889000000000,-79.98500000000000,08/01/2022
8,costa,09,Guayas,4387434,0922,Simón Bolivar,32224,44648,23250,19349,722,1327,-2.156667000000000,-79.88750000000000,08/01/2022
1,sierra,10,Imbabura,476257,1002,Antonio Ante,54311,96578,45722,43186,1561,6109,0.3200000000000000,-78.20999999999999,08/01/2022
1,sierra,10,Imbabura,476257,1003,Cotacachi,44203,87809,40932,38971,2645,5261,0.3000000000000000,-78.26666700000000,08/01/2022
1,sierra,10,Imbabura,476257,1001,Ibarra,221149,368734,169822,170064,6824,22024,0.3626780000000000,-78.13066700000000,08/01/2022
1,sierra,10,Imbabura,476257,1004,Otavalo,125785,200747,100529,89144,3197,7877,0.2333330000000000,-78.26666700000000,08/01/2022
1,sierra,10,Imbabura,476257,1005,Pimampiro,13269,30739,14701,13753,783,1502,0.4000000000000000,-77.97000000000000,08/01/2022
1,sierra,10,Imbabura,476257,1006,San Miguel de Urcuquí,17540,34733,16201,15391,766,2375,0.5200000000000000,-78.20000000000000,08/01/2022
7,sierra,11,Loja,521154,1102,Calvas,29565,51779,24165,23880,382,3352,-4.320000000000000,-79.56000000000000,08/01/2022
7,sierra,11,Loja,521154,1103,Catamayo,35961,61327,29454,27796,415,3662,-3.980000000000000,-79.34999999999999,08/01/2022
7,sierra,11,Loja,521154,1104,Celica,16160,24602,11642,11010,104,1846,-4.102500000000000,-79.95444400000000,08/01/2022
7,sierra,11,Loja,521154,1105,Chaguarpamba,6620,12168,5880,5715,39,534,-3.850000000000000,-79.65000000000001,08/01/2022
7,sierra,11,Loja,521154,1106,Espíndola,14209,26883,12837,12056,280,1710,-4.583056000000000,-79.42694400000001,08/01/2022
7,sierra,11,Loja,521154,1107,Gonzanamá,10953,23602,11111,10642,194,1655,-4.231389000000000,-79.43527800000000,08/01/2022
7,sierra,11,Loja,521154,1101,Loja,274112,467029,223304,206459,1668,35598,-3.983333000000000,-79.20000000000000,08/01/2022
7,sierra,11,Loja,521154,1108,Macará,20269,37120,17250,16493,709,2668,-4.383333000000000,-79.95000000000000,08/01/2022
7,sierra,11,Loja,521154,1116,Olmedo,4220,8931,4377,3942,27,585,-3.934000000000000,-79.64800000000000,08/01/2022
7,sierra,11,Loja,521154,1109,Paltas,23471,42561,19743,19199,254,3365,-4.050000000000000,-79.65000000000001,08/01/2022
7,sierra,11,Loja,521154,1114,Pindal,10540,21452,10639,9718,211,884,-4.116100000000000,-80.10760000000001,08/01/2022
7,sierra,11,Loja,521154,1110,Puyango,15925,34449,16333,15762,249,2105,-3.870000000000000,-80.09000000000000,08/01/2022
7,sierra,11,Loja,521154,1115,Quilanga,4197,7453,3363,3343,48,699,-4.298000000000000,-79.39860000000000,08/01/2022
7,sierra,11,Loja,521154,1111,Saraguro,33506,45997,23471,20063,517,1946,-3.625300000000000,-79.24110000000000,08/01/2022
7,sierra,11,Loja,521154,1112,Sozoranga,7121,9246,4342,3976,109,819,-4.327778000000000,-79.78972200000000,08/01/2022
7,sierra,11,Loja,521154,1113,Zapotillo,14325,26493,12920,12180,267,1126,-4.386360000000000,-80.24360000000000,08/01/2022
5,costa,12,Los Ríos,921763,1202,Baba,43429,59838,31583,25891,725,1639,-1.784167000000000,-79.67666699999999,08/01/2022
5,costa,12,Los Ríos,921763,1201,Babahoyo,175281,237757,126174,99346,4878,7359,-1.800000000000000,-79.53333300000000,08/01/2022
