zona,fabricante,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,administered_at
8,Sinovac,321499,218201,103298,0,0,22/06/2021
9,Sinovac,365258,259555,105703,0,0,22/06/2021
1,Oxford/AstraZeneca,76136,69510,6626,0,0,23/06/2021
2,Oxford/AstraZeneca,42162,38648,3514,0,0,23/06/2021
3,Oxford/AstraZeneca,127608,93313,34295,0,0,23/06/2021
4,Oxford/AstraZeneca,120995,115251,5744,0,0,23/06/2021
5,Oxford/AstraZeneca,70469,54786,15683,0,0,23/06/2021
6,Oxford/AstraZeneca,90725,62195,28530,0,0,23/06/2021
7,Oxford/AstraZeneca,70428,51492,18936,0,0,23/06/2021
8,Oxford/AstraZeneca,232236,174956,57280,0,0,23/06/2021
9,Oxford/AstraZeneca,227116,186058,41058,0,0,23/06/2021
1,Pfizer/BioNTech,105604,64489,41115,0,0,23/06/2021
2,Pfizer/BioNTech,55905,35194,20711,0,0,23/06/2021
3,Pfizer/BioNTech,164802,104910,59892,0,0,23/06/2021
4,Pfizer/BioNTech,178072,112933,65139,0,0,23/06/2021
5,Pfizer/BioNTech,116680,72993,43687,0,0,23/06/2021
6,Pfizer/BioNTech,147031,89110,57921,0,0,23/06/2021
7,Pfizer/BioNTech,154674,98617,56057,0,0,23/06/2021
8,Pfizer/BioNTech,329686,209940,119746,0,0,23/06/2021
9,Pfizer/BioNTech,401093,238790,162303,0,0,23/06/2021
1,Sinovac,135339,99840,35499,0,0,23/06/2021
2,Sinovac,40225,29952,10273,0,0,23/06/2021
3,Sinovac,199477,140618,58859,0,0,23/06/2021
4,Sinovac,151567,106788,44779,0,0,23/06/2021
5,Sinovac,109960,80098,29862,0,0,23/06/2021
6,Sinovac,168420,121342,47078,0,0,23/06/2021
7,Sinovac,169458,125396,44062,0,0,23/06/2021
8,Sinovac,324053,220510,103543,0,0,23/06/2021
9,Sinovac,365955,259976,105979,0,0,23/06/2021
1,Oxford/AstraZeneca,79673,72740,6933,0,0,24/06/2021
2,Oxford/AstraZeneca,44150,40167,3983,0,0,24/06/2021
3,Oxford/AstraZeneca,132056,97544,34512,0,0,24/06/2021
4,Oxford/AstraZeneca,125719,119904,5815,0,0,24/06/2021
5,Oxford/AstraZeneca,75698,59783,15915,0,0,24/06/2021
6,Oxford/AstraZeneca,93943,65350,28593,0,0,24/06/2021
7,Oxford/AstraZeneca,72478,52511,19967,0,0,24/06/2021
8,Oxford/AstraZeneca,248562,188879,59683,0,0,24/06/2021
9,Oxford/AstraZeneca,239061,195650,43411,0,0,24/06/2021
1,Pfizer/BioNTech,106180,64494,41686,0,0,24/06/2021
2,Pfizer/BioNTech,56109,35196,20913,0,0,24/06/2021
3,Pfizer/BioNTech,169657,104914,64743,0,0,24/06/2021
4,Pfizer/BioNTech,181594,112933,68661,0,0,24/06/2021
5,Pfizer/BioNTech,119117,72998,46119,0,0,24/06/2021
6,Pfizer/BioNTech,148130,89113,59017,0,0,24/06/2021
7,Pfizer/BioNTech,155537,98619,56918,0,0,24/06/2021
8,Pfizer/BioNTech,336084,210748,125336,0,0,24/06/2021
9,Pfizer/BioNTech,402656,239025,163631,0,0,24/06/2021
1,Sinovac,135980,100468,35512,0,0,24/06/2021
2,Sinovac,40605,30327,10278,0,0,24/06/2021
3,Sinovac,200865,141854,59011,0,0,24/06/2021
4,Sinovac,152429,107610,44819,0,0,24/06/2021
5,Sinovac,110836,80916,29920,0,0,24/06/2021
6,Sinovac,168423,121343,47080,0,0,24/06/2021
7,Sinovac,172401,128311,44090,0,0,24/06/2021
8,Sinovac,325965,222242,103723,0,0,24/06/2021
9,Sinovac,366482,260296,106186,0,0,24/06/2021
1,Oxford/AstraZeneca,82677,75692,6985,0,0,25/06/2021
2,Oxford/AstraZeneca,46678,41911,4767,0,0,25/06/2021
3,Oxford/AstraZeneca,135688,101105,34583,0,0,25/06/2021
4,Oxford/AstraZeneca,130085,124249,5836,0,0,25/06/2021
5,Oxford/AstraZeneca,80874,64777,16097,0,0,25/06/2021
6,Oxford/AstraZeneca,96995,68302,28693,0,0,25/06/2021
7,Oxford/AstraZeneca,74965,53682,21283,0,0,25/06/2021
8,Oxford/AstraZeneca,263792,202755,61037,0,0,25/06/2021
9,Oxford/AstraZeneca,250002,205782,44220,0,0,25/06/2021
1,Pfizer/BioNTech,106387,64505,41882,0,0,25/06/2021
2,Pfizer/BioNTech,56241,35197,21044,0,0,25/06/2021
3,Pfizer/BioNTech,170752,104916,65836,0,0,25/06/2021
4,Pfizer/BioNTech,182985,112933,70052,0,0,25/06/2021
5,Pfizer/BioNTech,120112,72998,47114,0,0,25/06/2021
6,Pfizer/BioNTech,148580,89113,59467,0,0,25/06/2021
7,Pfizer/BioNTech,157251,98619,58632,0,0,25/06/2021
8,Pfizer/BioNTech,339604,210934,128670,0,0,25/06/2021
9,Pfizer/BioNTech,404579,239272,165307,0,0,25/06/2021
1,Sinovac,136441,100920,35521,0,0,25/06/2021
2,Sinovac,40850,30571,10279,0,0,25/06/2021
3,Sinovac,202809,143665,59144,0,0,25/06/2021
4,Sinovac,153065,108234,44831,0,0,25/06/2021
5,Sinovac,111867,81914,29953,0,0,25/06/2021
6,Sinovac,168428,121343,47085,0,0,25/06/2021
7,Sinovac,173601,129486,44115,0,0,25/06/2021
8,Sinovac,327892,224081,103811,0,0,25/06/2021
9,Sinovac,366977,260664,106313,0,0,25/06/2021
1,Oxford/AstraZeneca,84389,77398,6991,0,0,26/06/2021
2,Oxford/AstraZeneca,47778,42905,4873,0,0,26/06/2021
3,Oxford/AstraZeneca,138180,103542,34638,0,0,26/06/2021
4,Oxford/AstraZeneca,133797,127547,6250,0,0,26/06/2021
5,Oxford/AstraZeneca,83634,67405,16229,0,0,26/06/2021
6,Oxford/AstraZeneca,98265,69548,28717,0,0,26/06/2021
7,Oxford/AstraZeneca,78440,56053,22387,0,0,26/06/2021
8,Oxford/AstraZeneca,273297,211597,61700,0,0,26/06/2021
9,Oxford/AstraZeneca,270034,217336,52698,0,0,26/06/2021
1,Pfizer/BioNTech,106420,64507,41913,0,0,26/06/2021
2,Pfizer/BioNTech,56318,35197,21121,0,0,26/06/2021
3,Pfizer/BioNTech,171111,104916,66195,0,0,26/06/2021
4,Pfizer/BioNTech,184260,112933,71327,0,0,26/06/2021
5,Pfizer/BioNTech,120573,72998,47575,0,0,26/06/2021
6,Pfizer/BioNTech,149016,89114,59902,0,0,26/06/2021
7,Pfizer/BioNTech,158291,98621,59670,0,0,26/06/2021
8,Pfizer/BioNTech,340403,210939,129464,0,0,26/06/2021
9,Pfizer/BioNTech,405872,239474,166398,0,0,26/06/2021
1,Sinovac,136568,101042,35526,0,0,26/06/2021
2,Sinovac,40992,30711,10281,0,0,26/06/2021
3,Sinovac,203624,144457,59167,0,0,26/06/2021
4,Sinovac,153545,108706,44839,0,0,26/06/2021
5,Sinovac,112211,82237,29974,0,0,26/06/2021
6,Sinovac,168532,121442,47090,0,0,26/06/2021
7,Sinovac,173940,129809,44131,0,0,26/06/2021
8,Sinovac,328276,224399,103877,0,0,26/06/2021
9,Sinovac,367244,260774,106470,0,0,26/06/2021
1,Oxford/AstraZeneca,85102,78101,7001,0,0,27/06/2021
2,Oxford/AstraZeneca,48182,43297,4885,0,0,27/06/2021
3,Oxford/AstraZeneca,139139,104376,34763,0,0,27/06/2021
4,Oxford/AstraZeneca,136409,129808,6601,0,0,27/06/2021
5,Oxford/AstraZeneca,84006,67700,16306,0,0,27/06/2021
6,Oxford/AstraZeneca,98602,69866,28736,0,0,27/06/2021
7,Oxford/AstraZeneca,81247,57238,24009,0,0,27/06/2021
8,Oxford/AstraZeneca,275839,213263,62576,0,0,27/06/2021
9,Oxford/AstraZeneca,276933,221834,55099,0,0,27/06/2021
1,Pfizer/BioNTech,106465,64507,41958,0,0,27/06/2021
2,Pfizer/BioNTech,56397,35197,21200,0,0,27/06/2021
3,Pfizer/BioNTech,171629,104929,66700,0,0,27/06/2021
4,Pfizer/BioNTech,185042,112933,72109,0,0,27/06/2021
5,Pfizer/BioNTech,120644,72998,47646,0,0,27/06/2021
6,Pfizer/BioNTech,149028,89114,59914,0,0,27/06/2021
7,Pfizer/BioNTech,158496,98621,59875,0,0,27/06/2021
8,Pfizer/BioNTech,340631,210941,129690,0,0,27/06/2021
9,Pfizer/BioNTech,406406,239493,166913,0,0,27/06/2021
1,Sinovac,136641,101113,35528,0,0,27/06/2021
2,Sinovac,41113,30824,10289,0,0,27/06/2021
3,Sinovac,203859,144680,59179,0,0,27/06/2021
4,Sinovac,153974,109095,44879,0,0,27/06/2021
5,Sinovac,112574,82542,30032,0,0,27/06/2021
6,Sinovac,168578,121442,47136,0,0,27/06/2021
7,Sinovac,173980,129844,44136,0,0,27/06/2021
8,Sinovac,328653,224755,103898,0,0,27/06/2021
9,Sinovac,367496,260906,106590,0,0,27/06/2021
1,Oxford/AstraZeneca,88663,81625,7038,0,0,28/06/2021
2,Oxford/AstraZeneca,49923,44377,5546,0,0,28/06/2021
3,Oxford/AstraZeneca,141281,106427,34854,0,0,28/06/2021
4,Oxford/AstraZeneca,140955,134268,6687,0,0,28/06/2021
5,Oxford/AstraZeneca,85271,68710,16561,0,0,28/06/2021
6,Oxford/AstraZeneca,101683,72713,28970,0,0,28/06/2021
7,Oxford/AstraZeneca,84716,60069,24647,0,0,28/06/2021
8,Oxford/AstraZeneca,289274,225192,64082,0,0,28/06/2021
9,Oxford/AstraZeneca,278886,223170,55716,0,0,28/06/2021
1,Pfizer/BioNTech,107643,64511,43132,0,0,28/06/2021
2,Pfizer/BioNTech,56750,35197,21553,0,0,28/06/2021
3,Pfizer/BioNTech,173111,104929,68182,0,0,28/06/2021
4,Pfizer/BioNTech,187702,112943,74759,0,0,28/06/2021
5,Pfizer/BioNTech,120885,72998,47887,0,0,28/06/2021
6,Pfizer/BioNTech,149921,89114,60807,0,0,28/06/2021
7,Pfizer/BioNTech,159320,98623,60697,0,0,28/06/2021
8,Pfizer/BioNTech,344027,211043,132984,0,0,28/06/2021
9,Pfizer/BioNTech,407872,239506,168366,0,0,28/06/2021
1,Sinovac,137963,102159,35804,0,0,28/06/2021
2,Sinovac,41565,31252,10313,0,0,28/06/2021
3,Sinovac,207106,147828,59278,0,0,28/06/2021
4,Sinovac,156543,110268,46275,0,0,28/06/2021
5,Sinovac,114745,84005,30740,0,0,28/06/2021
6,Sinovac,169033,121442,47591,0,0,28/06/2021
7,Sinovac,174190,130010,44180,0,0,28/06/2021
8,Sinovac,330617,226011,104606,0,0,28/06/2021
9,Sinovac,376597,268782,107815,0,0,28/06/2021
1,Oxford/AstraZeneca,91695,84614,7081,0,0,29/06/2021
2,Oxford/AstraZeneca,50627,44789,5838,0,0,29/06/2021
3,Oxford/AstraZeneca,142199,107322,34877,0,0,29/06/2021
4,Oxford/AstraZeneca,140975,134268,6707,0,0,29/06/2021
5,Oxford/AstraZeneca,85581,68982,16599,0,0,29/06/2021
6,Oxford/AstraZeneca,103238,74260,28978,0,0,29/06/2021
7,Oxford/AstraZeneca,87521,62410,25111,0,0,29/06/2021
8,Oxford/AstraZeneca,299068,234376,64692,0,0,29/06/2021
9,Oxford/AstraZeneca,280270,224031,56239,0,0,29/06/2021
1,Pfizer/BioNTech,108626,64519,44107,0,0,29/06/2021
2,Pfizer/BioNTech,56976,35198,21778,0,0,29/06/2021
3,Pfizer/BioNTech,173868,104930,68938,0,0,29/06/2021
4,Pfizer/BioNTech,188315,112943,75372,0,0,29/06/2021
5,Pfizer/BioNTech,121021,72998,48023,0,0,29/06/2021
6,Pfizer/BioNTech,150498,89114,61384,0,0,29/06/2021
7,Pfizer/BioNTech,161511,98628,62883,0,0,29/06/2021
8,Pfizer/BioNTech,346472,211130,135342,0,0,29/06/2021
9,Pfizer/BioNTech,408737,239512,169225,0,0,29/06/2021
1,Sinovac,139881,103294,36587,0,0,29/06/2021
2,Sinovac,42322,31991,10331,0,0,29/06/2021
3,Sinovac,211294,151570,59724,0,0,29/06/2021
4,Sinovac,163788,117195,46593,0,0,29/06/2021
5,Sinovac,118253,86612,31641,0,0,29/06/2021
6,Sinovac,171510,123080,48430,0,0,29/06/2021
7,Sinovac,174573,130272,44301,0,0,29/06/2021
8,Sinovac,333780,228316,105464,0,0,29/06/2021
9,Sinovac,388185,278665,109520,0,0,29/06/2021
1,Oxford/AstraZeneca,93448,86343,7105,0,0,30/06/2021
2,Oxford/AstraZeneca,50899,45038,5861,0,0,30/06/2021
3,Oxford/AstraZeneca,143168,108205,34963,0,0,30/06/2021
4,Oxford/AstraZeneca,141335,134271,7064,0,0,30/06/2021
5,Oxford/AstraZeneca,85967,69323,16644,0,0,30/06/2021
6,Oxford/AstraZeneca,103336,74355,28981,0,0,30/06/2021
7,Oxford/AstraZeneca,90240,64894,25346,0,0,30/06/2021
8,Oxford/AstraZeneca,300387,235499,64888,0,0,30/06/2021
9,Oxford/AstraZeneca,280551,224184,56367,0,0,30/06/2021
1,Pfizer/BioNTech,109566,64543,45023,0,0,30/06/2021
2,Pfizer/BioNTech,57376,35223,22153,0,0,30/06/2021
3,Pfizer/BioNTech,174088,104930,69158,0,0,30/06/2021
4,Pfizer/BioNTech,188954,112946,76008,0,0,30/06/2021
5,Pfizer/BioNTech,121087,72998,48089,0,0,30/06/2021
6,Pfizer/BioNTech,150907,89115,61792,0,0,30/06/2021
7,Pfizer/BioNTech,164601,98631,65970,0,0,30/06/2021
8,Pfizer/BioNTech,351800,212416,139384,0,0,30/06/2021
9,Pfizer/BioNTech,410398,239971,170427,0,0,30/06/2021
1,Sinovac,144857,105838,39019,0,0,30/06/2021
2,Sinovac,43633,33221,10412,0,0,30/06/2021
3,Sinovac,218865,157007,61858,0,0,30/06/2021
4,Sinovac,171836,123588,48248,0,0,30/06/2021
5,Sinovac,121772,89100,32672,0,0,30/06/2021
6,Sinovac,175562,125915,49647,0,0,30/06/2021
7,Sinovac,174997,130465,44532,0,0,30/06/2021
8,Sinovac,346310,239689,106621,0,0,30/06/2021
9,Sinovac,405113,291447,113666,0,0,30/06/2021
1,Oxford/AstraZeneca,94819,87692,7127,0,0,01/07/2021
2,Oxford/AstraZeneca,51331,45385,5946,0,0,01/07/2021
3,Oxford/AstraZeneca,143597,108613,34984,0,0,01/07/2021
4,Oxford/AstraZeneca,141693,134271,7422,0,0,01/07/2021
5,Oxford/AstraZeneca,86112,69421,16691,0,0,01/07/2021
6,Oxford/AstraZeneca,103514,74448,29066,0,0,01/07/2021
7,Oxford/AstraZeneca,93346,67367,25979,0,0,01/07/2021
8,Oxford/AstraZeneca,301248,236161,65087,0,0,01/07/2021
9,Oxford/AstraZeneca,280873,224267,56606,0,0,01/07/2021
1,Pfizer/BioNTech,110120,64625,45495,0,0,01/07/2021
2,Pfizer/BioNTech,57617,35256,22361,0,0,01/07/2021
3,Pfizer/BioNTech,177905,104946,72959,0,0,01/07/2021
4,Pfizer/BioNTech,193540,112949,80591,0,0,01/07/2021
5,Pfizer/BioNTech,123241,73000,50241,0,0,01/07/2021
6,Pfizer/BioNTech,151290,89166,62124,0,0,01/07/2021
7,Pfizer/BioNTech,167136,98640,68496,0,0,01/07/2021
8,Pfizer/BioNTech,359713,214198,145515,0,0,01/07/2021
9,Pfizer/BioNTech,413288,240971,172317,0,0,01/07/2021
1,Sinovac,151239,108603,42636,0,0,01/07/2021
2,Sinovac,45416,34760,10656,0,0,01/07/2021
3,Sinovac,227779,163144,64635,0,0,01/07/2021
4,Sinovac,179227,129385,49842,0,0,01/07/2021
5,Sinovac,125384,91689,33695,0,0,01/07/2021
6,Sinovac,181240,129160,52080,0,0,01/07/2021
7,Sinovac,176303,131072,45231,0,0,01/07/2021
8,Sinovac,357773,250447,107326,0,0,01/07/2021
9,Sinovac,423152,302231,120921,0,0,01/07/2021
1,Oxford/AstraZeneca,96149,89020,7129,0,0,02/07/2021
2,Oxford/AstraZeneca,51520,45554,5966,0,0,02/07/2021
3,Oxford/AstraZeneca,143802,108799,35003,0,0,02/07/2021
4,Oxford/AstraZeneca,142042,134272,7770,0,0,02/07/2021
5,Oxford/AstraZeneca,86536,69840,16696,0,0,02/07/2021
6,Oxford/AstraZeneca,103614,74542,29072,0,0,02/07/2021
7,Oxford/AstraZeneca,96361,70141,26220,0,0,02/07/2021
8,Oxford/AstraZeneca,302073,236759,65314,0,0,02/07/2021
9,Oxford/AstraZeneca,281326,224443,56883,0,0,02/07/2021
1,Pfizer/BioNTech,111387,65667,45720,0,0,02/07/2021
2,Pfizer/BioNTech,58046,35570,22476,0,0,02/07/2021
3,Pfizer/BioNTech,179688,105687,74001,0,0,02/07/2021
4,Pfizer/BioNTech,194686,112954,81732,0,0,02/07/2021
5,Pfizer/BioNTech,124804,73457,51347,0,0,02/07/2021
6,Pfizer/BioNTech,151759,89556,62203,0,0,02/07/2021
7,Pfizer/BioNTech,169469,98661,70808,0,0,02/07/2021
8,Pfizer/BioNTech,364501,215909,148592,0,0,02/07/2021
9,Pfizer/BioNTech,417859,243519,174340,0,0,02/07/2021
1,Sinovac,156754,110988,45766,0,0,02/07/2021
2,Sinovac,47211,36196,11015,0,0,02/07/2021
3,Sinovac,239614,170428,69186,0,0,02/07/2021
4,Sinovac,190083,134726,55357,0,0,02/07/2021
5,Sinovac,129604,94559,35045,0,0,02/07/2021
6,Sinovac,188664,133068,55596,0,0,02/07/2021
7,Sinovac,179802,133147,46655,0,0,02/07/2021
8,Sinovac,375692,262819,112873,0,0,02/07/2021
9,Sinovac,439697,311699,127998,0,0,02/07/2021
1,Oxford/AstraZeneca,96906,89767,7139,0,0,03/07/2021
2,Oxford/AstraZeneca,51529,45555,5974,0,0,03/07/2021
3,Oxford/AstraZeneca,143861,108855,35006,0,0,03/07/2021
4,Oxford/AstraZeneca,142410,134272,8138,0,0,03/07/2021
5,Oxford/AstraZeneca,86666,69966,16700,0,0,03/07/2021
6,Oxford/AstraZeneca,103614,74542,29072,0,0,03/07/2021
7,Oxford/AstraZeneca,99079,72748,26331,0,0,03/07/2021
8,Oxford/AstraZeneca,303511,236820,66691,0,0,03/07/2021
9,Oxford/AstraZeneca,283623,224556,59067,0,0,03/07/2021
1,Pfizer/BioNTech,113738,67968,45770,0,0,03/07/2021
2,Pfizer/BioNTech,58389,35872,22517,0,0,03/07/2021
3,Pfizer/BioNTech,183289,108878,74411,0,0,03/07/2021
4,Pfizer/BioNTech,194836,112955,81881,0,0,03/07/2021
5,Pfizer/BioNTech,126007,74094,51913,0,0,03/07/2021
6,Pfizer/BioNTech,153517,91135,62382,0,0,03/07/2021
7,Pfizer/BioNTech,171181,99169,72012,0,0,03/07/2021
8,Pfizer/BioNTech,366749,217572,149177,0,0,03/07/2021
9,Pfizer/BioNTech,426426,250925,175501,0,0,03/07/2021
1,Sinovac,158747,112323,46424,0,0,03/07/2021
2,Sinovac,48744,37617,11127,0,0,03/07/2021
3,Sinovac,245398,174961,70437,0,0,03/07/2021
4,Sinovac,199619,140215,59404,0,0,03/07/2021
5,Sinovac,132666,96739,35927,0,0,03/07/2021
6,Sinovac,191233,134836,56397,0,0,03/07/2021
7,Sinovac,185096,136764,48332,0,0,03/07/2021
8,Sinovac,390228,274572,115656,0,0,03/07/2021
9,Sinovac,454667,320971,133696,0,0,03/07/2021
1,Oxford/AstraZeneca,97126,89987,7139,0,0,04/07/2021
2,Oxford/AstraZeneca,51529,45555,5974,0,0,04/07/2021
3,Oxford/AstraZeneca,143921,108912,35009,0,0,04/07/2021
4,Oxford/AstraZeneca,142720,134273,8447,0,0,04/07/2021
5,Oxford/AstraZeneca,86676,69974,16702,0,0,04/07/2021
6,Oxford/AstraZeneca,103624,74543,29081,0,0,04/07/2021
7,Oxford/AstraZeneca,101960,75501,26459,0,0,04/07/2021
8,Oxford/AstraZeneca,304301,236826,67475,0,0,04/07/2021
9,Oxford/AstraZeneca,285236,225308,59928,0,0,04/07/2021
1,Pfizer/BioNTech,114425,68580,45845,0,0,04/07/2021
2,Pfizer/BioNTech,58937,36374,22563,0,0,04/07/2021
3,Pfizer/BioNTech,186938,112389,74549,0,0,04/07/2021
4,Pfizer/BioNTech,195028,112958,82070,0,0,04/07/2021
5,Pfizer/BioNTech,126349,74365,51984,0,0,04/07/2021
6,Pfizer/BioNTech,154807,92392,62415,0,0,04/07/2021
7,Pfizer/BioNTech,172417,99759,72658,0,0,04/07/2021
8,Pfizer/BioNTech,369421,219903,149518,0,0,04/07/2021
9,Pfizer/BioNTech,435368,259449,175919,0,0,04/07/2021
1,Sinovac,159510,112712,46798,0,0,04/07/2021
2,Sinovac,49616,38364,11252,0,0,04/07/2021
3,Sinovac,247912,176870,71042,0,0,04/07/2021
4,Sinovac,208870,145472,63398,0,0,04/07/2021
5,Sinovac,133664,97455,36209,0,0,04/07/2021
6,Sinovac,192238,135443,56795,0,0,04/07/2021
7,Sinovac,188042,138376,49666,0,0,04/07/2021
8,Sinovac,396234,279741,116493,0,0,04/07/2021
9,Sinovac,462094,322223,139871,0,0,04/07/2021
1,Oxford/AstraZeneca,97680,90530,7150,0,0,05/07/2021
2,Oxford/AstraZeneca,51535,45555,5980,0,0,05/07/2021
3,Oxford/AstraZeneca,144108,109095,35013,0,0,05/07/2021
4,Oxford/AstraZeneca,142839,134273,8566,0,0,05/07/2021
5,Oxford/AstraZeneca,86696,69974,16722,0,0,05/07/2021
6,Oxford/AstraZeneca,103743,74548,29195,0,0,05/07/2021
7,Oxford/AstraZeneca,103969,77387,26582,0,0,05/07/2021
8,Oxford/AstraZeneca,304527,236856,67671,0,0,05/07/2021
9,Oxford/AstraZeneca,285484,225315,60169,0,0,05/07/2021
1,Pfizer/BioNTech,116304,70242,46062,0,0,05/07/2021
2,Pfizer/BioNTech,61613,38881,22732,0,0,05/07/2021
3,Pfizer/BioNTech,202760,127521,75239,0,0,05/07/2021
4,Pfizer/BioNTech,201381,118175,83206,0,0,05/07/2021
5,Pfizer/BioNTech,133322,80851,52471,0,0,05/07/2021
6,Pfizer/BioNTech,159469,96947,62522,0,0,05/07/2021
7,Pfizer/BioNTech,181127,107744,73383,0,0,05/07/2021
8,Pfizer/BioNTech,391370,240878,150492,0,0,05/07/2021
9,Pfizer/BioNTech,455438,279067,176371,0,0,05/07/2021
1,Sinovac,165156,115408,49748,0,0,05/07/2021
2,Sinovac,51287,39764,11523,0,0,05/07/2021
3,Sinovac,251902,178342,73560,0,0,05/07/2021
4,Sinovac,219406,151880,67526,0,0,05/07/2021
5,Sinovac,134903,97848,37055,0,0,05/07/2021
6,Sinovac,197751,137286,60465,0,0,05/07/2021
7,Sinovac,191628,140185,51443,0,0,05/07/2021
8,Sinovac,409444,286180,123264,0,0,05/07/2021
9,Sinovac,472115,324506,147609,0,0,05/07/2021
1,Oxford/AstraZeneca,98423,91262,7161,0,0,06/07/2021
2,Oxford/AstraZeneca,51581,45595,5986,0,0,06/07/2021
3,Oxford/AstraZeneca,144203,109187,35016,0,0,06/07/2021
4,Oxford/AstraZeneca,143339,134293,9046,0,0,06/07/2021
5,Oxford/AstraZeneca,86716,69974,16742,0,0,06/07/2021
6,Oxford/AstraZeneca,103823,74551,29272,0,0,06/07/2021
7,Oxford/AstraZeneca,105180,78457,26723,0,0,06/07/2021
8,Oxford/AstraZeneca,305079,236878,68201,0,0,06/07/2021
9,Oxford/AstraZeneca,286660,225323,61337,0,0,06/07/2021
1,Pfizer/BioNTech,121658,75448,46210,0,0,06/07/2021
2,Pfizer/BioNTech,64087,41317,22770,0,0,06/07/2021
3,Pfizer/BioNTech,219250,143694,75556,0,0,06/07/2021
4,Pfizer/BioNTech,214341,130486,83855,0,0,06/07/2021
5,Pfizer/BioNTech,144452,91668,52784,0,0,06/07/2021
6,Pfizer/BioNTech,168765,106171,62594,0,0,06/07/2021
7,Pfizer/BioNTech,191789,117962,73827,0,0,06/07/2021
8,Pfizer/BioNTech,418728,267736,150992,0,0,06/07/2021
9,Pfizer/BioNTech,479604,302667,176937,0,0,06/07/2021
1,Sinovac,169667,116991,52676,0,0,06/07/2021
2,Sinovac,53266,41367,11899,0,0,06/07/2021
3,Sinovac,258321,181100,77221,0,0,06/07/2021
4,Sinovac,226313,155562,70751,0,0,06/07/2021
5,Sinovac,136087,98251,37836,0,0,06/07/2021
6,Sinovac,201780,138167,63613,0,0,06/07/2021
7,Sinovac,195751,142018,53733,0,0,06/07/2021
8,Sinovac,423842,293166,130676,0,0,06/07/2021
9,Sinovac,483393,325273,158120,0,0,06/07/2021
1,Oxford/AstraZeneca,98851,91675,7176,0,0,07/07/2021
2,Oxford/AstraZeneca,51654,45627,6027,0,0,07/07/2021
3,Oxford/AstraZeneca,144306,109256,35050,0,0,07/07/2021
4,Oxford/AstraZeneca,143769,134293,9476,0,0,07/07/2021
5,Oxford/AstraZeneca,86716,69974,16742,0,0,07/07/2021
6,Oxford/AstraZeneca,103863,74553,29310,0,0,07/07/2021
7,Oxford/AstraZeneca,106020,79143,26877,0,0,07/07/2021
8,Oxford/AstraZeneca,305560,236889,68671,0,0,07/07/2021
9,Oxford/AstraZeneca,287827,225341,62486,0,0,07/07/2021
1,Pfizer/BioNTech,132491,86170,46321,0,0,07/07/2021
2,Pfizer/BioNTech,68646,45840,22806,0,0,07/07/2021
3,Pfizer/BioNTech,234248,158479,75769,0,0,07/07/2021
4,Pfizer/BioNTech,223375,139169,84206,0,0,07/07/2021
5,Pfizer/BioNTech,157939,104977,52962,0,0,07/07/2021
6,Pfizer/BioNTech,178586,115954,62632,0,0,07/07/2021
7,Pfizer/BioNTech,202972,128744,74228,0,0,07/07/2021
8,Pfizer/BioNTech,449568,296902,152666,0,0,07/07/2021
9,Pfizer/BioNTech,507021,329751,177270,0,0,07/07/2021
1,Sinovac,172783,117745,55038,0,0,07/07/2021
2,Sinovac,54940,42725,12215,0,0,07/07/2021
3,Sinovac,270207,189474,80733,0,0,07/07/2021
4,Sinovac,235673,163246,72427,0,0,07/07/2021
5,Sinovac,136964,98494,38470,0,0,07/07/2021
6,Sinovac,207952,140265,67687,0,0,07/07/2021
7,Sinovac,201422,145618,55804,0,0,07/07/2021
8,Sinovac,437858,301333,136525,0,0,07/07/2021
9,Sinovac,492948,326006,166942,0,0,07/07/2021
1,Oxford/AstraZeneca,99151,91953,7198,0,0,08/07/2021
2,Oxford/AstraZeneca,51819,45646,6173,0,0,08/07/2021
3,Oxford/AstraZeneca,144416,109345,35071,0,0,08/07/2021
4,Oxford/AstraZeneca,144279,134293,9986,0,0,08/07/2021
5,Oxford/AstraZeneca,86716,69974,16742,0,0,08/07/2021
6,Oxford/AstraZeneca,103952,74600,29352,0,0,08/07/2021
7,Oxford/AstraZeneca,106719,79728,26991,0,0,08/07/2021
8,Oxford/AstraZeneca,305814,236892,68922,0,0,08/07/2021
9,Oxford/AstraZeneca,288453,225371,63082,0,0,08/07/2021
1,Pfizer/BioNTech,147952,101458,46494,0,0,08/07/2021
2,Pfizer/BioNTech,74798,51967,22831,0,0,08/07/2021
3,Pfizer/BioNTech,246393,170458,75935,0,0,08/07/2021
4,Pfizer/BioNTech,230859,146360,84499,0,0,08/07/2021
5,Pfizer/BioNTech,170610,117459,53151,0,0,08/07/2021
6,Pfizer/BioNTech,186579,123917,62662,0,0,08/07/2021
7,Pfizer/BioNTech,211697,137199,74498,0,0,08/07/2021
8,Pfizer/BioNTech,480665,326929,153736,0,0,08/07/2021
9,Pfizer/BioNTech,535162,357537,177625,0,0,08/07/2021
1,Sinovac,174816,118209,56607,0,0,08/07/2021
2,Sinovac,57950,45417,12533,0,0,08/07/2021
3,Sinovac,286565,202065,84500,0,0,08/07/2021
4,Sinovac,246940,173020,73920,0,0,08/07/2021
5,Sinovac,142960,101843,41117,0,0,08/07/2021
6,Sinovac,218368,146473,71895,0,0,08/07/2021
