provincia,poblacion,total,acumuladas,lat,lng,created_at
Cotopaxi,488716,7,1509,-0.9333330000000000,-78.61666700000001,08/08/2020
El Oro,715751,20,3331,-3.266667000000000,-79.96666700000000,08/08/2020
Esmeraldas,591083,8,1558,1.050000000000000,-79.20000000000000,08/08/2020
Galápagos,33042,0,27,-0.7999999999999999,-89.40000000000001,08/08/2020
Guayas,4387434,76,28807,-2.183333000000000,-79.88333299999999,08/08/2020
Imbabura,476257,8,1522,0.3626780000000000,-78.13066700000000,08/08/2020
Loja,521154,14,1699,-3.983333000000000,-79.20000000000000,08/08/2020
Los Ríos,921763,7,3495,-1.800000000000000,-79.53333300000000,08/08/2020
Manabí,1562079,26,6877,-1.056181000000000,-80.45521700000000,08/08/2020
Morona Santiago,196535,1,397,-2.300000000000000,-78.11666700000001,08/08/2020
Napo,133705,1,352,-0.9890000000000000,-77.81590000000000,08/08/2020
Orellana,161338,3,367,-0.4666670000000000,-76.96666700000000,08/08/2020
Pastaza,114202,0,263,-1.066667000000000,-78.00111099999999,08/08/2020
Pichincha,3228233,89,11879,-0.2186110000000000,-78.50972200000000,08/08/2020
Santa Elena,401178,5,2288,-2.226700000000000,-80.85830000000000,08/08/2020
Sto. Domingo Tsáchilas,511151,11,2082,-0.2541670000000000,-79.17194400000000,08/08/2020
Sucumbíos,230503,2,609,0.08472200000000002,-76.88277800000000,08/08/2020
Tungurahua,590600,9,2649,-1.241667000000000,-78.61972200000000,08/08/2020
Zamora Chinchipe,120416,3,238,-4.120000000000000,-78.80000000000000,08/08/2020
Azuay,881394,17,2824,-2.897414000000000,-79.00448100000000,09/08/2020
Bolívar,209933,2,709,-1.605556000000000,-79.00305600000000,09/08/2020
Carchi,186869,4,519,0.8121800000000000,-77.71633000000000,09/08/2020
Cañar,281396,10,869,-2.733333000000000,-78.83333300000000,09/08/2020
Chimborazo,524004,15,2197,-1.674347000000000,-78.64829400000001,09/08/2020
Cotopaxi,488716,4,1513,-0.9333330000000000,-78.61666700000001,09/08/2020
El Oro,715751,15,3346,-3.266667000000000,-79.96666700000000,09/08/2020
Esmeraldas,591083,2,1560,1.050000000000000,-79.20000000000000,09/08/2020
Galápagos,33042,1,28,-0.7999999999999999,-89.40000000000001,09/08/2020
Guayas,4387434,67,28874,-2.183333000000000,-79.88333299999999,09/08/2020
Imbabura,476257,13,1535,0.3626780000000000,-78.13066700000000,09/08/2020
Loja,521154,6,1705,-3.983333000000000,-79.20000000000000,09/08/2020
Los Ríos,921763,13,3508,-1.800000000000000,-79.53333300000000,09/08/2020
Manabí,1562079,20,6897,-1.056181000000000,-80.45521700000000,09/08/2020
Morona Santiago,196535,3,400,-2.300000000000000,-78.11666700000001,09/08/2020
Napo,133705,0,352,-0.9890000000000000,-77.81590000000000,09/08/2020
Orellana,161338,2,369,-0.4666670000000000,-76.96666700000000,09/08/2020
Pastaza,114202,5,268,-1.066667000000000,-78.00111099999999,09/08/2020
Pichincha,3228233,98,11977,-0.2186110000000000,-78.50972200000000,09/08/2020
Santa Elena,401178,3,2291,-2.226700000000000,-80.85830000000000,09/08/2020
Sto. Domingo Tsáchilas,511151,15,2097,-0.2541670000000000,-79.17194400000000,09/08/2020
Sucumbíos,230503,6,615,0.08472200000000002,-76.88277800000000,09/08/2020
Tungurahua,590600,15,2664,-1.241667000000000,-78.61972200000000,09/08/2020
Zamora Chinchipe,120416,2,240,-4.120000000000000,-78.80000000000000,09/08/2020
Azuay,881394,26,2850,-2.897414000000000,-79.00448100000000,10/08/2020
Bolívar,209933,1,710,-1.605556000000000,-79.00305600000000,10/08/2020
Carchi,186869,2,521,0.8121800000000000,-77.71633000000000,10/08/2020
Cañar,281396,8,877,-2.733333000000000,-78.83333300000000,10/08/2020
Chimborazo,524004,14,2211,-1.674347000000000,-78.64829400000001,10/08/2020
Cotopaxi,488716,14,1527,-0.9333330000000000,-78.61666700000001,10/08/2020
El Oro,715751,11,3357,-3.266667000000000,-79.96666700000000,10/08/2020
Esmeraldas,591083,6,1566,1.050000000000000,-79.20000000000000,10/08/2020
Galápagos,33042,0,28,-0.7999999999999999,-89.40000000000001,10/08/2020
Guayas,4387434,58,28932,-2.183333000000000,-79.88333299999999,10/08/2020
Imbabura,476257,15,1550,0.3626780000000000,-78.13066700000000,10/08/2020
Loja,521154,14,1719,-3.983333000000000,-79.20000000000000,10/08/2020
Los Ríos,921763,18,3526,-1.800000000000000,-79.53333300000000,10/08/2020
Manabí,1562079,36,6933,-1.056181000000000,-80.45521700000000,10/08/2020
Morona Santiago,196535,5,405,-2.300000000000000,-78.11666700000001,10/08/2020
Napo,133705,5,357,-0.9890000000000000,-77.81590000000000,10/08/2020
Orellana,161338,3,372,-0.4666670000000000,-76.96666700000000,10/08/2020
Pastaza,114202,0,268,-1.066667000000000,-78.00111099999999,10/08/2020
Pichincha,3228233,77,12054,-0.2186110000000000,-78.50972200000000,10/08/2020
Santa Elena,401178,5,2296,-2.226700000000000,-80.85830000000000,10/08/2020
Sto. Domingo Tsáchilas,511151,16,2113,-0.2541670000000000,-79.17194400000000,10/08/2020
Sucumbíos,230503,6,621,0.08472200000000002,-76.88277800000000,10/08/2020
Tungurahua,590600,11,2675,-1.241667000000000,-78.61972200000000,10/08/2020
Zamora Chinchipe,120416,3,243,-4.120000000000000,-78.80000000000000,10/08/2020
Azuay,881394,20,2870,-2.897414000000000,-79.00448100000000,11/08/2020
Bolívar,209933,1,711,-1.605556000000000,-79.00305600000000,11/08/2020
Carchi,186869,4,525,0.8121800000000000,-77.71633000000000,11/08/2020
Cañar,281396,7,884,-2.733333000000000,-78.83333300000000,11/08/2020
Chimborazo,524004,9,2220,-1.674347000000000,-78.64829400000001,11/08/2020
Cotopaxi,488716,14,1541,-0.9333330000000000,-78.61666700000001,11/08/2020
El Oro,715751,8,3365,-3.266667000000000,-79.96666700000000,11/08/2020
Esmeraldas,591083,7,1573,1.050000000000000,-79.20000000000000,11/08/2020
Galápagos,33042,0,28,-0.7999999999999999,-89.40000000000001,11/08/2020
Guayas,4387434,67,28999,-2.183333000000000,-79.88333299999999,11/08/2020
Imbabura,476257,11,1561,0.3626780000000000,-78.13066700000000,11/08/2020
Loja,521154,19,1738,-3.983333000000000,-79.20000000000000,11/08/2020
Los Ríos,921763,13,3539,-1.800000000000000,-79.53333300000000,11/08/2020
Manabí,1562079,31,6964,-1.056181000000000,-80.45521700000000,11/08/2020
Morona Santiago,196535,1,406,-2.300000000000000,-78.11666700000001,11/08/2020
Napo,133705,2,359,-0.9890000000000000,-77.81590000000000,11/08/2020
Orellana,161338,6,378,-0.4666670000000000,-76.96666700000000,11/08/2020
Pastaza,114202,1,269,-1.066667000000000,-78.00111099999999,11/08/2020
Pichincha,3228233,84,12138,-0.2186110000000000,-78.50972200000000,11/08/2020
Santa Elena,401178,9,2305,-2.226700000000000,-80.85830000000000,11/08/2020
Sto. Domingo Tsáchilas,511151,9,2122,-0.2541670000000000,-79.17194400000000,11/08/2020
Sucumbíos,230503,6,627,0.08472200000000002,-76.88277800000000,11/08/2020
Tungurahua,590600,15,2690,-1.241667000000000,-78.61972200000000,11/08/2020
Zamora Chinchipe,120416,1,244,-4.120000000000000,-78.80000000000000,11/08/2020
Azuay,881394,25,2895,-2.897414000000000,-79.00448100000000,12/08/2020
Bolívar,209933,3,714,-1.605556000000000,-79.00305600000000,12/08/2020
Carchi,186869,4,529,0.8121800000000000,-77.71633000000000,12/08/2020
Cañar,281396,4,888,-2.733333000000000,-78.83333300000000,12/08/2020
Chimborazo,524004,7,2227,-1.674347000000000,-78.64829400000001,12/08/2020
Cotopaxi,488716,10,1551,-0.9333330000000000,-78.61666700000001,12/08/2020
El Oro,715751,12,3377,-3.266667000000000,-79.96666700000000,12/08/2020
Esmeraldas,591083,3,1576,1.050000000000000,-79.20000000000000,12/08/2020
Galápagos,33042,0,28,-0.7999999999999999,-89.40000000000001,12/08/2020
Guayas,4387434,66,29065,-2.183333000000000,-79.88333299999999,12/08/2020
Imbabura,476257,13,1574,0.3626780000000000,-78.13066700000000,12/08/2020
Loja,521154,10,1748,-3.983333000000000,-79.20000000000000,12/08/2020
Los Ríos,921763,16,3555,-1.800000000000000,-79.53333300000000,12/08/2020
Manabí,1562079,35,6999,-1.056181000000000,-80.45521700000000,12/08/2020
Morona Santiago,196535,2,408,-2.300000000000000,-78.11666700000001,12/08/2020
Napo,133705,2,361,-0.9890000000000000,-77.81590000000000,12/08/2020
Orellana,161338,1,379,-0.4666670000000000,-76.96666700000000,12/08/2020
Pastaza,114202,1,270,-1.066667000000000,-78.00111099999999,12/08/2020
Pichincha,3228233,101,12239,-0.2186110000000000,-78.50972200000000,12/08/2020
Santa Elena,401178,1,2306,-2.226700000000000,-80.85830000000000,12/08/2020
Sto. Domingo Tsáchilas,511151,4,2126,-0.2541670000000000,-79.17194400000000,12/08/2020
Sucumbíos,230503,3,630,0.08472200000000002,-76.88277800000000,12/08/2020
Tungurahua,590600,18,2708,-1.241667000000000,-78.61972200000000,12/08/2020
Zamora Chinchipe,120416,2,246,-4.120000000000000,-78.80000000000000,12/08/2020
Azuay,881394,25,2920,-2.897414000000000,-79.00448100000000,13/08/2020
Bolívar,209933,4,718,-1.605556000000000,-79.00305600000000,13/08/2020
Carchi,186869,5,534,0.8121800000000000,-77.71633000000000,13/08/2020
Cañar,281396,8,896,-2.733333000000000,-78.83333300000000,13/08/2020
Chimborazo,524004,13,2240,-1.674347000000000,-78.64829400000001,13/08/2020
Cotopaxi,488716,7,1558,-0.9333330000000000,-78.61666700000001,13/08/2020
El Oro,715751,17,3394,-3.266667000000000,-79.96666700000000,13/08/2020
Esmeraldas,591083,4,1580,1.050000000000000,-79.20000000000000,13/08/2020
Galápagos,33042,0,28,-0.7999999999999999,-89.40000000000001,13/08/2020
Guayas,4387434,67,29132,-2.183333000000000,-79.88333299999999,13/08/2020
Imbabura,476257,20,1594,0.3626780000000000,-78.13066700000000,13/08/2020
Loja,521154,11,1759,-3.983333000000000,-79.20000000000000,13/08/2020
Los Ríos,921763,11,3566,-1.800000000000000,-79.53333300000000,13/08/2020
Manabí,1562079,31,7030,-1.056181000000000,-80.45521700000000,13/08/2020
Morona Santiago,196535,5,413,-2.300000000000000,-78.11666700000001,13/08/2020
Napo,133705,1,362,-0.9890000000000000,-77.81590000000000,13/08/2020
Orellana,161338,1,380,-0.4666670000000000,-76.96666700000000,13/08/2020
Pastaza,114202,0,270,-1.066667000000000,-78.00111099999999,13/08/2020
Pichincha,3228233,85,12324,-0.2186110000000000,-78.50972200000000,13/08/2020
Santa Elena,401178,5,2311,-2.226700000000000,-80.85830000000000,13/08/2020
Sto. Domingo Tsáchilas,511151,8,2134,-0.2541670000000000,-79.17194400000000,13/08/2020
Sucumbíos,230503,3,633,0.08472200000000002,-76.88277800000000,13/08/2020
Tungurahua,590600,10,2718,-1.241667000000000,-78.61972200000000,13/08/2020
Zamora Chinchipe,120416,3,249,-4.120000000000000,-78.80000000000000,13/08/2020
Azuay,881394,18,2938,-2.897414000000000,-79.00448100000000,14/08/2020
Bolívar,209933,3,721,-1.605556000000000,-79.00305600000000,14/08/2020
Carchi,186869,9,543,0.8121800000000000,-77.71633000000000,14/08/2020
Cañar,281396,6,902,-2.733333000000000,-78.83333300000000,14/08/2020
Chimborazo,524004,11,2251,-1.674347000000000,-78.64829400000001,14/08/2020
Cotopaxi,488716,10,1568,-0.9333330000000000,-78.61666700000001,14/08/2020
El Oro,715751,11,3405,-3.266667000000000,-79.96666700000000,14/08/2020
Esmeraldas,591083,4,1584,1.050000000000000,-79.20000000000000,14/08/2020
Galápagos,33042,0,28,-0.7999999999999999,-89.40000000000001,14/08/2020
Guayas,4387434,71,29203,-2.183333000000000,-79.88333299999999,14/08/2020
Imbabura,476257,20,1614,0.3626780000000000,-78.13066700000000,14/08/2020
Loja,521154,20,1779,-3.983333000000000,-79.20000000000000,14/08/2020
Los Ríos,921763,6,3572,-1.800000000000000,-79.53333300000000,14/08/2020
Manabí,1562079,17,7047,-1.056181000000000,-80.45521700000000,14/08/2020
Morona Santiago,196535,3,416,-2.300000000000000,-78.11666700000001,14/08/2020
Napo,133705,3,365,-0.9890000000000000,-77.81590000000000,14/08/2020
Orellana,161338,3,383,-0.4666670000000000,-76.96666700000000,14/08/2020
Pastaza,114202,2,272,-1.066667000000000,-78.00111099999999,14/08/2020
Pichincha,3228233,73,12397,-0.2186110000000000,-78.50972200000000,14/08/2020
Santa Elena,401178,3,2314,-2.226700000000000,-80.85830000000000,14/08/2020
Sto. Domingo Tsáchilas,511151,9,2143,-0.2541670000000000,-79.17194400000000,14/08/2020
Sucumbíos,230503,6,639,0.08472200000000002,-76.88277800000000,14/08/2020
Tungurahua,590600,20,2738,-1.241667000000000,-78.61972200000000,14/08/2020
Zamora Chinchipe,120416,5,254,-4.120000000000000,-78.80000000000000,14/08/2020
Azuay,881394,14,2952,-2.897414000000000,-79.00448100000000,15/08/2020
Bolívar,209933,4,725,-1.605556000000000,-79.00305600000000,15/08/2020
Carchi,186869,6,549,0.8121800000000000,-77.71633000000000,15/08/2020
Cañar,281396,3,905,-2.733333000000000,-78.83333300000000,15/08/2020
Chimborazo,524004,12,2263,-1.674347000000000,-78.64829400000001,15/08/2020
Cotopaxi,488716,10,1578,-0.9333330000000000,-78.61666700000001,15/08/2020
El Oro,715751,16,3421,-3.266667000000000,-79.96666700000000,15/08/2020
Esmeraldas,591083,4,1588,1.050000000000000,-79.20000000000000,15/08/2020
Galápagos,33042,1,29,-0.7999999999999999,-89.40000000000001,15/08/2020
Guayas,4387434,64,29267,-2.183333000000000,-79.88333299999999,15/08/2020
Imbabura,476257,12,1626,0.3626780000000000,-78.13066700000000,15/08/2020
Loja,521154,17,1796,-3.983333000000000,-79.20000000000000,15/08/2020
Los Ríos,921763,15,3587,-1.800000000000000,-79.53333300000000,15/08/2020
Manabí,1562079,22,7069,-1.056181000000000,-80.45521700000000,15/08/2020
Morona Santiago,196535,1,417,-2.300000000000000,-78.11666700000001,15/08/2020
Napo,133705,3,368,-0.9890000000000000,-77.81590000000000,15/08/2020
Orellana,161338,0,383,-0.4666670000000000,-76.96666700000000,15/08/2020
Pastaza,114202,4,276,-1.066667000000000,-78.00111099999999,15/08/2020
Pichincha,3228233,96,12493,-0.2186110000000000,-78.50972200000000,15/08/2020
Santa Elena,401178,3,2317,-2.226700000000000,-80.85830000000000,15/08/2020
Sto. Domingo Tsáchilas,511151,12,2155,-0.2541670000000000,-79.17194400000000,15/08/2020
Sucumbíos,230503,4,643,0.08472200000000002,-76.88277800000000,15/08/2020
Tungurahua,590600,19,2757,-1.241667000000000,-78.61972200000000,15/08/2020
Zamora Chinchipe,120416,1,255,-4.120000000000000,-78.80000000000000,15/08/2020
Azuay,881394,17,2969,-2.897414000000000,-79.00448100000000,16/08/2020
Bolívar,209933,3,728,-1.605556000000000,-79.00305600000000,16/08/2020
Carchi,186869,3,552,0.8121800000000000,-77.71633000000000,16/08/2020
Cañar,281396,15,920,-2.733333000000000,-78.83333300000000,16/08/2020
Chimborazo,524004,10,2273,-1.674347000000000,-78.64829400000001,16/08/2020
Cotopaxi,488716,8,1586,-0.9333330000000000,-78.61666700000001,16/08/2020
El Oro,715751,6,3427,-3.266667000000000,-79.96666700000000,16/08/2020
Esmeraldas,591083,4,1592,1.050000000000000,-79.20000000000000,16/08/2020
Galápagos,33042,1,30,-0.7999999999999999,-89.40000000000001,16/08/2020
Guayas,4387434,61,29328,-2.183333000000000,-79.88333299999999,16/08/2020
Imbabura,476257,12,1638,0.3626780000000000,-78.13066700000000,16/08/2020
Loja,521154,13,1809,-3.983333000000000,-79.20000000000000,16/08/2020
Los Ríos,921763,12,3599,-1.800000000000000,-79.53333300000000,16/08/2020
Manabí,1562079,23,7092,-1.056181000000000,-80.45521700000000,16/08/2020
Morona Santiago,196535,5,422,-2.300000000000000,-78.11666700000001,16/08/2020
Napo,133705,0,368,-0.9890000000000000,-77.81590000000000,16/08/2020
Orellana,161338,2,385,-0.4666670000000000,-76.96666700000000,16/08/2020
Pastaza,114202,4,280,-1.066667000000000,-78.00111099999999,16/08/2020
Pichincha,3228233,64,12557,-0.2186110000000000,-78.50972200000000,16/08/2020
Santa Elena,401178,8,2325,-2.226700000000000,-80.85830000000000,16/08/2020
Sto. Domingo Tsáchilas,511151,12,2167,-0.2541670000000000,-79.17194400000000,16/08/2020
Sucumbíos,230503,5,648,0.08472200000000002,-76.88277800000000,16/08/2020
Tungurahua,590600,11,2768,-1.241667000000000,-78.61972200000000,16/08/2020
Zamora Chinchipe,120416,0,255,-4.120000000000000,-78.80000000000000,16/08/2020
Azuay,881394,14,2983,-2.897414000000000,-79.00448100000000,17/08/2020
Bolívar,209933,3,731,-1.605556000000000,-79.00305600000000,17/08/2020
Carchi,186869,6,558,0.8121800000000000,-77.71633000000000,17/08/2020
Cañar,281396,10,930,-2.733333000000000,-78.83333300000000,17/08/2020
Chimborazo,524004,16,2289,-1.674347000000000,-78.64829400000001,17/08/2020
Cotopaxi,488716,14,1600,-0.9333330000000000,-78.61666700000001,17/08/2020
El Oro,715751,6,3433,-3.266667000000000,-79.96666700000000,17/08/2020
Esmeraldas,591083,3,1595,1.050000000000000,-79.20000000000000,17/08/2020
Galápagos,33042,0,30,-0.7999999999999999,-89.40000000000001,17/08/2020
Guayas,4387434,70,29398,-2.183333000000000,-79.88333299999999,17/08/2020
Imbabura,476257,10,1648,0.3626780000000000,-78.13066700000000,17/08/2020
Loja,521154,16,1825,-3.983333000000000,-79.20000000000000,17/08/2020
Los Ríos,921763,17,3616,-1.800000000000000,-79.53333300000000,17/08/2020
Manabí,1562079,24,7116,-1.056181000000000,-80.45521700000000,17/08/2020
Morona Santiago,196535,1,423,-2.300000000000000,-78.11666700000001,17/08/2020
Napo,133705,2,370,-0.9890000000000000,-77.81590000000000,17/08/2020
Orellana,161338,0,385,-0.4666670000000000,-76.96666700000000,17/08/2020
Pastaza,114202,3,283,-1.066667000000000,-78.00111099999999,17/08/2020
Pichincha,3228233,65,12622,-0.2186110000000000,-78.50972200000000,17/08/2020
Santa Elena,401178,5,2330,-2.226700000000000,-80.85830000000000,17/08/2020
Sto. Domingo Tsáchilas,511151,9,2176,-0.2541670000000000,-79.17194400000000,17/08/2020
Sucumbíos,230503,1,649,0.08472200000000002,-76.88277800000000,17/08/2020
Tungurahua,590600,18,2786,-1.241667000000000,-78.61972200000000,17/08/2020
Zamora Chinchipe,120416,1,256,-4.120000000000000,-78.80000000000000,17/08/2020
Azuay,881394,25,3008,-2.897414000000000,-79.00448100000000,18/08/2020
Bolívar,209933,4,735,-1.605556000000000,-79.00305600000000,18/08/2020
Carchi,186869,5,563,0.8121800000000000,-77.71633000000000,18/08/2020
Cañar,281396,2,932,-2.733333000000000,-78.83333300000000,18/08/2020
Chimborazo,524004,9,2298,-1.674347000000000,-78.64829400000001,18/08/2020
Cotopaxi,488716,7,1607,-0.9333330000000000,-78.61666700000001,18/08/2020
El Oro,715751,7,3440,-3.266667000000000,-79.96666700000000,18/08/2020
Esmeraldas,591083,5,1600,1.050000000000000,-79.20000000000000,18/08/2020
Galápagos,33042,0,30,-0.7999999999999999,-89.40000000000001,18/08/2020
Guayas,4387434,68,29466,-2.183333000000000,-79.88333299999999,18/08/2020
Imbabura,476257,17,1665,0.3626780000000000,-78.13066700000000,18/08/2020
Loja,521154,9,1834,-3.983333000000000,-79.20000000000000,18/08/2020
Los Ríos,921763,14,3630,-1.800000000000000,-79.53333300000000,18/08/2020
Manabí,1562079,29,7145,-1.056181000000000,-80.45521700000000,18/08/2020
Morona Santiago,196535,0,423,-2.300000000000000,-78.11666700000001,18/08/2020
Napo,133705,5,375,-0.9890000000000000,-77.81590000000000,18/08/2020
Orellana,161338,2,387,-0.4666670000000000,-76.96666700000000,18/08/2020
Pastaza,114202,2,285,-1.066667000000000,-78.00111099999999,18/08/2020
Pichincha,3228233,69,12691,-0.2186110000000000,-78.50972200000000,18/08/2020
Santa Elena,401178,9,2339,-2.226700000000000,-80.85830000000000,18/08/2020
Sto. Domingo Tsáchilas,511151,10,2186,-0.2541670000000000,-79.17194400000000,18/08/2020
Sucumbíos,230503,3,652,0.08472200000000002,-76.88277800000000,18/08/2020
Tungurahua,590600,9,2795,-1.241667000000000,-78.61972200000000,18/08/2020
Zamora Chinchipe,120416,4,260,-4.120000000000000,-78.80000000000000,18/08/2020
Azuay,881394,22,3030,-2.897414000000000,-79.00448100000000,19/08/2020
Bolívar,209933,3,738,-1.605556000000000,-79.00305600000000,19/08/2020
