provincia,poblacion,total,acumuladas,lat,lng,created_at
Sucumbíos,230503,8,45,0.08472200000000002,-76.88277800000000,15/01/2021
Tungurahua,590600,11,202,-1.241667000000000,-78.61972200000000,15/01/2021
Zamora Chinchipe,120416,2,16,-4.120000000000000,-78.80000000000000,15/01/2021
Azuay,881394,17,259,-2.897414000000000,-79.00448100000000,16/01/2021
Bolívar,209933,2,50,-1.605556000000000,-79.00305600000000,16/01/2021
Carchi,186869,4,79,0.8121800000000000,-77.71633000000000,16/01/2021
Cañar,281396,4,78,-2.733333000000000,-78.83333300000000,16/01/2021
Chimborazo,524004,12,166,-1.674347000000000,-78.64829400000001,16/01/2021
Cotopaxi,488716,10,147,-0.9333330000000000,-78.61666700000001,16/01/2021
El Oro,715751,21,205,-3.266667000000000,-79.96666700000000,16/01/2021
Esmeraldas,591083,4,81,1.050000000000000,-79.20000000000000,16/01/2021
Galápagos,33042,1,6,-0.7999999999999999,-89.40000000000001,16/01/2021
Guayas,4387434,83,1311,-2.183333000000000,-79.88333299999999,16/01/2021
Imbabura,476257,7,132,0.3626780000000000,-78.13066700000000,16/01/2021
Loja,521154,8,119,-3.983333000000000,-79.20000000000000,16/01/2021
Los Ríos,921763,11,213,-1.800000000000000,-79.53333300000000,16/01/2021
Manabí,1562079,29,383,-1.056181000000000,-80.45521700000000,16/01/2021
Morona Santiago,196535,1,29,-2.300000000000000,-78.11666700000001,16/01/2021
Napo,133705,0,25,-0.9890000000000000,-77.81590000000000,16/01/2021
Orellana,161338,2,23,-0.4666670000000000,-76.96666700000000,16/01/2021
Pastaza,114202,2,13,-1.066667000000000,-78.00111099999999,16/01/2021
Pichincha,3228233,77,866,-0.2186110000000000,-78.50972200000000,16/01/2021
Santa Elena,401178,5,86,-2.226700000000000,-80.85830000000000,16/01/2021
Sto. Domingo Tsáchilas,511151,6,131,-0.2541670000000000,-79.17194400000000,16/01/2021
Sucumbíos,230503,3,48,0.08472200000000002,-76.88277800000000,16/01/2021
Tungurahua,590600,15,217,-1.241667000000000,-78.61972200000000,16/01/2021
Zamora Chinchipe,120416,3,19,-4.120000000000000,-78.80000000000000,16/01/2021
Azuay,881394,25,284,-2.897414000000000,-79.00448100000000,17/01/2021
Bolívar,209933,17,67,-1.605556000000000,-79.00305600000000,17/01/2021
Carchi,186869,3,82,0.8121800000000000,-77.71633000000000,17/01/2021
Cañar,281396,4,82,-2.733333000000000,-78.83333300000000,17/01/2021
Chimborazo,524004,12,178,-1.674347000000000,-78.64829400000001,17/01/2021
Cotopaxi,488716,7,154,-0.9333330000000000,-78.61666700000001,17/01/2021
El Oro,715751,17,222,-3.266667000000000,-79.96666700000000,17/01/2021
Esmeraldas,591083,5,86,1.050000000000000,-79.20000000000000,17/01/2021
Galápagos,33042,1,7,-0.7999999999999999,-89.40000000000001,17/01/2021
Guayas,4387434,103,1414,-2.183333000000000,-79.88333299999999,17/01/2021
Imbabura,476257,7,139,0.3626780000000000,-78.13066700000000,17/01/2021
Loja,521154,3,122,-3.983333000000000,-79.20000000000000,17/01/2021
Los Ríos,921763,17,230,-1.800000000000000,-79.53333300000000,17/01/2021
Manabí,1562079,29,412,-1.056181000000000,-80.45521700000000,17/01/2021
Morona Santiago,196535,0,29,-2.300000000000000,-78.11666700000001,17/01/2021
Napo,133705,1,26,-0.9890000000000000,-77.81590000000000,17/01/2021
Orellana,161338,4,27,-0.4666670000000000,-76.96666700000000,17/01/2021
Pastaza,114202,2,15,-1.066667000000000,-78.00111099999999,17/01/2021
Pichincha,3228233,58,924,-0.2186110000000000,-78.50972200000000,17/01/2021
Santa Elena,401178,5,91,-2.226700000000000,-80.85830000000000,17/01/2021
Sto. Domingo Tsáchilas,511151,11,142,-0.2541670000000000,-79.17194400000000,17/01/2021
Sucumbíos,230503,3,51,0.08472200000000002,-76.88277800000000,17/01/2021
Tungurahua,590600,15,232,-1.241667000000000,-78.61972200000000,17/01/2021
Zamora Chinchipe,120416,2,21,-4.120000000000000,-78.80000000000000,17/01/2021
Azuay,881394,12,296,-2.897414000000000,-79.00448100000000,18/01/2021
Bolívar,209933,5,72,-1.605556000000000,-79.00305600000000,18/01/2021
Carchi,186869,9,91,0.8121800000000000,-77.71633000000000,18/01/2021
Cañar,281396,4,86,-2.733333000000000,-78.83333300000000,18/01/2021
Chimborazo,524004,15,193,-1.674347000000000,-78.64829400000001,18/01/2021
Cotopaxi,488716,6,160,-0.9333330000000000,-78.61666700000001,18/01/2021
El Oro,715751,10,232,-3.266667000000000,-79.96666700000000,18/01/2021
Esmeraldas,591083,8,94,1.050000000000000,-79.20000000000000,18/01/2021
Galápagos,33042,1,8,-0.7999999999999999,-89.40000000000001,18/01/2021
Guayas,4387434,76,1490,-2.183333000000000,-79.88333299999999,18/01/2021
Imbabura,476257,9,148,0.3626780000000000,-78.13066700000000,18/01/2021
Loja,521154,5,127,-3.983333000000000,-79.20000000000000,18/01/2021
Los Ríos,921763,7,237,-1.800000000000000,-79.53333300000000,18/01/2021
Manabí,1562079,33,445,-1.056181000000000,-80.45521700000000,18/01/2021
Morona Santiago,196535,0,29,-2.300000000000000,-78.11666700000001,18/01/2021
Napo,133705,0,26,-0.9890000000000000,-77.81590000000000,18/01/2021
Orellana,161338,1,28,-0.4666670000000000,-76.96666700000000,18/01/2021
Pastaza,114202,1,16,-1.066667000000000,-78.00111099999999,18/01/2021
Pichincha,3228233,65,989,-0.2186110000000000,-78.50972200000000,18/01/2021
Santa Elena,401178,7,98,-2.226700000000000,-80.85830000000000,18/01/2021
Sto. Domingo Tsáchilas,511151,3,145,-0.2541670000000000,-79.17194400000000,18/01/2021
Sucumbíos,230503,5,56,0.08472200000000002,-76.88277800000000,18/01/2021
Tungurahua,590600,20,252,-1.241667000000000,-78.61972200000000,18/01/2021
Zamora Chinchipe,120416,3,24,-4.120000000000000,-78.80000000000000,18/01/2021
Azuay,881394,21,317,-2.897414000000000,-79.00448100000000,19/01/2021
Bolívar,209933,5,77,-1.605556000000000,-79.00305600000000,19/01/2021
Carchi,186869,3,94,0.8121800000000000,-77.71633000000000,19/01/2021
Cañar,281396,3,89,-2.733333000000000,-78.83333300000000,19/01/2021
Chimborazo,524004,13,206,-1.674347000000000,-78.64829400000001,19/01/2021
Cotopaxi,488716,4,164,-0.9333330000000000,-78.61666700000001,19/01/2021
El Oro,715751,14,246,-3.266667000000000,-79.96666700000000,19/01/2021
Esmeraldas,591083,4,98,1.050000000000000,-79.20000000000000,19/01/2021
Galápagos,33042,1,9,-0.7999999999999999,-89.40000000000001,19/01/2021
Guayas,4387434,85,1575,-2.183333000000000,-79.88333299999999,19/01/2021
Imbabura,476257,10,158,0.3626780000000000,-78.13066700000000,19/01/2021
Loja,521154,11,138,-3.983333000000000,-79.20000000000000,19/01/2021
Los Ríos,921763,16,253,-1.800000000000000,-79.53333300000000,19/01/2021
Manabí,1562079,25,470,-1.056181000000000,-80.45521700000000,19/01/2021
Morona Santiago,196535,3,32,-2.300000000000000,-78.11666700000001,19/01/2021
Napo,133705,1,27,-0.9890000000000000,-77.81590000000000,19/01/2021
Orellana,161338,0,28,-0.4666670000000000,-76.96666700000000,19/01/2021
Pastaza,114202,4,20,-1.066667000000000,-78.00111099999999,19/01/2021
Pichincha,3228233,83,1072,-0.2186110000000000,-78.50972200000000,19/01/2021
Santa Elena,401178,8,106,-2.226700000000000,-80.85830000000000,19/01/2021
Sto. Domingo Tsáchilas,511151,7,152,-0.2541670000000000,-79.17194400000000,19/01/2021
Sucumbíos,230503,4,60,0.08472200000000002,-76.88277800000000,19/01/2021
Tungurahua,590600,26,278,-1.241667000000000,-78.61972200000000,19/01/2021
Zamora Chinchipe,120416,2,26,-4.120000000000000,-78.80000000000000,19/01/2021
Azuay,881394,15,332,-2.897414000000000,-79.00448100000000,20/01/2021
Bolívar,209933,5,82,-1.605556000000000,-79.00305600000000,20/01/2021
Carchi,186869,2,96,0.8121800000000000,-77.71633000000000,20/01/2021
Cañar,281396,4,93,-2.733333000000000,-78.83333300000000,20/01/2021
Chimborazo,524004,6,212,-1.674347000000000,-78.64829400000001,20/01/2021
Cotopaxi,488716,4,168,-0.9333330000000000,-78.61666700000001,20/01/2021
El Oro,715751,15,261,-3.266667000000000,-79.96666700000000,20/01/2021
Esmeraldas,591083,10,108,1.050000000000000,-79.20000000000000,20/01/2021
Galápagos,33042,1,10,-0.7999999999999999,-89.40000000000001,20/01/2021
Guayas,4387434,86,1661,-2.183333000000000,-79.88333299999999,20/01/2021
Imbabura,476257,8,166,0.3626780000000000,-78.13066700000000,20/01/2021
Loja,521154,9,147,-3.983333000000000,-79.20000000000000,20/01/2021
Los Ríos,921763,17,270,-1.800000000000000,-79.53333300000000,20/01/2021
Manabí,1562079,31,501,-1.056181000000000,-80.45521700000000,20/01/2021
Morona Santiago,196535,2,34,-2.300000000000000,-78.11666700000001,20/01/2021
Napo,133705,3,30,-0.9890000000000000,-77.81590000000000,20/01/2021
Orellana,161338,3,31,-0.4666670000000000,-76.96666700000000,20/01/2021
Pastaza,114202,3,23,-1.066667000000000,-78.00111099999999,20/01/2021
Pichincha,3228233,51,1123,-0.2186110000000000,-78.50972200000000,20/01/2021
Santa Elena,401178,7,113,-2.226700000000000,-80.85830000000000,20/01/2021
Sto. Domingo Tsáchilas,511151,6,158,-0.2541670000000000,-79.17194400000000,20/01/2021
Sucumbíos,230503,3,63,0.08472200000000002,-76.88277800000000,20/01/2021
Tungurahua,590600,22,300,-1.241667000000000,-78.61972200000000,20/01/2021
Zamora Chinchipe,120416,1,27,-4.120000000000000,-78.80000000000000,20/01/2021
Azuay,881394,18,350,-2.897414000000000,-79.00448100000000,21/01/2021
Bolívar,209933,3,85,-1.605556000000000,-79.00305600000000,21/01/2021
Carchi,186869,5,101,0.8121800000000000,-77.71633000000000,21/01/2021
Cañar,281396,6,99,-2.733333000000000,-78.83333300000000,21/01/2021
Chimborazo,524004,8,220,-1.674347000000000,-78.64829400000001,21/01/2021
Cotopaxi,488716,12,180,-0.9333330000000000,-78.61666700000001,21/01/2021
El Oro,715751,20,281,-3.266667000000000,-79.96666700000000,21/01/2021
Esmeraldas,591083,6,114,1.050000000000000,-79.20000000000000,21/01/2021
Galápagos,33042,0,10,-0.7999999999999999,-89.40000000000001,21/01/2021
Guayas,4387434,97,1758,-2.183333000000000,-79.88333299999999,21/01/2021
Imbabura,476257,12,178,0.3626780000000000,-78.13066700000000,21/01/2021
Loja,521154,17,164,-3.983333000000000,-79.20000000000000,21/01/2021
Los Ríos,921763,16,286,-1.800000000000000,-79.53333300000000,21/01/2021
Manabí,1562079,24,525,-1.056181000000000,-80.45521700000000,21/01/2021
Morona Santiago,196535,2,36,-2.300000000000000,-78.11666700000001,21/01/2021
Napo,133705,3,33,-0.9890000000000000,-77.81590000000000,21/01/2021
Orellana,161338,1,32,-0.4666670000000000,-76.96666700000000,21/01/2021
Pastaza,114202,0,23,-1.066667000000000,-78.00111099999999,21/01/2021
Pichincha,3228233,61,1184,-0.2186110000000000,-78.50972200000000,21/01/2021
Santa Elena,401178,4,117,-2.226700000000000,-80.85830000000000,21/01/2021
Sto. Domingo Tsáchilas,511151,5,163,-0.2541670000000000,-79.17194400000000,21/01/2021
Sucumbíos,230503,4,67,0.08472200000000002,-76.88277800000000,21/01/2021
Tungurahua,590600,16,316,-1.241667000000000,-78.61972200000000,21/01/2021
Zamora Chinchipe,120416,0,27,-4.120000000000000,-78.80000000000000,21/01/2021
Azuay,881394,14,364,-2.897414000000000,-79.00448100000000,22/01/2021
Bolívar,209933,1,86,-1.605556000000000,-79.00305600000000,22/01/2021
Carchi,186869,6,107,0.8121800000000000,-77.71633000000000,22/01/2021
Cañar,281396,4,103,-2.733333000000000,-78.83333300000000,22/01/2021
Chimborazo,524004,17,237,-1.674347000000000,-78.64829400000001,22/01/2021
Cotopaxi,488716,9,189,-0.9333330000000000,-78.61666700000001,22/01/2021
El Oro,715751,13,294,-3.266667000000000,-79.96666700000000,22/01/2021
Esmeraldas,591083,9,123,1.050000000000000,-79.20000000000000,22/01/2021
Galápagos,33042,1,11,-0.7999999999999999,-89.40000000000001,22/01/2021
Guayas,4387434,98,1856,-2.183333000000000,-79.88333299999999,22/01/2021
Imbabura,476257,9,187,0.3626780000000000,-78.13066700000000,22/01/2021
Loja,521154,10,174,-3.983333000000000,-79.20000000000000,22/01/2021
Los Ríos,921763,22,308,-1.800000000000000,-79.53333300000000,22/01/2021
Manabí,1562079,25,550,-1.056181000000000,-80.45521700000000,22/01/2021
Morona Santiago,196535,0,36,-2.300000000000000,-78.11666700000001,22/01/2021
Napo,133705,5,38,-0.9890000000000000,-77.81590000000000,22/01/2021
Orellana,161338,2,34,-0.4666670000000000,-76.96666700000000,22/01/2021
Pastaza,114202,3,26,-1.066667000000000,-78.00111099999999,22/01/2021
Pichincha,3228233,77,1261,-0.2186110000000000,-78.50972200000000,22/01/2021
Santa Elena,401178,10,127,-2.226700000000000,-80.85830000000000,22/01/2021
Sto. Domingo Tsáchilas,511151,9,172,-0.2541670000000000,-79.17194400000000,22/01/2021
Sucumbíos,230503,1,68,0.08472200000000002,-76.88277800000000,22/01/2021
Tungurahua,590600,15,331,-1.241667000000000,-78.61972200000000,22/01/2021
Zamora Chinchipe,120416,2,29,-4.120000000000000,-78.80000000000000,22/01/2021
Azuay,881394,13,377,-2.897414000000000,-79.00448100000000,23/01/2021
Bolívar,209933,4,90,-1.605556000000000,-79.00305600000000,23/01/2021
Carchi,186869,4,111,0.8121800000000000,-77.71633000000000,23/01/2021
Cañar,281396,7,110,-2.733333000000000,-78.83333300000000,23/01/2021
Chimborazo,524004,8,245,-1.674347000000000,-78.64829400000001,23/01/2021
Cotopaxi,488716,11,200,-0.9333330000000000,-78.61666700000001,23/01/2021
El Oro,715751,16,310,-3.266667000000000,-79.96666700000000,23/01/2021
Esmeraldas,591083,3,126,1.050000000000000,-79.20000000000000,23/01/2021
Galápagos,33042,0,11,-0.7999999999999999,-89.40000000000001,23/01/2021
Guayas,4387434,97,1953,-2.183333000000000,-79.88333299999999,23/01/2021
Imbabura,476257,9,196,0.3626780000000000,-78.13066700000000,23/01/2021
Loja,521154,7,181,-3.983333000000000,-79.20000000000000,23/01/2021
Los Ríos,921763,18,326,-1.800000000000000,-79.53333300000000,23/01/2021
Manabí,1562079,23,573,-1.056181000000000,-80.45521700000000,23/01/2021
Morona Santiago,196535,4,40,-2.300000000000000,-78.11666700000001,23/01/2021
Napo,133705,2,40,-0.9890000000000000,-77.81590000000000,23/01/2021
Orellana,161338,2,36,-0.4666670000000000,-76.96666700000000,23/01/2021
Pastaza,114202,1,27,-1.066667000000000,-78.00111099999999,23/01/2021
Pichincha,3228233,73,1334,-0.2186110000000000,-78.50972200000000,23/01/2021
Santa Elena,401178,3,130,-2.226700000000000,-80.85830000000000,23/01/2021
Sto. Domingo Tsáchilas,511151,9,181,-0.2541670000000000,-79.17194400000000,23/01/2021
Sucumbíos,230503,2,70,0.08472200000000002,-76.88277800000000,23/01/2021
Tungurahua,590600,18,349,-1.241667000000000,-78.61972200000000,23/01/2021
Zamora Chinchipe,120416,0,29,-4.120000000000000,-78.80000000000000,23/01/2021
Azuay,881394,22,399,-2.897414000000000,-79.00448100000000,24/01/2021
Bolívar,209933,4,94,-1.605556000000000,-79.00305600000000,24/01/2021
Carchi,186869,6,117,0.8121800000000000,-77.71633000000000,24/01/2021
Cañar,281396,5,115,-2.733333000000000,-78.83333300000000,24/01/2021
Chimborazo,524004,10,255,-1.674347000000000,-78.64829400000001,24/01/2021
Cotopaxi,488716,11,211,-0.9333330000000000,-78.61666700000001,24/01/2021
El Oro,715751,17,327,-3.266667000000000,-79.96666700000000,24/01/2021
Esmeraldas,591083,9,135,1.050000000000000,-79.20000000000000,24/01/2021
Galápagos,33042,1,12,-0.7999999999999999,-89.40000000000001,24/01/2021
Guayas,4387434,84,2037,-2.183333000000000,-79.88333299999999,24/01/2021
Imbabura,476257,5,201,0.3626780000000000,-78.13066700000000,24/01/2021
Loja,521154,7,188,-3.983333000000000,-79.20000000000000,24/01/2021
Los Ríos,921763,14,340,-1.800000000000000,-79.53333300000000,24/01/2021
Manabí,1562079,29,602,-1.056181000000000,-80.45521700000000,24/01/2021
Morona Santiago,196535,2,42,-2.300000000000000,-78.11666700000001,24/01/2021
Napo,133705,1,41,-0.9890000000000000,-77.81590000000000,24/01/2021
Orellana,161338,2,38,-0.4666670000000000,-76.96666700000000,24/01/2021
Pastaza,114202,1,28,-1.066667000000000,-78.00111099999999,24/01/2021
Pichincha,3228233,59,1393,-0.2186110000000000,-78.50972200000000,24/01/2021
Santa Elena,401178,7,137,-2.226700000000000,-80.85830000000000,24/01/2021
Sto. Domingo Tsáchilas,511151,14,195,-0.2541670000000000,-79.17194400000000,24/01/2021
Sucumbíos,230503,0,70,0.08472200000000002,-76.88277800000000,24/01/2021
Tungurahua,590600,18,367,-1.241667000000000,-78.61972200000000,24/01/2021
Zamora Chinchipe,120416,0,29,-4.120000000000000,-78.80000000000000,24/01/2021
Azuay,881394,11,410,-2.897414000000000,-79.00448100000000,25/01/2021
Bolívar,209933,1,95,-1.605556000000000,-79.00305600000000,25/01/2021
Carchi,186869,8,125,0.8121800000000000,-77.71633000000000,25/01/2021
Cañar,281396,6,121,-2.733333000000000,-78.83333300000000,25/01/2021
Chimborazo,524004,9,264,-1.674347000000000,-78.64829400000001,25/01/2021
Cotopaxi,488716,5,216,-0.9333330000000000,-78.61666700000001,25/01/2021
El Oro,715751,14,341,-3.266667000000000,-79.96666700000000,25/01/2021
Esmeraldas,591083,7,142,1.050000000000000,-79.20000000000000,25/01/2021
Galápagos,33042,0,12,-0.7999999999999999,-89.40000000000001,25/01/2021
Guayas,4387434,92,2129,-2.183333000000000,-79.88333299999999,25/01/2021
Imbabura,476257,10,211,0.3626780000000000,-78.13066700000000,25/01/2021
Loja,521154,10,198,-3.983333000000000,-79.20000000000000,25/01/2021
Los Ríos,921763,23,363,-1.800000000000000,-79.53333300000000,25/01/2021
Manabí,1562079,26,628,-1.056181000000000,-80.45521700000000,25/01/2021
Morona Santiago,196535,0,42,-2.300000000000000,-78.11666700000001,25/01/2021
Napo,133705,1,42,-0.9890000000000000,-77.81590000000000,25/01/2021
Orellana,161338,3,41,-0.4666670000000000,-76.96666700000000,25/01/2021
Pastaza,114202,2,30,-1.066667000000000,-78.00111099999999,25/01/2021
Pichincha,3228233,47,1440,-0.2186110000000000,-78.50972200000000,25/01/2021
Santa Elena,401178,9,146,-2.226700000000000,-80.85830000000000,25/01/2021
Sto. Domingo Tsáchilas,511151,4,199,-0.2541670000000000,-79.17194400000000,25/01/2021
Sucumbíos,230503,1,71,0.08472200000000002,-76.88277800000000,25/01/2021
Tungurahua,590600,8,375,-1.241667000000000,-78.61972200000000,25/01/2021
Zamora Chinchipe,120416,0,29,-4.120000000000000,-78.80000000000000,25/01/2021
Azuay,881394,15,425,-2.897414000000000,-79.00448100000000,26/01/2021
Bolívar,209933,4,99,-1.605556000000000,-79.00305600000000,26/01/2021
Carchi,186869,5,130,0.8121800000000000,-77.71633000000000,26/01/2021
Cañar,281396,3,124,-2.733333000000000,-78.83333300000000,26/01/2021
Chimborazo,524004,4,268,-1.674347000000000,-78.64829400000001,26/01/2021
Cotopaxi,488716,15,231,-0.9333330000000000,-78.61666700000001,26/01/2021
El Oro,715751,14,355,-3.266667000000000,-79.96666700000000,26/01/2021
Esmeraldas,591083,4,146,1.050000000000000,-79.20000000000000,26/01/2021
Galápagos,33042,0,12,-0.7999999999999999,-89.40000000000001,26/01/2021
Guayas,4387434,92,2221,-2.183333000000000,-79.88333299999999,26/01/2021
Imbabura,476257,7,218,0.3626780000000000,-78.13066700000000,26/01/2021
Loja,521154,10,208,-3.983333000000000,-79.20000000000000,26/01/2021
Los Ríos,921763,13,376,-1.800000000000000,-79.53333300000000,26/01/2021
Manabí,1562079,27,655,-1.056181000000000,-80.45521700000000,26/01/2021
Morona Santiago,196535,0,42,-2.300000000000000,-78.11666700000001,26/01/2021
Napo,133705,4,46,-0.9890000000000000,-77.81590000000000,26/01/2021
Orellana,161338,1,42,-0.4666670000000000,-76.96666700000000,26/01/2021
Pastaza,114202,3,33,-1.066667000000000,-78.00111099999999,26/01/2021
Pichincha,3228233,66,1506,-0.2186110000000000,-78.50972200000000,26/01/2021
Santa Elena,401178,10,156,-2.226700000000000,-80.85830000000000,26/01/2021
Sto. Domingo Tsáchilas,511151,11,210,-0.2541670000000000,-79.17194400000000,26/01/2021
Sucumbíos,230503,1,72,0.08472200000000002,-76.88277800000000,26/01/2021
Tungurahua,590600,13,388,-1.241667000000000,-78.61972200000000,26/01/2021
Zamora Chinchipe,120416,1,30,-4.120000000000000,-78.80000000000000,26/01/2021
Azuay,881394,25,450,-2.897414000000000,-79.00448100000000,27/01/2021
