provincia,total,acumuladas,lat,lng,created_at
Sto. Domingo Tsáchilas,2,86,-0.2541670000000000,-79.17194400000000,16/01/2016
Sucumbíos,0,33,0.08472200000000002,-76.88277800000000,16/01/2016
Tungurahua,7,128,-1.241667000000000,-78.61972200000000,16/01/2016
Zamora Chinchipe,0,12,-4.120000000000000,-78.80000000000000,16/01/2016
Azuay,8,169,-2.897414000000000,-79.00448100000000,17/01/2016
Bolívar,1,28,-1.605556000000000,-79.00305600000000,17/01/2016
Carchi,0,29,0.8121800000000000,-77.71633000000000,17/01/2016
Cañar,2,47,-2.733333000000000,-78.83333300000000,17/01/2016
Chimborazo,4,90,-1.674347000000000,-78.64829400000001,17/01/2016
Cotopaxi,7,74,-0.9333330000000000,-78.61666700000001,17/01/2016
El Oro,6,137,-3.266667000000000,-79.96666700000000,17/01/2016
Esmeraldas,5,75,1.050000000000000,-79.20000000000000,17/01/2016
Galápagos,1,6,-0.7999999999999999,-89.40000000000001,17/01/2016
Guayas,42,922,-2.183333000000000,-79.88333299999999,17/01/2016
Imbabura,8,86,0.3626780000000000,-78.13066700000000,17/01/2016
Loja,3,100,-3.983333000000000,-79.20000000000000,17/01/2016
Los Ríos,8,159,-1.800000000000000,-79.53333300000000,17/01/2016
Manabí,15,257,-1.056181000000000,-80.45521700000000,17/01/2016
Morona Santiago,1,17,-2.300000000000000,-78.11666700000001,17/01/2016
Napo,0,17,-0.9890000000000000,-77.81590000000000,17/01/2016
Orellana,2,21,-0.4666670000000000,-76.96666700000000,17/01/2016
Otro,0,0,0,0,17/01/2016
Pastaza,0,11,-1.066667000000000,-78.00111099999999,17/01/2016
Pichincha,47,547,-0.2186110000000000,-78.50972200000000,17/01/2016
Santa Elena,5,61,-2.226700000000000,-80.85830000000000,17/01/2016
Sto. Domingo Tsáchilas,7,93,-0.2541670000000000,-79.17194400000000,17/01/2016
Sucumbíos,1,34,0.08472200000000002,-76.88277800000000,17/01/2016
Tungurahua,7,135,-1.241667000000000,-78.61972200000000,17/01/2016
Zamora Chinchipe,1,13,-4.120000000000000,-78.80000000000000,17/01/2016
Azuay,16,185,-2.897414000000000,-79.00448100000000,18/01/2016
Bolívar,1,29,-1.605556000000000,-79.00305600000000,18/01/2016
Carchi,4,33,0.8121800000000000,-77.71633000000000,18/01/2016
Cañar,1,48,-2.733333000000000,-78.83333300000000,18/01/2016
Chimborazo,5,95,-1.674347000000000,-78.64829400000001,18/01/2016
Cotopaxi,4,78,-0.9333330000000000,-78.61666700000001,18/01/2016
El Oro,4,141,-3.266667000000000,-79.96666700000000,18/01/2016
Esmeraldas,3,78,1.050000000000000,-79.20000000000000,18/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,18/01/2016
Guayas,55,977,-2.183333000000000,-79.88333299999999,18/01/2016
Imbabura,6,92,0.3626780000000000,-78.13066700000000,18/01/2016
Loja,7,107,-3.983333000000000,-79.20000000000000,18/01/2016
Los Ríos,8,167,-1.800000000000000,-79.53333300000000,18/01/2016
Manabí,13,270,-1.056181000000000,-80.45521700000000,18/01/2016
Morona Santiago,1,18,-2.300000000000000,-78.11666700000001,18/01/2016
Napo,2,19,-0.9890000000000000,-77.81590000000000,18/01/2016
Orellana,1,22,-0.4666670000000000,-76.96666700000000,18/01/2016
Otro,0,0,0,0,18/01/2016
Pastaza,1,12,-1.066667000000000,-78.00111099999999,18/01/2016
Pichincha,38,585,-0.2186110000000000,-78.50972200000000,18/01/2016
Santa Elena,1,62,-2.226700000000000,-80.85830000000000,18/01/2016
Sto. Domingo Tsáchilas,6,99,-0.2541670000000000,-79.17194400000000,18/01/2016
Sucumbíos,2,36,0.08472200000000002,-76.88277800000000,18/01/2016
Tungurahua,8,143,-1.241667000000000,-78.61972200000000,18/01/2016
Zamora Chinchipe,0,13,-4.120000000000000,-78.80000000000000,18/01/2016
Azuay,12,197,-2.897414000000000,-79.00448100000000,19/01/2016
Bolívar,4,33,-1.605556000000000,-79.00305600000000,19/01/2016
Carchi,1,34,0.8121800000000000,-77.71633000000000,19/01/2016
Cañar,3,51,-2.733333000000000,-78.83333300000000,19/01/2016
Chimborazo,4,99,-1.674347000000000,-78.64829400000001,19/01/2016
Cotopaxi,5,83,-0.9333330000000000,-78.61666700000001,19/01/2016
El Oro,6,147,-3.266667000000000,-79.96666700000000,19/01/2016
Esmeraldas,1,79,1.050000000000000,-79.20000000000000,19/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,19/01/2016
Guayas,51,1028,-2.183333000000000,-79.88333299999999,19/01/2016
Imbabura,3,95,0.3626780000000000,-78.13066700000000,19/01/2016
Loja,4,111,-3.983333000000000,-79.20000000000000,19/01/2016
Los Ríos,6,173,-1.800000000000000,-79.53333300000000,19/01/2016
Manabí,26,296,-1.056181000000000,-80.45521700000000,19/01/2016
Morona Santiago,1,19,-2.300000000000000,-78.11666700000001,19/01/2016
Napo,0,19,-0.9890000000000000,-77.81590000000000,19/01/2016
Orellana,1,23,-0.4666670000000000,-76.96666700000000,19/01/2016
Otro,0,0,0,0,19/01/2016
Pastaza,1,13,-1.066667000000000,-78.00111099999999,19/01/2016
Pichincha,24,609,-0.2186110000000000,-78.50972200000000,19/01/2016
Santa Elena,5,67,-2.226700000000000,-80.85830000000000,19/01/2016
Sto. Domingo Tsáchilas,6,105,-0.2541670000000000,-79.17194400000000,19/01/2016
Sucumbíos,3,39,0.08472200000000002,-76.88277800000000,19/01/2016
Tungurahua,3,146,-1.241667000000000,-78.61972200000000,19/01/2016
Zamora Chinchipe,0,13,-4.120000000000000,-78.80000000000000,19/01/2016
Azuay,12,209,-2.897414000000000,-79.00448100000000,20/01/2016
Bolívar,2,35,-1.605556000000000,-79.00305600000000,20/01/2016
Carchi,1,35,0.8121800000000000,-77.71633000000000,20/01/2016
Cañar,1,52,-2.733333000000000,-78.83333300000000,20/01/2016
Chimborazo,4,103,-1.674347000000000,-78.64829400000001,20/01/2016
Cotopaxi,6,89,-0.9333330000000000,-78.61666700000001,20/01/2016
El Oro,6,153,-3.266667000000000,-79.96666700000000,20/01/2016
Esmeraldas,3,82,1.050000000000000,-79.20000000000000,20/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,20/01/2016
Guayas,57,1085,-2.183333000000000,-79.88333299999999,20/01/2016
Imbabura,7,102,0.3626780000000000,-78.13066700000000,20/01/2016
Loja,6,117,-3.983333000000000,-79.20000000000000,20/01/2016
Los Ríos,7,180,-1.800000000000000,-79.53333300000000,20/01/2016
Manabí,16,312,-1.056181000000000,-80.45521700000000,20/01/2016
Morona Santiago,2,21,-2.300000000000000,-78.11666700000001,20/01/2016
Napo,1,20,-0.9890000000000000,-77.81590000000000,20/01/2016
Orellana,0,23,-0.4666670000000000,-76.96666700000000,20/01/2016
Otro,0,0,0,0,20/01/2016
Pastaza,0,13,-1.066667000000000,-78.00111099999999,20/01/2016
Pichincha,27,636,-0.2186110000000000,-78.50972200000000,20/01/2016
Santa Elena,2,69,-2.226700000000000,-80.85830000000000,20/01/2016
Sto. Domingo Tsáchilas,6,111,-0.2541670000000000,-79.17194400000000,20/01/2016
Sucumbíos,0,39,0.08472200000000002,-76.88277800000000,20/01/2016
Tungurahua,6,152,-1.241667000000000,-78.61972200000000,20/01/2016
Zamora Chinchipe,0,13,-4.120000000000000,-78.80000000000000,20/01/2016
Azuay,12,221,-2.897414000000000,-79.00448100000000,21/01/2016
Bolívar,3,38,-1.605556000000000,-79.00305600000000,21/01/2016
Carchi,4,39,0.8121800000000000,-77.71633000000000,21/01/2016
Cañar,5,57,-2.733333000000000,-78.83333300000000,21/01/2016
Chimborazo,11,114,-1.674347000000000,-78.64829400000001,21/01/2016
Cotopaxi,4,93,-0.9333330000000000,-78.61666700000001,21/01/2016
El Oro,8,161,-3.266667000000000,-79.96666700000000,21/01/2016
Esmeraldas,4,86,1.050000000000000,-79.20000000000000,21/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,21/01/2016
Guayas,63,1148,-2.183333000000000,-79.88333299999999,21/01/2016
Imbabura,5,107,0.3626780000000000,-78.13066700000000,21/01/2016
Loja,5,122,-3.983333000000000,-79.20000000000000,21/01/2016
Los Ríos,5,185,-1.800000000000000,-79.53333300000000,21/01/2016
Manabí,14,326,-1.056181000000000,-80.45521700000000,21/01/2016
Morona Santiago,2,23,-2.300000000000000,-78.11666700000001,21/01/2016
Napo,0,20,-0.9890000000000000,-77.81590000000000,21/01/2016
Orellana,0,23,-0.4666670000000000,-76.96666700000000,21/01/2016
Otro,0,0,0,0,21/01/2016
Pastaza,1,14,-1.066667000000000,-78.00111099999999,21/01/2016
Pichincha,33,669,-0.2186110000000000,-78.50972200000000,21/01/2016
Santa Elena,4,73,-2.226700000000000,-80.85830000000000,21/01/2016
Sto. Domingo Tsáchilas,5,116,-0.2541670000000000,-79.17194400000000,21/01/2016
Sucumbíos,1,40,0.08472200000000002,-76.88277800000000,21/01/2016
Tungurahua,8,160,-1.241667000000000,-78.61972200000000,21/01/2016
Zamora Chinchipe,0,13,-4.120000000000000,-78.80000000000000,21/01/2016
Azuay,7,228,-2.897414000000000,-79.00448100000000,22/01/2016
Bolívar,0,38,-1.605556000000000,-79.00305600000000,22/01/2016
Carchi,1,40,0.8121800000000000,-77.71633000000000,22/01/2016
Cañar,2,59,-2.733333000000000,-78.83333300000000,22/01/2016
Chimborazo,9,123,-1.674347000000000,-78.64829400000001,22/01/2016
Cotopaxi,2,95,-0.9333330000000000,-78.61666700000001,22/01/2016
El Oro,5,166,-3.266667000000000,-79.96666700000000,22/01/2016
Esmeraldas,1,87,1.050000000000000,-79.20000000000000,22/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,22/01/2016
Guayas,42,1190,-2.183333000000000,-79.88333299999999,22/01/2016
Imbabura,0,107,0.3626780000000000,-78.13066700000000,22/01/2016
Loja,8,130,-3.983333000000000,-79.20000000000000,22/01/2016
Los Ríos,10,195,-1.800000000000000,-79.53333300000000,22/01/2016
Manabí,22,348,-1.056181000000000,-80.45521700000000,22/01/2016
Morona Santiago,1,24,-2.300000000000000,-78.11666700000001,22/01/2016
Napo,1,21,-0.9890000000000000,-77.81590000000000,22/01/2016
Orellana,1,24,-0.4666670000000000,-76.96666700000000,22/01/2016
Otro,0,0,0,0,22/01/2016
Pastaza,1,15,-1.066667000000000,-78.00111099999999,22/01/2016
Pichincha,23,692,-0.2186110000000000,-78.50972200000000,22/01/2016
Santa Elena,2,75,-2.226700000000000,-80.85830000000000,22/01/2016
Sto. Domingo Tsáchilas,4,120,-0.2541670000000000,-79.17194400000000,22/01/2016
Sucumbíos,0,40,0.08472200000000002,-76.88277800000000,22/01/2016
Tungurahua,8,168,-1.241667000000000,-78.61972200000000,22/01/2016
Zamora Chinchipe,0,13,-4.120000000000000,-78.80000000000000,22/01/2016
Azuay,12,240,-2.897414000000000,-79.00448100000000,23/01/2016
Bolívar,1,39,-1.605556000000000,-79.00305600000000,23/01/2016
Carchi,6,46,0.8121800000000000,-77.71633000000000,23/01/2016
Cañar,3,62,-2.733333000000000,-78.83333300000000,23/01/2016
Chimborazo,5,128,-1.674347000000000,-78.64829400000001,23/01/2016
Cotopaxi,10,105,-0.9333330000000000,-78.61666700000001,23/01/2016
El Oro,6,172,-3.266667000000000,-79.96666700000000,23/01/2016
Esmeraldas,2,89,1.050000000000000,-79.20000000000000,23/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,23/01/2016
Guayas,47,1237,-2.183333000000000,-79.88333299999999,23/01/2016
Imbabura,4,111,0.3626780000000000,-78.13066700000000,23/01/2016
Loja,7,137,-3.983333000000000,-79.20000000000000,23/01/2016
Los Ríos,10,205,-1.800000000000000,-79.53333300000000,23/01/2016
Manabí,15,363,-1.056181000000000,-80.45521700000000,23/01/2016
Morona Santiago,2,26,-2.300000000000000,-78.11666700000001,23/01/2016
Napo,0,21,-0.9890000000000000,-77.81590000000000,23/01/2016
Orellana,2,26,-0.4666670000000000,-76.96666700000000,23/01/2016
Otro,0,0,0,0,23/01/2016
Pastaza,3,18,-1.066667000000000,-78.00111099999999,23/01/2016
Pichincha,25,717,-0.2186110000000000,-78.50972200000000,23/01/2016
Santa Elena,4,79,-2.226700000000000,-80.85830000000000,23/01/2016
Sto. Domingo Tsáchilas,4,124,-0.2541670000000000,-79.17194400000000,23/01/2016
Sucumbíos,1,41,0.08472200000000002,-76.88277800000000,23/01/2016
Tungurahua,4,172,-1.241667000000000,-78.61972200000000,23/01/2016
Zamora Chinchipe,1,14,-4.120000000000000,-78.80000000000000,23/01/2016
Azuay,11,251,-2.897414000000000,-79.00448100000000,24/01/2016
Bolívar,1,40,-1.605556000000000,-79.00305600000000,24/01/2016
Carchi,2,48,0.8121800000000000,-77.71633000000000,24/01/2016
Cañar,3,65,-2.733333000000000,-78.83333300000000,24/01/2016
Chimborazo,6,134,-1.674347000000000,-78.64829400000001,24/01/2016
Cotopaxi,5,110,-0.9333330000000000,-78.61666700000001,24/01/2016
El Oro,6,178,-3.266667000000000,-79.96666700000000,24/01/2016
Esmeraldas,5,94,1.050000000000000,-79.20000000000000,24/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,24/01/2016
Guayas,48,1285,-2.183333000000000,-79.88333299999999,24/01/2016
Imbabura,9,120,0.3626780000000000,-78.13066700000000,24/01/2016
Loja,6,143,-3.983333000000000,-79.20000000000000,24/01/2016
Los Ríos,14,219,-1.800000000000000,-79.53333300000000,24/01/2016
Manabí,15,378,-1.056181000000000,-80.45521700000000,24/01/2016
Morona Santiago,2,28,-2.300000000000000,-78.11666700000001,24/01/2016
Napo,0,21,-0.9890000000000000,-77.81590000000000,24/01/2016
Orellana,0,26,-0.4666670000000000,-76.96666700000000,24/01/2016
Otro,0,0,0,0,24/01/2016
Pastaza,0,18,-1.066667000000000,-78.00111099999999,24/01/2016
Pichincha,37,754,-0.2186110000000000,-78.50972200000000,24/01/2016
Santa Elena,1,80,-2.226700000000000,-80.85830000000000,24/01/2016
Sto. Domingo Tsáchilas,8,132,-0.2541670000000000,-79.17194400000000,24/01/2016
Sucumbíos,5,46,0.08472200000000002,-76.88277800000000,24/01/2016
Tungurahua,12,184,-1.241667000000000,-78.61972200000000,24/01/2016
Zamora Chinchipe,0,14,-4.120000000000000,-78.80000000000000,24/01/2016
Azuay,6,257,-2.897414000000000,-79.00448100000000,25/01/2016
Bolívar,2,42,-1.605556000000000,-79.00305600000000,25/01/2016
Carchi,1,49,0.8121800000000000,-77.71633000000000,25/01/2016
Cañar,2,67,-2.733333000000000,-78.83333300000000,25/01/2016
Chimborazo,7,141,-1.674347000000000,-78.64829400000001,25/01/2016
Cotopaxi,9,119,-0.9333330000000000,-78.61666700000001,25/01/2016
El Oro,11,189,-3.266667000000000,-79.96666700000000,25/01/2016
Esmeraldas,8,102,1.050000000000000,-79.20000000000000,25/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,25/01/2016
Guayas,64,1349,-2.183333000000000,-79.88333299999999,25/01/2016
Imbabura,5,125,0.3626780000000000,-78.13066700000000,25/01/2016
Loja,5,148,-3.983333000000000,-79.20000000000000,25/01/2016
Los Ríos,11,230,-1.800000000000000,-79.53333300000000,25/01/2016
Manabí,12,390,-1.056181000000000,-80.45521700000000,25/01/2016
Morona Santiago,1,29,-2.300000000000000,-78.11666700000001,25/01/2016
Napo,3,24,-0.9890000000000000,-77.81590000000000,25/01/2016
Orellana,2,28,-0.4666670000000000,-76.96666700000000,25/01/2016
Otro,0,0,0,0,25/01/2016
Pastaza,1,19,-1.066667000000000,-78.00111099999999,25/01/2016
Pichincha,41,795,-0.2186110000000000,-78.50972200000000,25/01/2016
Santa Elena,4,84,-2.226700000000000,-80.85830000000000,25/01/2016
Sto. Domingo Tsáchilas,5,137,-0.2541670000000000,-79.17194400000000,25/01/2016
Sucumbíos,0,46,0.08472200000000002,-76.88277800000000,25/01/2016
Tungurahua,10,194,-1.241667000000000,-78.61972200000000,25/01/2016
Zamora Chinchipe,1,15,-4.120000000000000,-78.80000000000000,25/01/2016
Azuay,13,270,-2.897414000000000,-79.00448100000000,26/01/2016
Bolívar,3,45,-1.605556000000000,-79.00305600000000,26/01/2016
Carchi,1,50,0.8121800000000000,-77.71633000000000,26/01/2016
Cañar,4,71,-2.733333000000000,-78.83333300000000,26/01/2016
Chimborazo,4,145,-1.674347000000000,-78.64829400000001,26/01/2016
Cotopaxi,1,120,-0.9333330000000000,-78.61666700000001,26/01/2016
El Oro,5,194,-3.266667000000000,-79.96666700000000,26/01/2016
Esmeraldas,4,106,1.050000000000000,-79.20000000000000,26/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,26/01/2016
Guayas,53,1402,-2.183333000000000,-79.88333299999999,26/01/2016
Imbabura,6,131,0.3626780000000000,-78.13066700000000,26/01/2016
Loja,9,157,-3.983333000000000,-79.20000000000000,26/01/2016
Los Ríos,12,242,-1.800000000000000,-79.53333300000000,26/01/2016
Manabí,21,411,-1.056181000000000,-80.45521700000000,26/01/2016
Morona Santiago,6,35,-2.300000000000000,-78.11666700000001,26/01/2016
Napo,0,24,-0.9890000000000000,-77.81590000000000,26/01/2016
Orellana,0,28,-0.4666670000000000,-76.96666700000000,26/01/2016
Otro,0,0,0,0,26/01/2016
Pastaza,0,19,-1.066667000000000,-78.00111099999999,26/01/2016
Pichincha,28,823,-0.2186110000000000,-78.50972200000000,26/01/2016
Santa Elena,2,86,-2.226700000000000,-80.85830000000000,26/01/2016
Sto. Domingo Tsáchilas,5,142,-0.2541670000000000,-79.17194400000000,26/01/2016
Sucumbíos,1,47,0.08472200000000002,-76.88277800000000,26/01/2016
Tungurahua,6,200,-1.241667000000000,-78.61972200000000,26/01/2016
Zamora Chinchipe,0,15,-4.120000000000000,-78.80000000000000,26/01/2016
Azuay,10,280,-2.897414000000000,-79.00448100000000,27/01/2016
Bolívar,3,48,-1.605556000000000,-79.00305600000000,27/01/2016
Carchi,2,52,0.8121800000000000,-77.71633000000000,27/01/2016
Cañar,1,72,-2.733333000000000,-78.83333300000000,27/01/2016
Chimborazo,6,151,-1.674347000000000,-78.64829400000001,27/01/2016
Cotopaxi,4,124,-0.9333330000000000,-78.61666700000001,27/01/2016
El Oro,4,198,-3.266667000000000,-79.96666700000000,27/01/2016
Esmeraldas,2,108,1.050000000000000,-79.20000000000000,27/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,27/01/2016
Guayas,53,1455,-2.183333000000000,-79.88333299999999,27/01/2016
Imbabura,3,134,0.3626780000000000,-78.13066700000000,27/01/2016
Loja,4,161,-3.983333000000000,-79.20000000000000,27/01/2016
Los Ríos,9,251,-1.800000000000000,-79.53333300000000,27/01/2016
Manabí,22,433,-1.056181000000000,-80.45521700000000,27/01/2016
Morona Santiago,2,37,-2.300000000000000,-78.11666700000001,27/01/2016
Napo,1,25,-0.9890000000000000,-77.81590000000000,27/01/2016
Orellana,1,29,-0.4666670000000000,-76.96666700000000,27/01/2016
Otro,0,0,0,0,27/01/2016
Pastaza,0,19,-1.066667000000000,-78.00111099999999,27/01/2016
Pichincha,35,858,-0.2186110000000000,-78.50972200000000,27/01/2016
Santa Elena,1,87,-2.226700000000000,-80.85830000000000,27/01/2016
Sto. Domingo Tsáchilas,2,144,-0.2541670000000000,-79.17194400000000,27/01/2016
Sucumbíos,0,47,0.08472200000000002,-76.88277800000000,27/01/2016
Tungurahua,10,210,-1.241667000000000,-78.61972200000000,27/01/2016
Zamora Chinchipe,0,15,-4.120000000000000,-78.80000000000000,27/01/2016
Azuay,9,289,-2.897414000000000,-79.00448100000000,28/01/2016
Bolívar,1,49,-1.605556000000000,-79.00305600000000,28/01/2016
Carchi,1,53,0.8121800000000000,-77.71633000000000,28/01/2016
Cañar,1,73,-2.733333000000000,-78.83333300000000,28/01/2016
Chimborazo,7,158,-1.674347000000000,-78.64829400000001,28/01/2016
Cotopaxi,8,132,-0.9333330000000000,-78.61666700000001,28/01/2016
El Oro,9,207,-3.266667000000000,-79.96666700000000,28/01/2016
Esmeraldas,2,110,1.050000000000000,-79.20000000000000,28/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,28/01/2016
Guayas,46,1501,-2.183333000000000,-79.88333299999999,28/01/2016
Imbabura,6,140,0.3626780000000000,-78.13066700000000,28/01/2016
Loja,3,164,-3.983333000000000,-79.20000000000000,28/01/2016
Los Ríos,8,259,-1.800000000000000,-79.53333300000000,28/01/2016
Manabí,12,445,-1.056181000000000,-80.45521700000000,28/01/2016
Morona Santiago,1,38,-2.300000000000000,-78.11666700000001,28/01/2016
Napo,0,25,-0.9890000000000000,-77.81590000000000,28/01/2016
Orellana,1,30,-0.4666670000000000,-76.96666700000000,28/01/2016
Otro,0,0,0,0,28/01/2016
Pastaza,0,19,-1.066667000000000,-78.00111099999999,28/01/2016
Pichincha,19,877,-0.2186110000000000,-78.50972200000000,28/01/2016
Santa Elena,3,90,-2.226700000000000,-80.85830000000000,28/01/2016
Sto. Domingo Tsáchilas,5,149,-0.2541670000000000,-79.17194400000000,28/01/2016
Sucumbíos,2,49,0.08472200000000002,-76.88277800000000,28/01/2016
Tungurahua,10,220,-1.241667000000000,-78.61972200000000,28/01/2016
Zamora Chinchipe,0,15,-4.120000000000000,-78.80000000000000,28/01/2016
Azuay,10,299,-2.897414000000000,-79.00448100000000,29/01/2016
Bolívar,3,52,-1.605556000000000,-79.00305600000000,29/01/2016
Carchi,3,56,0.8121800000000000,-77.71633000000000,29/01/2016
Cañar,5,78,-2.733333000000000,-78.83333300000000,29/01/2016
Chimborazo,3,161,-1.674347000000000,-78.64829400000001,29/01/2016
Cotopaxi,7,139,-0.9333330000000000,-78.61666700000001,29/01/2016
El Oro,9,216,-3.266667000000000,-79.96666700000000,29/01/2016
Esmeraldas,7,117,1.050000000000000,-79.20000000000000,29/01/2016
Galápagos,0,6,-0.7999999999999999,-89.40000000000001,29/01/2016
Guayas,57,1558,-2.183333000000000,-79.88333299999999,29/01/2016
Imbabura,4,144,0.3626780000000000,-78.13066700000000,29/01/2016
Loja,9,173,-3.983333000000000,-79.20000000000000,29/01/2016
Los Ríos,13,272,-1.800000000000000,-79.53333300000000,29/01/2016
Manabí,16,461,-1.056181000000000,-80.45521700000000,29/01/2016
