provincia,total,acumuladas,lat,lng,created_at
Esmeraldas,3,797,1.050000000000000,-79.20000000000000,13/07/2017
Galápagos,0,28,-0.7999999999999999,-89.40000000000001,13/07/2017
Guayas,64,11512,-2.183333000000000,-79.88333299999999,13/07/2017
Imbabura,3,1121,0.3626780000000000,-78.13066700000000,13/07/2017
Loja,10,1263,-3.983333000000000,-79.20000000000000,13/07/2017
Los Ríos,7,1862,-1.800000000000000,-79.53333300000000,13/07/2017
Manabí,11,3329,-1.056181000000000,-80.45521700000000,13/07/2017
Morona Santiago,1,253,-2.300000000000000,-78.11666700000001,13/07/2017
Napo,2,197,-0.9890000000000000,-77.81590000000000,13/07/2017
Orellana,0,194,-0.4666670000000000,-76.96666700000000,13/07/2017
Otro,0,2,0,0,13/07/2017
Pastaza,1,148,-1.066667000000000,-78.00111099999999,13/07/2017
Pichincha,49,6748,-0.2186110000000000,-78.50972200000000,13/07/2017
Santa Elena,0,761,-2.226700000000000,-80.85830000000000,13/07/2017
Sto. Domingo Tsáchilas,8,1058,-0.2541670000000000,-79.17194400000000,13/07/2017
Sucumbíos,0,322,0.08472200000000002,-76.88277800000000,13/07/2017
Tungurahua,4,1486,-1.241667000000000,-78.61972200000000,13/07/2017
Zamora Chinchipe,0,125,-4.120000000000000,-78.80000000000000,13/07/2017
Azuay,11,2089,-2.897414000000000,-79.00448100000000,14/07/2017
Bolívar,0,433,-1.605556000000000,-79.00305600000000,14/07/2017
Carchi,4,355,0.8121800000000000,-77.71633000000000,14/07/2017
Cañar,1,577,-2.733333000000000,-78.83333300000000,14/07/2017
Chimborazo,6,1303,-1.674347000000000,-78.64829400000001,14/07/2017
Cotopaxi,3,1014,-0.9333330000000000,-78.61666700000001,14/07/2017
El Oro,8,1567,-3.266667000000000,-79.96666700000000,14/07/2017
Esmeraldas,2,799,1.050000000000000,-79.20000000000000,14/07/2017
Galápagos,0,28,-0.7999999999999999,-89.40000000000001,14/07/2017
Guayas,60,11572,-2.183333000000000,-79.88333299999999,14/07/2017
Imbabura,4,1125,0.3626780000000000,-78.13066700000000,14/07/2017
Loja,8,1271,-3.983333000000000,-79.20000000000000,14/07/2017
Los Ríos,18,1880,-1.800000000000000,-79.53333300000000,14/07/2017
Manabí,20,3349,-1.056181000000000,-80.45521700000000,14/07/2017
Morona Santiago,0,253,-2.300000000000000,-78.11666700000001,14/07/2017
Napo,0,197,-0.9890000000000000,-77.81590000000000,14/07/2017
Orellana,1,195,-0.4666670000000000,-76.96666700000000,14/07/2017
Otro,0,2,0,0,14/07/2017
Pastaza,0,148,-1.066667000000000,-78.00111099999999,14/07/2017
Pichincha,47,6795,-0.2186110000000000,-78.50972200000000,14/07/2017
Santa Elena,3,764,-2.226700000000000,-80.85830000000000,14/07/2017
Sto. Domingo Tsáchilas,2,1060,-0.2541670000000000,-79.17194400000000,14/07/2017
Sucumbíos,1,323,0.08472200000000002,-76.88277800000000,14/07/2017
Tungurahua,10,1496,-1.241667000000000,-78.61972200000000,14/07/2017
Zamora Chinchipe,1,126,-4.120000000000000,-78.80000000000000,14/07/2017
Azuay,13,2102,-2.897414000000000,-79.00448100000000,15/07/2017
Bolívar,0,433,-1.605556000000000,-79.00305600000000,15/07/2017
Carchi,1,356,0.8121800000000000,-77.71633000000000,15/07/2017
Cañar,2,579,-2.733333000000000,-78.83333300000000,15/07/2017
Chimborazo,6,1309,-1.674347000000000,-78.64829400000001,15/07/2017
Cotopaxi,6,1020,-0.9333330000000000,-78.61666700000001,15/07/2017
El Oro,11,1578,-3.266667000000000,-79.96666700000000,15/07/2017
Esmeraldas,3,802,1.050000000000000,-79.20000000000000,15/07/2017
Galápagos,0,28,-0.7999999999999999,-89.40000000000001,15/07/2017
Guayas,60,11632,-2.183333000000000,-79.88333299999999,15/07/2017
Imbabura,4,1129,0.3626780000000000,-78.13066700000000,15/07/2017
Loja,7,1278,-3.983333000000000,-79.20000000000000,15/07/2017
Los Ríos,13,1893,-1.800000000000000,-79.53333300000000,15/07/2017
Manabí,19,3368,-1.056181000000000,-80.45521700000000,15/07/2017
Morona Santiago,1,254,-2.300000000000000,-78.11666700000001,15/07/2017
Napo,2,199,-0.9890000000000000,-77.81590000000000,15/07/2017
Orellana,1,196,-0.4666670000000000,-76.96666700000000,15/07/2017
Otro,0,2,0,0,15/07/2017
Pastaza,1,149,-1.066667000000000,-78.00111099999999,15/07/2017
Pichincha,29,6824,-0.2186110000000000,-78.50972200000000,15/07/2017
Santa Elena,3,767,-2.226700000000000,-80.85830000000000,15/07/2017
Sto. Domingo Tsáchilas,3,1063,-0.2541670000000000,-79.17194400000000,15/07/2017
Sucumbíos,2,325,0.08472200000000002,-76.88277800000000,15/07/2017
Tungurahua,4,1500,-1.241667000000000,-78.61972200000000,15/07/2017
Zamora Chinchipe,0,126,-4.120000000000000,-78.80000000000000,15/07/2017
Azuay,12,2114,-2.897414000000000,-79.00448100000000,16/07/2017
Bolívar,2,435,-1.605556000000000,-79.00305600000000,16/07/2017
Carchi,1,357,0.8121800000000000,-77.71633000000000,16/07/2017
Cañar,5,584,-2.733333000000000,-78.83333300000000,16/07/2017
Chimborazo,8,1317,-1.674347000000000,-78.64829400000001,16/07/2017
Cotopaxi,3,1023,-0.9333330000000000,-78.61666700000001,16/07/2017
El Oro,11,1589,-3.266667000000000,-79.96666700000000,16/07/2017
Esmeraldas,2,804,1.050000000000000,-79.20000000000000,16/07/2017
Galápagos,0,28,-0.7999999999999999,-89.40000000000001,16/07/2017
Guayas,64,11696,-2.183333000000000,-79.88333299999999,16/07/2017
Imbabura,3,1132,0.3626780000000000,-78.13066700000000,16/07/2017
Loja,3,1281,-3.983333000000000,-79.20000000000000,16/07/2017
Los Ríos,8,1901,-1.800000000000000,-79.53333300000000,16/07/2017
Manabí,23,3391,-1.056181000000000,-80.45521700000000,16/07/2017
Morona Santiago,2,256,-2.300000000000000,-78.11666700000001,16/07/2017
Napo,1,200,-0.9890000000000000,-77.81590000000000,16/07/2017
Orellana,2,198,-0.4666670000000000,-76.96666700000000,16/07/2017
Otro,0,2,0,0,16/07/2017
Pastaza,0,149,-1.066667000000000,-78.00111099999999,16/07/2017
Pichincha,33,6857,-0.2186110000000000,-78.50972200000000,16/07/2017
Santa Elena,4,771,-2.226700000000000,-80.85830000000000,16/07/2017
Sto. Domingo Tsáchilas,4,1067,-0.2541670000000000,-79.17194400000000,16/07/2017
Sucumbíos,1,326,0.08472200000000002,-76.88277800000000,16/07/2017
Tungurahua,12,1512,-1.241667000000000,-78.61972200000000,16/07/2017
Zamora Chinchipe,2,128,-4.120000000000000,-78.80000000000000,16/07/2017
Azuay,12,2126,-2.897414000000000,-79.00448100000000,17/07/2017
Bolívar,3,438,-1.605556000000000,-79.00305600000000,17/07/2017
Carchi,1,358,0.8121800000000000,-77.71633000000000,17/07/2017
Cañar,3,587,-2.733333000000000,-78.83333300000000,17/07/2017
Chimborazo,8,1325,-1.674347000000000,-78.64829400000001,17/07/2017
Cotopaxi,6,1029,-0.9333330000000000,-78.61666700000001,17/07/2017
El Oro,7,1596,-3.266667000000000,-79.96666700000000,17/07/2017
Esmeraldas,9,813,1.050000000000000,-79.20000000000000,17/07/2017
Galápagos,0,28,-0.7999999999999999,-89.40000000000001,17/07/2017
Guayas,55,11751,-2.183333000000000,-79.88333299999999,17/07/2017
Imbabura,3,1135,0.3626780000000000,-78.13066700000000,17/07/2017
Loja,8,1289,-3.983333000000000,-79.20000000000000,17/07/2017
Los Ríos,9,1910,-1.800000000000000,-79.53333300000000,17/07/2017
Manabí,18,3409,-1.056181000000000,-80.45521700000000,17/07/2017
Morona Santiago,4,260,-2.300000000000000,-78.11666700000001,17/07/2017
Napo,0,200,-0.9890000000000000,-77.81590000000000,17/07/2017
Orellana,0,198,-0.4666670000000000,-76.96666700000000,17/07/2017
Otro,0,2,0,0,17/07/2017
Pastaza,2,151,-1.066667000000000,-78.00111099999999,17/07/2017
Pichincha,37,6894,-0.2186110000000000,-78.50972200000000,17/07/2017
Santa Elena,7,778,-2.226700000000000,-80.85830000000000,17/07/2017
Sto. Domingo Tsáchilas,4,1071,-0.2541670000000000,-79.17194400000000,17/07/2017
Sucumbíos,1,327,0.08472200000000002,-76.88277800000000,17/07/2017
Tungurahua,6,1518,-1.241667000000000,-78.61972200000000,17/07/2017
Zamora Chinchipe,2,130,-4.120000000000000,-78.80000000000000,17/07/2017
Azuay,14,2140,-2.897414000000000,-79.00448100000000,18/07/2017
Bolívar,1,439,-1.605556000000000,-79.00305600000000,18/07/2017
Carchi,2,360,0.8121800000000000,-77.71633000000000,18/07/2017
Cañar,1,588,-2.733333000000000,-78.83333300000000,18/07/2017
Chimborazo,4,1329,-1.674347000000000,-78.64829400000001,18/07/2017
Cotopaxi,7,1036,-0.9333330000000000,-78.61666700000001,18/07/2017
El Oro,8,1604,-3.266667000000000,-79.96666700000000,18/07/2017
Esmeraldas,0,813,1.050000000000000,-79.20000000000000,18/07/2017
Galápagos,1,29,-0.7999999999999999,-89.40000000000001,18/07/2017
Guayas,40,11791,-2.183333000000000,-79.88333299999999,18/07/2017
Imbabura,6,1141,0.3626780000000000,-78.13066700000000,18/07/2017
Loja,7,1296,-3.983333000000000,-79.20000000000000,18/07/2017
Los Ríos,7,1917,-1.800000000000000,-79.53333300000000,18/07/2017
Manabí,9,3418,-1.056181000000000,-80.45521700000000,18/07/2017
Morona Santiago,3,263,-2.300000000000000,-78.11666700000001,18/07/2017
Napo,0,200,-0.9890000000000000,-77.81590000000000,18/07/2017
Orellana,0,198,-0.4666670000000000,-76.96666700000000,18/07/2017
Otro,0,2,0,0,18/07/2017
Pastaza,4,155,-1.066667000000000,-78.00111099999999,18/07/2017
Pichincha,29,6923,-0.2186110000000000,-78.50972200000000,18/07/2017
Santa Elena,2,780,-2.226700000000000,-80.85830000000000,18/07/2017
Sto. Domingo Tsáchilas,7,1078,-0.2541670000000000,-79.17194400000000,18/07/2017
Sucumbíos,1,328,0.08472200000000002,-76.88277800000000,18/07/2017
Tungurahua,3,1521,-1.241667000000000,-78.61972200000000,18/07/2017
Zamora Chinchipe,1,131,-4.120000000000000,-78.80000000000000,18/07/2017
Azuay,8,2148,-2.897414000000000,-79.00448100000000,19/07/2017
Bolívar,4,443,-1.605556000000000,-79.00305600000000,19/07/2017
Carchi,2,362,0.8121800000000000,-77.71633000000000,19/07/2017
Cañar,5,593,-2.733333000000000,-78.83333300000000,19/07/2017
Chimborazo,7,1336,-1.674347000000000,-78.64829400000001,19/07/2017
Cotopaxi,3,1039,-0.9333330000000000,-78.61666700000001,19/07/2017
El Oro,11,1615,-3.266667000000000,-79.96666700000000,19/07/2017
Esmeraldas,7,820,1.050000000000000,-79.20000000000000,19/07/2017
Galápagos,0,29,-0.7999999999999999,-89.40000000000001,19/07/2017
Guayas,51,11842,-2.183333000000000,-79.88333299999999,19/07/2017
Imbabura,8,1149,0.3626780000000000,-78.13066700000000,19/07/2017
Loja,5,1301,-3.983333000000000,-79.20000000000000,19/07/2017
Los Ríos,8,1925,-1.800000000000000,-79.53333300000000,19/07/2017
Manabí,11,3429,-1.056181000000000,-80.45521700000000,19/07/2017
Morona Santiago,1,264,-2.300000000000000,-78.11666700000001,19/07/2017
Napo,0,200,-0.9890000000000000,-77.81590000000000,19/07/2017
Orellana,2,200,-0.4666670000000000,-76.96666700000000,19/07/2017
Otro,0,2,0,0,19/07/2017
Pastaza,0,155,-1.066667000000000,-78.00111099999999,19/07/2017
Pichincha,43,6966,-0.2186110000000000,-78.50972200000000,19/07/2017
Santa Elena,3,783,-2.226700000000000,-80.85830000000000,19/07/2017
Sto. Domingo Tsáchilas,6,1084,-0.2541670000000000,-79.17194400000000,19/07/2017
Sucumbíos,0,328,0.08472200000000002,-76.88277800000000,19/07/2017
Tungurahua,6,1527,-1.241667000000000,-78.61972200000000,19/07/2017
Zamora Chinchipe,0,131,-4.120000000000000,-78.80000000000000,19/07/2017
Azuay,16,2164,-2.897414000000000,-79.00448100000000,20/07/2017
Bolívar,4,447,-1.605556000000000,-79.00305600000000,20/07/2017
Carchi,5,367,0.8121800000000000,-77.71633000000000,20/07/2017
Cañar,3,596,-2.733333000000000,-78.83333300000000,20/07/2017
Chimborazo,9,1345,-1.674347000000000,-78.64829400000001,20/07/2017
Cotopaxi,3,1042,-0.9333330000000000,-78.61666700000001,20/07/2017
El Oro,5,1620,-3.266667000000000,-79.96666700000000,20/07/2017
Esmeraldas,4,824,1.050000000000000,-79.20000000000000,20/07/2017
Galápagos,0,29,-0.7999999999999999,-89.40000000000001,20/07/2017
Guayas,50,11892,-2.183333000000000,-79.88333299999999,20/07/2017
Imbabura,7,1156,0.3626780000000000,-78.13066700000000,20/07/2017
Loja,6,1307,-3.983333000000000,-79.20000000000000,20/07/2017
Los Ríos,10,1935,-1.800000000000000,-79.53333300000000,20/07/2017
Manabí,12,3441,-1.056181000000000,-80.45521700000000,20/07/2017
Morona Santiago,2,266,-2.300000000000000,-78.11666700000001,20/07/2017
Napo,2,202,-0.9890000000000000,-77.81590000000000,20/07/2017
Orellana,1,201,-0.4666670000000000,-76.96666700000000,20/07/2017
Otro,0,2,0,0,20/07/2017
Pastaza,2,157,-1.066667000000000,-78.00111099999999,20/07/2017
Pichincha,33,6999,-0.2186110000000000,-78.50972200000000,20/07/2017
Santa Elena,7,790,-2.226700000000000,-80.85830000000000,20/07/2017
Sto. Domingo Tsáchilas,1,1085,-0.2541670000000000,-79.17194400000000,20/07/2017
Sucumbíos,3,331,0.08472200000000002,-76.88277800000000,20/07/2017
Tungurahua,4,1531,-1.241667000000000,-78.61972200000000,20/07/2017
Zamora Chinchipe,0,131,-4.120000000000000,-78.80000000000000,20/07/2017
Azuay,14,2178,-2.897414000000000,-79.00448100000000,21/07/2017
Bolívar,2,449,-1.605556000000000,-79.00305600000000,21/07/2017
Carchi,0,367,0.8121800000000000,-77.71633000000000,21/07/2017
Cañar,1,597,-2.733333000000000,-78.83333300000000,21/07/2017
Chimborazo,2,1347,-1.674347000000000,-78.64829400000001,21/07/2017
Cotopaxi,6,1048,-0.9333330000000000,-78.61666700000001,21/07/2017
El Oro,7,1627,-3.266667000000000,-79.96666700000000,21/07/2017
Esmeraldas,6,830,1.050000000000000,-79.20000000000000,21/07/2017
Galápagos,0,29,-0.7999999999999999,-89.40000000000001,21/07/2017
Guayas,61,11953,-2.183333000000000,-79.88333299999999,21/07/2017
Imbabura,4,1160,0.3626780000000000,-78.13066700000000,21/07/2017
Loja,4,1311,-3.983333000000000,-79.20000000000000,21/07/2017
Los Ríos,6,1941,-1.800000000000000,-79.53333300000000,21/07/2017
Manabí,15,3456,-1.056181000000000,-80.45521700000000,21/07/2017
Morona Santiago,1,267,-2.300000000000000,-78.11666700000001,21/07/2017
Napo,0,202,-0.9890000000000000,-77.81590000000000,21/07/2017
Orellana,2,203,-0.4666670000000000,-76.96666700000000,21/07/2017
Otro,0,2,0,0,21/07/2017
Pastaza,0,157,-1.066667000000000,-78.00111099999999,21/07/2017
Pichincha,28,7027,-0.2186110000000000,-78.50972200000000,21/07/2017
Santa Elena,5,795,-2.226700000000000,-80.85830000000000,21/07/2017
Sto. Domingo Tsáchilas,5,1090,-0.2541670000000000,-79.17194400000000,21/07/2017
Sucumbíos,1,332,0.08472200000000002,-76.88277800000000,21/07/2017
Tungurahua,5,1536,-1.241667000000000,-78.61972200000000,21/07/2017
Zamora Chinchipe,2,133,-4.120000000000000,-78.80000000000000,21/07/2017
Azuay,10,2188,-2.897414000000000,-79.00448100000000,22/07/2017
Bolívar,4,453,-1.605556000000000,-79.00305600000000,22/07/2017
Carchi,3,370,0.8121800000000000,-77.71633000000000,22/07/2017
Cañar,6,603,-2.733333000000000,-78.83333300000000,22/07/2017
Chimborazo,8,1355,-1.674347000000000,-78.64829400000001,22/07/2017
Cotopaxi,5,1053,-0.9333330000000000,-78.61666700000001,22/07/2017
El Oro,4,1631,-3.266667000000000,-79.96666700000000,22/07/2017
Esmeraldas,4,834,1.050000000000000,-79.20000000000000,22/07/2017
Galápagos,0,29,-0.7999999999999999,-89.40000000000001,22/07/2017
Guayas,52,12005,-2.183333000000000,-79.88333299999999,22/07/2017
Imbabura,9,1169,0.3626780000000000,-78.13066700000000,22/07/2017
Loja,6,1317,-3.983333000000000,-79.20000000000000,22/07/2017
Los Ríos,7,1948,-1.800000000000000,-79.53333300000000,22/07/2017
Manabí,18,3474,-1.056181000000000,-80.45521700000000,22/07/2017
Morona Santiago,1,268,-2.300000000000000,-78.11666700000001,22/07/2017
Napo,1,203,-0.9890000000000000,-77.81590000000000,22/07/2017
Orellana,1,204,-0.4666670000000000,-76.96666700000000,22/07/2017
Otro,0,2,0,0,22/07/2017
Pastaza,2,159,-1.066667000000000,-78.00111099999999,22/07/2017
Pichincha,30,7057,-0.2186110000000000,-78.50972200000000,22/07/2017
Santa Elena,3,798,-2.226700000000000,-80.85830000000000,22/07/2017
Sto. Domingo Tsáchilas,5,1095,-0.2541670000000000,-79.17194400000000,22/07/2017
Sucumbíos,2,334,0.08472200000000002,-76.88277800000000,22/07/2017
Tungurahua,8,1544,-1.241667000000000,-78.61972200000000,22/07/2017
Zamora Chinchipe,0,133,-4.120000000000000,-78.80000000000000,22/07/2017
Azuay,13,2201,-2.897414000000000,-79.00448100000000,23/07/2017
Bolívar,3,456,-1.605556000000000,-79.00305600000000,23/07/2017
Carchi,1,371,0.8121800000000000,-77.71633000000000,23/07/2017
Cañar,2,605,-2.733333000000000,-78.83333300000000,23/07/2017
Chimborazo,22,1377,-1.674347000000000,-78.64829400000001,23/07/2017
Cotopaxi,6,1059,-0.9333330000000000,-78.61666700000001,23/07/2017
El Oro,7,1638,-3.266667000000000,-79.96666700000000,23/07/2017
Esmeraldas,5,839,1.050000000000000,-79.20000000000000,23/07/2017
Galápagos,0,29,-0.7999999999999999,-89.40000000000001,23/07/2017
Guayas,44,12049,-2.183333000000000,-79.88333299999999,23/07/2017
Imbabura,5,1174,0.3626780000000000,-78.13066700000000,23/07/2017
Loja,4,1321,-3.983333000000000,-79.20000000000000,23/07/2017
Los Ríos,13,1961,-1.800000000000000,-79.53333300000000,23/07/2017
Manabí,18,3492,-1.056181000000000,-80.45521700000000,23/07/2017
Morona Santiago,0,268,-2.300000000000000,-78.11666700000001,23/07/2017
Napo,0,203,-0.9890000000000000,-77.81590000000000,23/07/2017
Orellana,0,204,-0.4666670000000000,-76.96666700000000,23/07/2017
Otro,0,2,0,0,23/07/2017
Pastaza,2,161,-1.066667000000000,-78.00111099999999,23/07/2017
Pichincha,40,7097,-0.2186110000000000,-78.50972200000000,23/07/2017
Santa Elena,2,800,-2.226700000000000,-80.85830000000000,23/07/2017
Sto. Domingo Tsáchilas,10,1105,-0.2541670000000000,-79.17194400000000,23/07/2017
Sucumbíos,0,334,0.08472200000000002,-76.88277800000000,23/07/2017
Tungurahua,7,1551,-1.241667000000000,-78.61972200000000,23/07/2017
Zamora Chinchipe,1,134,-4.120000000000000,-78.80000000000000,23/07/2017
Azuay,15,2216,-2.897414000000000,-79.00448100000000,24/07/2017
Bolívar,1,457,-1.605556000000000,-79.00305600000000,24/07/2017
Carchi,2,373,0.8121800000000000,-77.71633000000000,24/07/2017
Cañar,1,606,-2.733333000000000,-78.83333300000000,24/07/2017
Chimborazo,6,1383,-1.674347000000000,-78.64829400000001,24/07/2017
Cotopaxi,3,1062,-0.9333330000000000,-78.61666700000001,24/07/2017
El Oro,9,1647,-3.266667000000000,-79.96666700000000,24/07/2017
Esmeraldas,3,842,1.050000000000000,-79.20000000000000,24/07/2017
Galápagos,1,30,-0.7999999999999999,-89.40000000000001,24/07/2017
Guayas,52,12101,-2.183333000000000,-79.88333299999999,24/07/2017
Imbabura,6,1180,0.3626780000000000,-78.13066700000000,24/07/2017
Loja,5,1326,-3.983333000000000,-79.20000000000000,24/07/2017
Los Ríos,7,1968,-1.800000000000000,-79.53333300000000,24/07/2017
Manabí,15,3507,-1.056181000000000,-80.45521700000000,24/07/2017
Morona Santiago,4,272,-2.300000000000000,-78.11666700000001,24/07/2017
Napo,1,204,-0.9890000000000000,-77.81590000000000,24/07/2017
Orellana,0,204,-0.4666670000000000,-76.96666700000000,24/07/2017
Otro,0,2,0,0,24/07/2017
Pastaza,1,162,-1.066667000000000,-78.00111099999999,24/07/2017
Pichincha,28,7125,-0.2186110000000000,-78.50972200000000,24/07/2017
Santa Elena,5,805,-2.226700000000000,-80.85830000000000,24/07/2017
Sto. Domingo Tsáchilas,4,1109,-0.2541670000000000,-79.17194400000000,24/07/2017
Sucumbíos,1,335,0.08472200000000002,-76.88277800000000,24/07/2017
Tungurahua,9,1560,-1.241667000000000,-78.61972200000000,24/07/2017
Zamora Chinchipe,1,135,-4.120000000000000,-78.80000000000000,24/07/2017
Azuay,12,2228,-2.897414000000000,-79.00448100000000,25/07/2017
Bolívar,1,458,-1.605556000000000,-79.00305600000000,25/07/2017
Carchi,2,375,0.8121800000000000,-77.71633000000000,25/07/2017
Cañar,4,610,-2.733333000000000,-78.83333300000000,25/07/2017
Chimborazo,3,1386,-1.674347000000000,-78.64829400000001,25/07/2017
Cotopaxi,3,1065,-0.9333330000000000,-78.61666700000001,25/07/2017
El Oro,5,1652,-3.266667000000000,-79.96666700000000,25/07/2017
Esmeraldas,4,846,1.050000000000000,-79.20000000000000,25/07/2017
Galápagos,1,31,-0.7999999999999999,-89.40000000000001,25/07/2017
Guayas,66,12167,-2.183333000000000,-79.88333299999999,25/07/2017
Imbabura,5,1185,0.3626780000000000,-78.13066700000000,25/07/2017
Loja,4,1330,-3.983333000000000,-79.20000000000000,25/07/2017
Los Ríos,13,1981,-1.800000000000000,-79.53333300000000,25/07/2017
Manabí,16,3523,-1.056181000000000,-80.45521700000000,25/07/2017
Morona Santiago,2,274,-2.300000000000000,-78.11666700000001,25/07/2017
Napo,1,205,-0.9890000000000000,-77.81590000000000,25/07/2017
