inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,total,nuevas,lat,lng,semana
13,Manabí,1562079,1301,Portoviejo,321800,,8,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,183,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,4,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,34,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,1,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,11,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,25,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,3,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,8,-1.056181000000000,-80.45521700000000,1
14,Morona Santiago,196535,1401,Morona,58281,,24,-2.300000000000000,-78.11666700000001,1
14,Morona Santiago,196535,1401,Morona,58281,,0,-2.300000000000000,-78.11666700000001,1
14,Morona Santiago,196535,1401,Morona,58281,,2,-2.300000000000000,-78.11666700000001,1
14,Morona Santiago,196535,1401,Morona,58281,,1,-2.300000000000000,-78.11666700000001,1
14,Morona Santiago,196535,1401,Morona,58281,,49,-2.300000000000000,-78.11666700000001,1
14,Morona Santiago,196535,1401,Morona,58281,,2,-2.300000000000000,-78.11666700000001,1
14,Morona Santiago,196535,1401,Morona,58281,,11,-2.300000000000000,-78.11666700000001,1
14,Morona Santiago,196535,1401,Morona,58281,,0,-2.300000000000000,-78.11666700000001,1
14,Morona Santiago,196535,1401,Morona,58281,,4,-2.300000000000000,-78.11666700000001,1
14,Morona Santiago,196535,1401,Morona,58281,,14,-2.300000000000000,-78.11666700000001,1
14,Morona Santiago,196535,1401,Morona,58281,,0,-2.300000000000000,-78.11666700000001,1
14,Morona Santiago,196535,1401,Morona,58281,,0,-2.300000000000000,-78.11666700000001,1
15,Napo,133705,1501,Tena,79182,,8,-0.9890000000000000,-77.81590000000000,1
15,Napo,133705,1501,Tena,79182,,0,-0.9890000000000000,-77.81590000000000,1
15,Napo,133705,1501,Tena,79182,,13,-0.9890000000000000,-77.81590000000000,1
15,Napo,133705,1501,Tena,79182,,6,-0.9890000000000000,-77.81590000000000,1
15,Napo,133705,1501,Tena,79182,,29,-0.9890000000000000,-77.81590000000000,1
22,Orellana,161338,2201,Orellana,93778,,1,-0.4666670000000000,-76.96666700000000,1
22,Orellana,161338,2201,Orellana,93778,,0,-0.4666670000000000,-76.96666700000000,1
22,Orellana,161338,2201,Orellana,93778,,2,-0.4666670000000000,-76.96666700000000,1
22,Orellana,161338,2201,Orellana,93778,,10,-0.4666670000000000,-76.96666700000000,1
16,Pastaza,114202,1601,Pastaza,84377,,2,-1.066667000000000,-78.00111099999999,1
16,Pastaza,114202,1601,Pastaza,84377,,2,-1.066667000000000,-78.00111099999999,1
16,Pastaza,114202,1601,Pastaza,84377,,10,-1.066667000000000,-78.00111099999999,1
16,Pastaza,114202,1601,Pastaza,84377,,0,-1.066667000000000,-78.00111099999999,1
17,Pichincha,3228233,1701,Quito,2781641,,15,-0.2186110000000000,-78.50972200000000,1
17,Pichincha,3228233,1701,Quito,2781641,,32,-0.2186110000000000,-78.50972200000000,1
17,Pichincha,3228233,1701,Quito,2781641,,5,-0.2186110000000000,-78.50972200000000,1
17,Pichincha,3228233,1701,Quito,2781641,,0,-0.2186110000000000,-78.50972200000000,1
17,Pichincha,3228233,1701,Quito,2781641,,5,-0.2186110000000000,-78.50972200000000,1
17,Pichincha,3228233,1701,Quito,2781641,,1769,-0.2186110000000000,-78.50972200000000,1
17,Pichincha,3228233,1701,Quito,2781641,,59,-0.2186110000000000,-78.50972200000000,1
