zona,region,inec_provincia_id,provincia,poblacion,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,lat,lng,created_at
2,amazonia,16,Pastaza,114202,122005,65848,50232,4784,1141,-1.066667000000000,-78.00111099999999,16/11/2021
5,insular,20,Galápagos,33042,56451,29262,25889,0,1300,-0.8000000000000000,-89.40000000000001,16/11/2021
8,costa,09,Guayas,4387434,5606234,3048602,2440025,89609,27998,-2.183333000000000,-79.88333299999999,17/11/2021
9,sierra,17,Pichincha,3228233,5076889,2671739,2278977,52739,73434,-0.2186110000000000,-78.50972200000000,17/11/2021
4,costa,13,Manabí,1562079,2211410,1199894,953720,45918,11878,-1.056181000000000,-80.45521700000000,17/11/2021
6,sierra,01,Azuay,881394,1232131,641117,555089,14118,21807,-2.897414000000000,-79.00448100000000,17/11/2021
5,costa,12,Los Ríos,921763,1063572,585684,451060,24194,2634,-1.800000000000000,-79.53333300000000,17/11/2021
7,costa,07,El Oro,715751,1058091,573190,462868,12735,9298,-3.266667000000000,-79.96666700000000,17/11/2021
3,sierra,18,Tungurahua,590600,826842,440769,353784,24233,8056,-1.241667000000000,-78.61972200000000,17/11/2021
7,sierra,11,Loja,521154,780157,416827,344037,3857,15436,-3.983333000000000,-79.20000000000000,17/11/2021
1,costa,08,Esmeraldas,591083,715710,402286,287413,22252,3759,1.050000000000000,-79.20000000000000,17/11/2021
1,sierra,10,Imbabura,476257,695254,371124,303144,12066,8920,0.3626780000000000,-78.13066700000000,17/11/2021
3,sierra,05,Cotopaxi,488716,665478,368313,269535,22775,4855,-0.9333330000000000,-78.61666700000001,17/11/2021
3,sierra,06,Chimborazo,524004,666049,366466,276833,11740,11010,-1.674347000000000,-78.64829400000001,17/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,610541,332230,247474,26596,4241,-0.2541670000000000,-79.17194400000000,17/11/2021
5,costa,24,Santa Elena,401178,469243,262551,198031,7060,1601,-2.226700000000000,-80.85830000000000,17/11/2021
6,sierra,03,Cañar,281396,321891,173129,136710,7691,4361,-2.733333000000000,-78.83333300000000,17/11/2021
1,sierra,04,Carchi,186869,301356,169319,123753,5840,2444,0.8121800000000000,-77.71633000000000,17/11/2021
2,amazonia,21,Sucumbíos,230503,272607,151581,111646,7057,2323,0.08472200000000001,-76.88277800000000,17/11/2021
3,sierra,02,Bolívar,209933,271089,150046,112296,6263,2484,-1.605556000000000,-79.00305600000000,17/11/2021
2,amazonia,22,Orellana,161338,203567,116232,83110,3560,665,-0.4666670000000000,-76.96666700000000,17/11/2021
2,amazonia,15,Napo,133705,178082,101636,71953,3000,1493,-0.9890000000000000,-77.81590000000000,17/11/2021
6,amazonia,14,Morona Santiago,196535,176050,94648,71264,8268,1870,-2.300000000000000,-78.11666700000001,17/11/2021
7,amazonia,19,Zamora Chinchipe,120416,147042,82971,60763,2080,1228,-4.120000000000000,-78.80000000000000,17/11/2021
2,amazonia,16,Pastaza,114202,123113,66406,50687,4796,1224,-1.066667000000000,-78.00111099999999,17/11/2021
5,insular,20,Galápagos,33042,56791,29276,26125,0,1390,-0.8000000000000000,-89.40000000000001,17/11/2021
8,costa,09,Guayas,4387434,5637594,3062338,2453325,89642,32289,-2.183333000000000,-79.88333299999999,18/11/2021
9,sierra,17,Pichincha,3228233,5103860,2679435,2293405,52839,78181,-0.2186110000000000,-78.50972200000000,18/11/2021
4,costa,13,Manabí,1562079,2220162,1203746,957785,46026,12605,-1.056181000000000,-80.45521700000000,18/11/2021
6,sierra,01,Azuay,881394,1240985,644147,559338,14164,23336,-2.897414000000000,-79.00448100000000,18/11/2021
5,costa,12,Los Ríos,921763,1068582,589115,452064,24288,3115,-1.800000000000000,-79.53333300000000,18/11/2021
7,costa,07,El Oro,715751,1064254,574560,466090,12752,10852,-3.266667000000000,-79.96666700000000,18/11/2021
3,sierra,18,Tungurahua,590600,827768,440769,353797,24283,8919,-1.241667000000000,-78.61972200000000,18/11/2021
7,sierra,11,Loja,521154,784680,417651,346915,3890,16224,-3.983333000000000,-79.20000000000000,18/11/2021
1,costa,08,Esmeraldas,591083,720734,405015,289316,22369,4034,1.050000000000000,-79.20000000000000,18/11/2021
1,sierra,10,Imbabura,476257,700299,372047,306252,12122,9878,0.3626780000000000,-78.13066700000000,18/11/2021
3,sierra,05,Cotopaxi,488716,666363,368313,269535,22818,5697,-0.9333330000000000,-78.61666700000001,18/11/2021
3,sierra,06,Chimborazo,524004,667137,366551,276961,11759,11866,-1.674347000000000,-78.64829400000001,18/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,616053,334578,250078,26617,4780,-0.2541670000000000,-79.17194400000000,18/11/2021
5,costa,24,Santa Elena,401178,471439,263633,198588,7069,2149,-2.226700000000000,-80.85830000000000,18/11/2021
6,sierra,03,Cañar,281396,324139,173425,138369,7694,4651,-2.733333000000000,-78.83333300000000,18/11/2021
1,sierra,04,Carchi,186869,303783,169962,124988,5871,2962,0.8121800000000000,-77.71633000000000,18/11/2021
2,amazonia,21,Sucumbíos,230503,274703,152361,112752,7089,2501,0.08472200000000001,-76.88277800000000,18/11/2021
3,sierra,02,Bolívar,209933,272298,150649,112496,6282,2871,-1.605556000000000,-79.00305600000000,18/11/2021
2,amazonia,22,Orellana,161338,205693,117058,84262,3665,708,-0.4666670000000000,-76.96666700000000,18/11/2021
2,amazonia,15,Napo,133705,180105,102296,73220,3012,1577,-0.9890000000000000,-77.81590000000000,18/11/2021
6,amazonia,14,Morona Santiago,196535,178110,95540,72192,8288,2090,-2.300000000000000,-78.11666700000001,18/11/2021
7,amazonia,19,Zamora Chinchipe,120416,148003,83413,61005,2095,1490,-4.120000000000000,-78.80000000000000,18/11/2021
2,amazonia,16,Pastaza,114202,123298,66431,50703,4827,1337,-1.066667000000000,-78.00111099999999,18/11/2021
5,insular,20,Galápagos,33042,57024,29302,26272,0,1450,-0.8000000000000000,-89.40000000000001,18/11/2021
8,costa,09,Guayas,4387434,5666201,3073969,2466293,89682,36257,-2.183333000000000,-79.88333299999999,19/11/2021
9,sierra,17,Pichincha,3228233,5131249,2688648,2306467,52927,83207,-0.2186110000000000,-78.50972200000000,19/11/2021
4,costa,13,Manabí,1562079,2229768,1207979,962277,46152,13360,-1.056181000000000,-80.45521700000000,19/11/2021
6,sierra,01,Azuay,881394,1251871,650695,562359,14209,24608,-2.897414000000000,-79.00448100000000,19/11/2021
5,costa,12,Los Ríos,921763,1072579,592111,452614,24336,3518,-1.800000000000000,-79.53333300000000,19/11/2021
7,costa,07,El Oro,715751,1069060,575746,468865,12775,11674,-3.266667000000000,-79.96666700000000,19/11/2021
3,sierra,18,Tungurahua,590600,835930,443771,358687,24329,9143,-1.241667000000000,-78.61972200000000,19/11/2021
7,sierra,11,Loja,521154,785426,417744,347254,3895,16533,-3.983333000000000,-79.20000000000000,19/11/2021
1,costa,08,Esmeraldas,591083,721915,405475,289975,22412,4053,1.050000000000000,-79.20000000000000,19/11/2021
1,sierra,10,Imbabura,476257,703550,372617,308184,12194,10555,0.3626780000000000,-78.13066700000000,19/11/2021
3,sierra,06,Chimborazo,524004,676111,371301,280302,11777,12731,-1.674347000000000,-78.64829400000001,19/11/2021
3,sierra,05,Cotopaxi,488716,672482,370370,273057,22873,6182,-0.9333330000000000,-78.61666700000001,19/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,619307,336052,251668,26622,4965,-0.2541670000000000,-79.17194400000000,19/11/2021
5,costa,24,Santa Elena,401178,473483,264757,198957,7081,2688,-2.226700000000000,-80.85830000000000,19/11/2021
6,sierra,03,Cañar,281396,326281,173860,139845,7699,4877,-2.733333000000000,-78.83333300000000,19/11/2021
1,sierra,04,Carchi,186869,303815,169979,124993,5876,2967,0.8121800000000000,-77.71633000000000,19/11/2021
2,amazonia,21,Sucumbíos,230503,276465,152941,113731,7113,2680,0.08472200000000001,-76.88277800000000,19/11/2021
3,sierra,02,Bolívar,209933,273023,150851,112727,6299,3146,-1.605556000000000,-79.00305600000000,19/11/2021
2,amazonia,22,Orellana,161338,208659,118099,86101,3737,722,-0.4666670000000000,-76.96666700000000,19/11/2021
2,amazonia,15,Napo,133705,181398,102610,74091,3038,1659,-0.9890000000000000,-77.81590000000000,19/11/2021
6,amazonia,14,Morona Santiago,196535,180314,96186,73334,8351,2443,-2.300000000000000,-78.11666700000001,19/11/2021
7,amazonia,19,Zamora Chinchipe,120416,148830,83808,61322,2111,1589,-4.120000000000000,-78.80000000000000,19/11/2021
2,amazonia,16,Pastaza,114202,124764,67091,51419,4842,1412,-1.066667000000000,-78.00111099999999,19/11/2021
5,insular,20,Galápagos,33042,57671,29332,26879,0,1460,-0.8000000000000000,-89.40000000000001,19/11/2021
8,costa,09,Guayas,4387434,5677434,3079688,2470568,89684,37494,-2.183333000000000,-79.88333299999999,20/11/2021
9,sierra,17,Pichincha,3228233,5138855,2690413,2310489,52964,84989,-0.2186110000000000,-78.50972200000000,20/11/2021
4,costa,13,Manabí,1562079,2237674,1211854,965817,46195,13808,-1.056181000000000,-80.45521700000000,20/11/2021
6,sierra,01,Azuay,881394,1258324,654628,564225,14238,25233,-2.897414000000000,-79.00448100000000,20/11/2021
5,costa,12,Los Ríos,921763,1074899,593126,453719,24338,3716,-1.800000000000000,-79.53333300000000,20/11/2021
7,costa,07,El Oro,715751,1071181,576130,470339,12778,11934,-3.266667000000000,-79.96666700000000,20/11/2021
3,sierra,18,Tungurahua,590600,837982,445323,358889,24361,9409,-1.241667000000000,-78.61972200000000,20/11/2021
7,sierra,11,Loja,521154,786584,417936,347682,3899,17067,-3.983333000000000,-79.20000000000000,20/11/2021
1,costa,08,Esmeraldas,591083,722894,405920,290408,22475,4091,1.050000000000000,-79.20000000000000,20/11/2021
1,sierra,10,Imbabura,476257,705101,372996,309180,12224,10701,0.3626780000000000,-78.13066700000000,20/11/2021
3,sierra,06,Chimborazo,524004,677441,372061,280675,11777,12928,-1.674347000000000,-78.64829400000001,20/11/2021
3,sierra,05,Cotopaxi,488716,672941,370465,273323,22906,6247,-0.9333330000000000,-78.61666700000001,20/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,621838,337245,252947,26631,5015,-0.2541670000000000,-79.17194400000000,20/11/2021
5,costa,24,Santa Elena,401178,476429,266431,199165,7093,3740,-2.226700000000000,-80.85830000000000,20/11/2021
6,sierra,03,Cañar,281396,326960,174225,140084,7699,4952,-2.733333000000000,-78.83333300000000,20/11/2021
1,sierra,04,Carchi,186869,303967,170027,125006,5880,3054,0.8121800000000000,-77.71633000000000,20/11/2021
2,amazonia,21,Sucumbíos,230503,278124,153609,114545,7163,2807,0.08472200000000001,-76.88277800000000,20/11/2021
3,sierra,02,Bolívar,209933,276142,152831,113807,6310,3194,-1.605556000000000,-79.00305600000000,20/11/2021
2,amazonia,22,Orellana,161338,209565,118402,86668,3766,729,-0.4666670000000000,-76.96666700000000,20/11/2021
2,amazonia,15,Napo,133705,182089,102794,74540,3051,1704,-0.9890000000000000,-77.81590000000000,20/11/2021
6,amazonia,14,Morona Santiago,196535,180450,96213,73363,8371,2503,-2.300000000000000,-78.11666700000001,20/11/2021
7,amazonia,19,Zamora Chinchipe,120416,149178,83967,61447,2123,1641,-4.120000000000000,-78.80000000000000,20/11/2021
2,amazonia,16,Pastaza,114202,124917,67148,51471,4853,1445,-1.066667000000000,-78.00111099999999,20/11/2021
5,insular,20,Galápagos,33042,57671,29332,26879,0,1460,-0.8000000000000000,-89.40000000000001,20/11/2021
8,costa,09,Guayas,4387434,5684307,3083192,2472981,89686,38448,-2.183333000000000,-79.88333299999999,21/11/2021
9,sierra,17,Pichincha,3228233,5147153,2692825,2314474,53034,86820,-0.2186110000000000,-78.50972200000000,21/11/2021
4,costa,13,Manabí,1562079,2244694,1215282,969082,46228,14102,-1.056181000000000,-80.45521700000000,21/11/2021
6,sierra,01,Azuay,881394,1261294,656355,565202,14249,25488,-2.897414000000000,-79.00448100000000,21/11/2021
5,costa,12,Los Ríos,921763,1076251,593833,454219,24343,3856,-1.800000000000000,-79.53333300000000,21/11/2021
7,costa,07,El Oro,715751,1072662,576474,471174,12780,12234,-3.266667000000000,-79.96666700000000,21/11/2021
3,sierra,18,Tungurahua,590600,839427,446118,359364,24385,9560,-1.241667000000000,-78.61972200000000,21/11/2021
7,sierra,11,Loja,521154,787097,418020,347983,3901,17193,-3.983333000000000,-79.20000000000000,21/11/2021
1,costa,08,Esmeraldas,591083,723767,406452,290657,22527,4131,1.050000000000000,-79.20000000000000,21/11/2021
1,sierra,10,Imbabura,476257,706473,373409,309898,12267,10899,0.3626780000000000,-78.13066700000000,21/11/2021
3,sierra,06,Chimborazo,524004,678175,372250,281018,11778,13129,-1.674347000000000,-78.64829400000001,21/11/2021
3,sierra,05,Cotopaxi,488716,673125,370521,273426,22916,6262,-0.9333330000000000,-78.61666700000001,21/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,623817,338185,253942,26634,5056,-0.2541670000000000,-79.17194400000000,21/11/2021
5,costa,24,Santa Elena,401178,477124,266794,199209,7102,4019,-2.226700000000000,-80.85830000000000,21/11/2021
6,sierra,03,Cañar,281396,327262,174378,140169,7706,5009,-2.733333000000000,-78.83333300000000,21/11/2021
1,sierra,04,Carchi,186869,303983,170041,125006,5880,3056,0.8121800000000000,-77.71633000000000,21/11/2021
2,amazonia,21,Sucumbíos,230503,279163,154167,114927,7182,2887,0.08472200000000001,-76.88277800000000,21/11/2021
3,sierra,02,Bolívar,209933,276983,153409,114016,6328,3230,-1.605556000000000,-79.00305600000000,21/11/2021
2,amazonia,22,Orellana,161338,210115,118665,86937,3784,729,-0.4666670000000000,-76.96666700000000,21/11/2021
2,amazonia,15,Napo,133705,182089,102794,74540,3051,1704,-0.9890000000000000,-77.81590000000000,21/11/2021
6,amazonia,14,Morona Santiago,196535,180941,96438,73443,8375,2685,-2.300000000000000,-78.11666700000001,21/11/2021
7,amazonia,19,Zamora Chinchipe,120416,149587,84064,61672,2134,1717,-4.120000000000000,-78.80000000000000,21/11/2021
2,amazonia,16,Pastaza,114202,125065,67200,51543,4859,1463,-1.066667000000000,-78.00111099999999,21/11/2021
5,insular,20,Galápagos,33042,57671,29332,26879,0,1460,-0.8000000000000000,-89.40000000000001,21/11/2021
8,costa,09,Guayas,4387434,5712959,3095074,2485945,89706,42234,-2.183333000000000,-79.88333299999999,22/11/2021
9,sierra,17,Pichincha,3228233,5192346,2705698,2342147,53571,90930,-0.2186110000000000,-78.50972200000000,22/11/2021
4,costa,13,Manabí,1562079,2257811,1220267,975922,46319,15303,-1.056181000000000,-80.45521700000000,22/11/2021
6,sierra,01,Azuay,881394,1299592,677450,580548,14870,26724,-2.897414000000000,-79.00448100000000,22/11/2021
5,costa,12,Los Ríos,921763,1079079,595431,454838,24408,4402,-1.800000000000000,-79.53333300000000,22/11/2021
7,costa,07,El Oro,715751,1080469,578855,475129,12795,13690,-3.266667000000000,-79.96666700000000,22/11/2021
3,sierra,18,Tungurahua,590600,848980,449982,362578,26303,10117,-1.241667000000000,-78.61972200000000,22/11/2021
7,sierra,11,Loja,521154,792318,419207,351091,3934,18086,-3.983333000000000,-79.20000000000000,22/11/2021
1,costa,08,Esmeraldas,591083,741568,410852,300860,25290,4566,1.050000000000000,-79.20000000000000,22/11/2021
1,sierra,10,Imbabura,476257,716212,375191,316626,12433,11962,0.3626780000000000,-78.13066700000000,22/11/2021
3,sierra,06,Chimborazo,524004,684651,374138,284261,12167,14085,-1.674347000000000,-78.64829400000001,22/11/2021
3,sierra,05,Cotopaxi,488716,679720,372446,275578,24335,7361,-0.9333330000000000,-78.61666700000001,22/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,629019,340284,256814,26668,5253,-0.2541670000000000,-79.17194400000000,22/11/2021
5,costa,24,Santa Elena,401178,478934,267697,199705,7119,4413,-2.226700000000000,-80.85830000000000,22/11/2021
6,sierra,03,Cañar,281396,340232,179416,147778,7874,5164,-2.733333000000000,-78.83333300000000,22/11/2021
1,sierra,04,Carchi,186869,306068,170822,125620,5927,3699,0.8121800000000000,-77.71633000000000,22/11/2021
2,amazonia,21,Sucumbíos,230503,283092,155533,117186,7318,3055,0.08472200000000001,-76.88277800000000,22/11/2021
3,sierra,02,Bolívar,209933,278762,154239,114678,6350,3495,-1.605556000000000,-79.00305600000000,22/11/2021
2,amazonia,22,Orellana,161338,211634,119119,87921,3840,754,-0.4666670000000000,-76.96666700000000,22/11/2021
2,amazonia,15,Napo,133705,183971,103513,75495,3068,1895,-0.9890000000000000,-77.81590000000000,22/11/2021
6,amazonia,14,Morona Santiago,196535,188621,100451,76406,8705,3059,-2.300000000000000,-78.11666700000001,22/11/2021
7,amazonia,19,Zamora Chinchipe,120416,150263,84298,62015,2151,1799,-4.120000000000000,-78.80000000000000,22/11/2021
2,amazonia,16,Pastaza,114202,126175,67645,51946,5048,1536,-1.066667000000000,-78.00111099999999,22/11/2021
5,insular,20,Galápagos,33042,58206,29390,27256,0,1560,-0.8000000000000000,-89.40000000000001,22/11/2021
8,costa,09,Guayas,4387434,5742923,3107301,2499982,89724,45916,-2.183333000000000,-79.88333299999999,23/11/2021
9,sierra,17,Pichincha,3228233,5218363,2710417,2359798,53660,94488,-0.2186110000000000,-78.50972200000000,23/11/2021
4,costa,13,Manabí,1562079,2271623,1226058,982825,46423,16317,-1.056181000000000,-80.45521700000000,23/11/2021
6,sierra,01,Azuay,881394,1307378,681283,583183,14907,28005,-2.897414000000000,-79.00448100000000,23/11/2021
5,costa,12,Los Ríos,921763,1083409,597860,456097,24453,4999,-1.800000000000000,-79.53333300000000,23/11/2021
7,costa,07,El Oro,715751,1087191,580267,479301,12828,14795,-3.266667000000000,-79.96666700000000,23/11/2021
3,sierra,18,Tungurahua,590600,854873,453433,363501,26368,11571,-1.241667000000000,-78.61972200000000,23/11/2021
7,sierra,11,Loja,521154,797132,419901,354131,3956,19144,-3.983333000000000,-79.20000000000000,23/11/2021
1,costa,08,Esmeraldas,591083,746146,412511,303244,25496,4895,1.050000000000000,-79.20000000000000,23/11/2021
3,sierra,06,Chimborazo,524004,690883,377621,286378,12186,14698,-1.674347000000000,-78.64829400000001,23/11/2021
1,sierra,10,Imbabura,476257,722215,375883,321050,12505,12777,0.3626780000000000,-78.13066700000000,23/11/2021
3,sierra,05,Cotopaxi,488716,685321,373970,277949,24412,8990,-0.9333330000000000,-78.61666700000001,23/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,633202,341891,259209,26700,5402,-0.2541670000000000,-79.17194400000000,23/11/2021
5,costa,24,Santa Elena,401178,482578,269879,200403,7125,5171,-2.226700000000000,-80.85830000000000,23/11/2021
6,sierra,03,Cañar,281396,343487,180490,149733,7878,5386,-2.733333000000000,-78.83333300000000,23/11/2021
1,sierra,04,Carchi,186869,307035,170912,126062,5968,4093,0.8121800000000000,-77.71633000000000,23/11/2021
2,amazonia,21,Sucumbíos,230503,284603,155812,118192,7361,3238,0.08472200000000001,-76.88277800000000,23/11/2021
3,sierra,02,Bolívar,209933,280780,155371,115350,6365,3694,-1.605556000000000,-79.00305600000000,23/11/2021
2,amazonia,22,Orellana,161338,211801,119142,88062,3840,757,-0.4666670000000000,-76.96666700000000,23/11/2021
2,amazonia,15,Napo,133705,185550,104019,76507,3082,1942,-0.9890000000000000,-77.81590000000000,23/11/2021
6,amazonia,14,Morona Santiago,196535,190743,100924,77799,8756,3264,-2.300000000000000,-78.11666700000001,23/11/2021
7,amazonia,19,Zamora Chinchipe,120416,150859,84486,62373,2157,1843,-4.120000000000000,-78.80000000000000,23/11/2021
2,amazonia,16,Pastaza,114202,127522,68214,52629,5076,1603,-1.066667000000000,-78.00111099999999,23/11/2021
5,insular,20,Galápagos,33042,58363,29419,27324,0,1620,-0.8000000000000000,-89.40000000000001,23/11/2021
8,costa,09,Guayas,4387434,5770598,3118960,2513268,89755,48615,-2.183333000000000,-79.88333299999999,24/11/2021
9,sierra,17,Pichincha,3228233,5249213,2714632,2383255,53734,97592,-0.2186110000000000,-78.50972200000000,24/11/2021
4,costa,13,Manabí,1562079,2286310,1232534,989794,46485,17497,-1.056181000000000,-80.45521700000000,24/11/2021
6,sierra,01,Azuay,881394,1315939,684328,587565,14939,29107,-2.897414000000000,-79.00448100000000,24/11/2021
5,costa,12,Los Ríos,921763,1088797,601200,457646,24517,5434,-1.800000000000000,-79.53333300000000,24/11/2021
7,costa,07,El Oro,715751,1094934,581686,484562,12851,15835,-3.266667000000000,-79.96666700000000,24/11/2021
3,sierra,18,Tungurahua,590600,859646,456094,364550,26417,12585,-1.241667000000000,-78.61972200000000,24/11/2021
7,sierra,11,Loja,521154,802815,420580,358438,3969,19828,-3.983333000000000,-79.20000000000000,24/11/2021
1,costa,08,Esmeraldas,591083,752929,413930,307997,25631,5371,1.050000000000000,-79.20000000000000,24/11/2021
3,sierra,06,Chimborazo,524004,696926,379665,289155,12211,15895,-1.674347000000000,-78.64829400000001,24/11/2021
1,sierra,10,Imbabura,476257,726461,376466,323896,12572,13527,0.3626780000000000,-78.13066700000000,24/11/2021
3,sierra,05,Cotopaxi,488716,690811,375708,281183,24487,9433,-0.9333330000000000,-78.61666700000001,24/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,637739,343664,261808,26717,5550,-0.2541670000000000,-79.17194400000000,24/11/2021
5,costa,24,Santa Elena,401178,486957,272784,201403,7139,5631,-2.226700000000000,-80.85830000000000,24/11/2021
6,sierra,03,Cañar,281396,346532,181713,151350,7885,5584,-2.733333000000000,-78.83333300000000,24/11/2021
1,sierra,04,Carchi,186869,308146,171296,126355,6019,4476,0.8121800000000000,-77.71633000000000,24/11/2021
3,sierra,02,Bolívar,209933,284575,157794,116523,6382,3876,-1.605556000000000,-79.00305600000000,24/11/2021
2,amazonia,21,Sucumbíos,230503,286374,156278,119368,7398,3330,0.08472200000000001,-76.88277800000000,24/11/2021
2,amazonia,22,Orellana,161338,214177,120035,89417,3946,779,-0.4666670000000000,-76.96666700000000,24/11/2021
2,amazonia,15,Napo,133705,187784,104442,78186,3123,2033,-0.9890000000000000,-77.81590000000000,24/11/2021
6,amazonia,14,Morona Santiago,196535,192598,101449,78814,8836,3499,-2.300000000000000,-78.11666700000001,24/11/2021
7,amazonia,19,Zamora Chinchipe,120416,151454,84698,62665,2167,1924,-4.120000000000000,-78.80000000000000,24/11/2021
2,amazonia,16,Pastaza,114202,129161,68742,53628,5098,1693,-1.066667000000000,-78.00111099999999,24/11/2021
5,insular,20,Galápagos,33042,58434,29435,27349,0,1650,-0.8000000000000000,-89.40000000000001,24/11/2021
8,costa,09,Guayas,4387434,5802172,3132161,2528367,89793,51851,-2.183333000000000,-79.88333299999999,25/11/2021
9,sierra,17,Pichincha,3228233,5277246,2719000,2404377,53812,100057,-0.2186110000000000,-78.50972200000000,25/11/2021
4,costa,13,Manabí,1562079,2299544,1238836,995652,46583,18473,-1.056181000000000,-80.45521700000000,25/11/2021
6,sierra,01,Azuay,881394,1323303,687138,590835,14963,30367,-2.897414000000000,-79.00448100000000,25/11/2021
5,costa,12,Los Ríos,921763,1095456,605593,459323,24591,5949,-1.800000000000000,-79.53333300000000,25/11/2021
7,costa,07,El Oro,715751,1102727,583019,490318,12875,16515,-3.266667000000000,-79.96666700000000,25/11/2021
3,sierra,18,Tungurahua,590600,866134,459356,367179,26480,13119,-1.241667000000000,-78.61972200000000,25/11/2021
7,sierra,11,Loja,521154,808138,421136,362469,3998,20535,-3.983333000000000,-79.20000000000000,25/11/2021
1,costa,08,Esmeraldas,591083,760247,415634,313257,25744,5612,1.050000000000000,-79.20000000000000,25/11/2021
3,sierra,06,Chimborazo,524004,700877,380914,291439,12227,16297,-1.674347000000000,-78.64829400000001,25/11/2021
3,sierra,05,Cotopaxi,488716,696799,377064,284827,24561,10347,-0.9333330000000000,-78.61666700000001,25/11/2021
1,sierra,10,Imbabura,476257,730663,377018,326883,12627,14135,0.3626780000000000,-78.13066700000000,25/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,641332,344913,263735,26726,5958,-0.2541670000000000,-79.17194400000000,25/11/2021
5,costa,24,Santa Elena,401178,492212,275735,203031,7148,6298,-2.226700000000000,-80.85830000000000,25/11/2021
6,sierra,03,Cañar,281396,348928,182234,152934,7889,5871,-2.733333000000000,-78.83333300000000,25/11/2021
1,sierra,04,Carchi,186869,310126,171706,127588,6065,4767,0.8121800000000000,-77.71633000000000,25/11/2021
3,sierra,02,Bolívar,209933,287422,159579,117374,6403,4066,-1.605556000000000,-79.00305600000000,25/11/2021
2,amazonia,21,Sucumbíos,230503,287720,156695,120083,7443,3499,0.08472200000000001,-76.88277800000000,25/11/2021
2,amazonia,22,Orellana,161338,216267,120872,90383,4015,997,-0.4666670000000000,-76.96666700000000,25/11/2021
2,amazonia,15,Napo,133705,189896,104885,79757,3150,2104,-0.9890000000000000,-77.81590000000000,25/11/2021
6,amazonia,14,Morona Santiago,196535,194683,102116,79964,8939,3664,-2.300000000000000,-78.11666700000001,25/11/2021
7,amazonia,19,Zamora Chinchipe,120416,152403,85051,63187,2182,1983,-4.120000000000000,-78.80000000000000,25/11/2021
2,amazonia,16,Pastaza,114202,130606,69172,54280,5119,2035,-1.066667000000000,-78.00111099999999,25/11/2021
5,insular,20,Galápagos,33042,58613,29440,27445,0,1728,-0.8000000000000000,-89.40000000000001,25/11/2021
8,costa,09,Guayas,4387434,5830380,3142799,2542536,89824,55221,-2.183333000000000,-79.88333299999999,26/11/2021
9,sierra,17,Pichincha,3228233,5308197,2723205,2427872,53907,103213,-0.2186110000000000,-78.50972200000000,26/11/2021
4,costa,13,Manabí,1562079,2310418,1243158,1000356,46664,20240,-1.056181000000000,-80.45521700000000,26/11/2021
6,sierra,01,Azuay,881394,1329721,690591,592824,14988,31318,-2.897414000000000,-79.00448100000000,26/11/2021
5,costa,12,Los Ríos,921763,1101403,608855,461269,24659,6620,-1.800000000000000,-79.53333300000000,26/11/2021
7,costa,07,El Oro,715751,1109186,584201,494937,12910,17138,-3.266667000000000,-79.96666700000000,26/11/2021
3,sierra,18,Tungurahua,590600,872170,461586,370354,26542,13688,-1.241667000000000,-78.61972200000000,26/11/2021
7,sierra,11,Loja,521154,812895,421687,365922,4016,21270,-3.983333000000000,-79.20000000000000,26/11/2021
1,costa,08,Esmeraldas,591083,767258,417238,318119,25933,5968,1.050000000000000,-79.20000000000000,26/11/2021
3,sierra,06,Chimborazo,524004,703669,382104,292499,12247,16819,-1.674347000000000,-78.64829400000001,26/11/2021
3,sierra,05,Cotopaxi,488716,702691,377955,289083,24659,10994,-0.9333330000000000,-78.61666700000001,26/11/2021
1,sierra,10,Imbabura,476257,733864,377622,328955,12686,14601,0.3626780000000000,-78.13066700000000,26/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,644016,345884,265244,26744,6144,-0.2541670000000000,-79.17194400000000,26/11/2021
5,costa,24,Santa Elena,401178,496341,277996,204353,7156,6836,-2.226700000000000,-80.85830000000000,26/11/2021
6,sierra,03,Cañar,281396,352010,183334,154350,7901,6425,-2.733333000000000,-78.83333300000000,26/11/2021
1,sierra,04,Carchi,186869,312514,171878,129037,6112,5487,0.8121800000000000,-77.71633000000000,26/11/2021
3,sierra,02,Bolívar,209933,289194,160317,118108,6416,4353,-1.605556000000000,-79.00305600000000,26/11/2021
2,amazonia,21,Sucumbíos,230503,289104,157064,120837,7475,3728,0.08472200000000001,-76.88277800000000,26/11/2021
2,amazonia,22,Orellana,161338,218901,121890,91851,4124,1036,-0.4666670000000000,-76.96666700000000,26/11/2021
2,amazonia,15,Napo,133705,191269,105137,80800,3170,2162,-0.9890000000000000,-77.81590000000000,26/11/2021
6,amazonia,14,Morona Santiago,196535,196230,102430,80790,9029,3981,-2.300000000000000,-78.11666700000001,26/11/2021
